ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'24200035965',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035966',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035973',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035980',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035981',meperidine in 0.9 % nacl,meperidine,meperidine,NA,550 mg/55 ml,(10 mg/ml),ameridose llc,active,NA,NA,NA
'24200035982',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035990',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035992',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200035993',meperidine hcl-sodium chloride,meperidine hydrochloride; sodium chloride,meperidine,NA,10 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'30698033501',demerol,meperidine hydrochloride,meperidine,NA,50,mg/1,validus pharmaceuticals llc,NA,NA,NA,NA
'30698033701',demerol,meperidine,meperidine,NA,100,mg,validus pharmac,active,NA,NA,NA
'35356055930',demerol,meperidine,meperidine,NA,50,mg,quality care,inactive,NA,NA,NA
'35356056030',demerol,meperidine,meperidine,NA,100,mg,quality care,active,NA,NA,NA
'38779176603',meperidine (bulk),meperidine,meperidine,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176604',meperidine (bulk),meperidine,meperidine,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176605',meperidine (bulk),meperidine,meperidine,NA,100,%,medisca inc.,active,NA,NA,NA
'42549071630',meperitab,meperidine hydrochloride,meperidine,NA,50 mg,NA,NA,NA,NA,NA,NA
'42806005001',meperidine,meperidine,meperidine,NA,50,mg,epic pharma llc,active,NA,NA,NA
'42806005101',meperidine,meperidine,meperidine,NA,100,mg,epic pharma llc,active,NA,NA,NA
'45183091867',meperidine in 0.9 % nacl,meperidine,meperidine,NA,250 mg/25 ml,(10 mg/ml),pharmakon compo,active,NA,NA,NA
'46672082910',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,"mikart, inc.",NA,NA,NA,NA
'46672082950',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,"mikart, inc.",NA,NA,NA,NA
'46672083010',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,75,mg/1,"mikart, inc.",NA,NA,NA,NA
'46672083110',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,100,mg/1,"mikart, inc.",NA,NA,NA,NA
'46672083150',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,100,mg/1,"mikart, inc.",NA,NA,NA,NA
'46672083210',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,150,mg/1,"mikart, inc.",NA,NA,NA,NA
'47679083001',meperidine,meperidine,meperidine,NA,100,mg,baxter pharm.,active,NA,NA,NA
'47679083101',meperidine,meperidine,meperidine,NA,50,mg,baxter pharm.,active,NA,NA,NA
'49452003101',meperidine hcl,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'49452003102',meperidine (bulk),meperidine,meperidine,NA,100,%,spectrum,active,NA,NA,NA
'49452003103',meperidine (bulk),meperidine,meperidine,NA,100,%,spectrum,active,NA,NA,NA
'49999083730',meperidine,meperidine,meperidine,NA,50,mg,quality care,active,NA,NA,NA
'49999083801',meperidine,meperidine,meperidine,NA,100,mg,quality care,active,NA,NA,NA
'49999083830',meperidine,meperidine,meperidine,NA,100,mg,quality care,active,NA,NA,NA
'51224015550',meperidine,meperidine,meperidine,NA,50,mg,tagi pharma,active,NA,NA,NA
'51293062201',meperidine hydrochloride and promethazine hydrochloride,meperidine hydrochloride; promethazine hydrochloride,meperidine,NA,50-25,mg/1,eci pharmaceuticals llc,NA,NA,NA,NA
'51293062264',meperidine hydrochloride and promethazine hydrochloride,meperidine hydrochloride; promethazine hydrochloride,meperidine,NA,50-25,mg/1,eci pharmaceuticals llc,NA,NA,NA,NA
'51293062267',meperidine hydrochloride and promethazine hydrochloride,meperidine hydrochloride; promethazine hydrochloride,meperidine,NA,50-25,mg/1,eci pharmaceuticals llc,NA,NA,NA,NA
'51552068601',meperidine (bulk),meperidine,meperidine,NA,100,%,fagron inc,active,NA,NA,NA
'51552068602',meperidine (bulk),meperidine,meperidine,NA,100,%,fagron inc,active,NA,NA,NA
'51552068604',meperidine (bulk),meperidine,meperidine,NA,100,%,fagron inc,active,NA,NA,NA
'51552068606',meperidine (bulk),meperidine,meperidine,NA,100,%,fagron inc,active,NA,NA,NA
'51728075401',meperidine,meperidine,meperidine,NA,50,mg,williams gener,active,NA,NA,NA
'51728075501',meperidine,meperidine,meperidine,NA,100,mg,williams gener,active,NA,NA,NA
'51927101800',meperidine (bulk),meperidine,meperidine,NA,100,%,professional co,active,NA,NA,NA
'52152015702',meperidine,meperidine,meperidine,NA,100,mg,actavis totowa,active,NA,NA,NA
'52152015704',meperidine,meperidine,meperidine,NA,100,mg,actavis totowa,active,NA,NA,NA
'52152015802',meperidine,meperidine,meperidine,NA,50,mg,actavis totowa,active,NA,NA,NA
'52152015804',meperidine,meperidine,meperidine,NA,50,mg,actavis totowa,active,NA,NA,NA
'52152019002',meperidine-promethazine,meperidine,meperidine,NA,50-25,mg,actavis totowa,inactive,NA,NA,NA
'52446057421',meperidine,meperidine,meperidine,NA,50,mg,qualitest,active,NA,NA,NA
'52446057721',meperidine,meperidine,meperidine,NA,100,mg,qualitest,active,NA,NA,NA
'52533004204',meperidine hcl,meperidine hydrochloride,meperidine,NA,10,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533004205',meperidine hcl,meperidine hydrochloride,meperidine,NA,10,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533004210',meperidine hcl,meperidine hydrochloride,meperidine,NA,10,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533004280',meperidine hcl,meperidine hydrochloride,meperidine,NA,10,mg/ml,cantrell drug company,NA,NA,NA,NA
'52544072601',meperidine,meperidine,meperidine,NA,50,mg,watson pharma,active,NA,NA,NA
'52544072701',meperidine,meperidine,meperidine,NA,100,mg,watson pharma,active,NA,NA,NA
'54124041110',meperidine,meperidine,meperidine,NA,50,mg,omega labs.,active,NA,NA,NA
'54274036410',meperidine,meperidine,meperidine,NA,50,mg,best generics,active,NA,NA,NA
'54274036510',meperidine,meperidine,meperidine,NA,100,mg,best generics,active,NA,NA,NA
'54868061600',demerol,meperidine,meperidine,NA,50,mg/ml,physicians tc.,active,NA,NA,NA
'54868107100',demerol,meperidine,meperidine,NA,50,mg,physicians tc.,inactive,NA,NA,NA
'54868107101',demerol,meperidine,meperidine,NA,50,mg,physicians tc.,inactive,NA,NA,NA
'54868107102',demerol,meperidine,meperidine,NA,50,mg,physicians tc.,inactive,NA,NA,NA
'54868107103',demerol,meperidine,meperidine,NA,50,mg,physicians tc.,inactive,NA,NA,NA
'54868123300',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868123301',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868123302',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868123303',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868123304',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868123305',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868123306',meperidine,meperidine,meperidine,NA,50,mg,physicians tc.,active,NA,NA,NA
'54868323000',demerol,meperidine hydrochloride,meperidine,NA,50,mg/ml,"physicians total care, inc.",NA,NA,NA,NA
'54868323001',demerol (pf),meperidine,meperidine,NA,50,mg/ml,physicians tc.,active,NA,NA,NA
'54868355900',meperidine,meperidine,meperidine,NA,50,mg/ml,physicians tc.,active,NA,NA,NA
'54868355901',meperidine (pf),meperidine,meperidine,NA,50,mg/ml,physicians tc.,active,NA,NA,NA
'54868361000',demerol,meperidine,meperidine,NA,100,mg/ml,physicians tc.,active,NA,NA,NA
'54868361100',meperidine,meperidine,meperidine,NA,100,mg/ml,physicians tc.,active,NA,NA,NA
'54868413600',mepergan,meperidine,meperidine,NA,25-25,mg/ml,physicians tc.,inactive,NA,NA,NA
'54868475100',demerol (pf),meperidine,meperidine,NA,100,mg/ml,physicians tc.,active,NA,NA,NA
'54868475101',demerol (pf),meperidine,meperidine,NA,100,mg/ml,physicians tc.,active,NA,NA,NA
'54868515100',meprozine,meperidine,meperidine,NA,50-25,mg,physicians tc.,inactive,NA,NA,NA
'54868515101',meprozine,meperidine,meperidine,NA,50-25,mg,physicians tc.,inactive,NA,NA,NA
'54868515102',meprozine,meperidine,meperidine,NA,50-25,mg,physicians tc.,inactive,NA,NA,NA
'54868515103',meprozine,meperidine,meperidine,NA,50-25,mg,physicians tc.,inactive,NA,NA,NA
'54868515104',meprozine,meperidine,meperidine,NA,50-25,mg,physicians tc.,inactive,NA,NA,NA
'54868515105',meprozine,meperidine hcl; promethazine hcl,meperidine,NA,50 mg-25 mg,NA,NA,NA,NA,NA,NA
'54868580800',demerol (pf),meperidine,meperidine,NA,50,mg/ml,physicians tc.,active,NA,NA,NA
'54868604000',demerol,meperidine,meperidine,NA,100,mg,physicians tc.,active,NA,NA,NA
'54868604001',demerol,meperidine,meperidine,NA,100,mg,physicians tc.,active,NA,NA,NA
'55053059001',fortigan,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'55175199200',meperidine,meperidine,meperidine,NA,50,mg/5 ml,cheshire drugs,active,NA,NA,NA
'55175199201',meperidine,meperidine,meperidine,NA,50,mg/5 ml,cheshire drugs,active,NA,NA,NA
'55175449601',demerol,meperidine,meperidine,NA,50,mg/ml,cheshire drugs,inactive,NA,NA,NA
'55175449701',demerol,meperidine,meperidine,NA,50,mg/ml,cheshire drugs,active,NA,NA,NA
'55175449801',demerol,meperidine,meperidine,NA,50,mg/ml,cheshire drugs,active,NA,NA,NA
'55175449901',demerol hydrochloride,meperidine hydrochloride,meperidine,NA,50 mg/1 ml,NA,NA,NA,NA,NA,NA
'55175500001',demerol,meperidine,meperidine,NA,75,mg/ml,cheshire drugs,inactive,NA,NA,NA
'55175500101',demerol,meperidine,meperidine,NA,100,mg/ml,cheshire drugs,active,NA,NA,NA
'55175501301',demerol,meperidine,meperidine,NA,50,mg/ml,cheshire drugs,active,NA,NA,NA
'55175502901',demerol hydrochloride,meperidine hydrochloride,meperidine,NA,50 mg,NA,NA,NA,NA,NA,NA
'55175512302',meperidine-promethazine,meperidine,meperidine,NA,50-25,mg,cheshire drugs,inactive,NA,NA,NA
'55175513001',mepergan,meperidine,meperidine,NA,25-25,mg/ml,cheshire drugs,inactive,NA,NA,NA
'57664046708',meperidine,meperidine,meperidine,NA,50,mg,caraco pharm,active,NA,NA,NA
'57664047108',meperidine,meperidine,meperidine,NA,100,mg,caraco pharm,active,NA,NA,NA
'57866707901',meperidine,meperidine,meperidine,NA,50,mg,vibranta inc.,active,NA,NA,NA
'57866707902',meperidine,meperidine,meperidine,NA,50,mg,vibranta inc.,active,NA,NA,NA
'57866707904',meperidine,meperidine,meperidine,NA,50,mg,vibranta inc.,active,NA,NA,NA
'57866707905',meperidine,meperidine,meperidine,NA,50,mg,vibranta inc.,active,NA,NA,NA
'57866708001',meperidine,meperidine,meperidine,NA,100,mg,vibranta inc.,active,NA,NA,NA
'58177002704',meperidine-promethazine,meperidine,meperidine,NA,50-25,mg,ethex corp,inactive,NA,NA,NA
'58298053425',meperidine (bulk),meperidine,meperidine,NA,100,%,elge inc.,active,NA,NA,NA
'58298054301',meperidine (bulk),meperidine,meperidine,NA,100,%,elge inc.,active,NA,NA,NA
'58298054325',meperidine hcl,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'61553017041',meperidine in 0.9 % nacl,meperidine,meperidine,NA,10,mg/ml,pharmedium,active,NA,NA,NA
'61553017248',meperidine in 0.9 % nacl,meperidine,meperidine,NA,10,mg/ml,pharmedium,active,NA,NA,NA
'61553017348',meperidine in 0.9 % nacl,meperidine,meperidine,NA,10,mg/ml,pharmedium,active,NA,NA,NA
'61553061175',meperidine in 0.9 % nacl,meperidine,meperidine,NA,500 mg/50 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553062375',meperidine in 0.9 % nacl,meperidine,meperidine,NA,500 mg/50 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553067467',meperidine in 0.9 % nacl,meperidine,meperidine,NA,250 mg/25 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553067576',meperidine in 0.9 % nacl,meperidine,meperidine,NA,550 mg/55 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553067644',meperidine in 0.9 % nacl,meperidine,meperidine,NA,300 mg/30 ml,(10 mg/ml),pharmedium/of,active,NA,NA,NA
'61553067667',meperidine in 0.9 % nacl,meperidine,meperidine,NA,250 mg/25 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553067776',meperidine in 0.9 % nacl,meperidine,meperidine,NA,550 mg/55 ml,(10 mg/ml),pharmedium,active,NA,NA,NA
'61553071668',meperidine (pf) in 0.9 % nacl,meperidine,meperidine,NA,300 mg/30 ml,(10 mg/ml),pharmedium/of,active,NA,NA,NA
'61553084148',meperidine in 0.9 % nacl,meperidine,meperidine,NA,10,mg/ml,pharmedium,active,NA,NA,NA
'61703023675',meperidine,meperidine,meperidine,NA,10,mg/ml,faulding,inactive,NA,NA,NA
'61703023685',meperidine,meperidine,meperidine,NA,10,mg/ml,faulding,inactive,NA,NA,NA
'62991276102',meperidine (bulk),meperidine,meperidine,NA,100,%,"letco medical,",active,NA,NA,NA
'62991276103',meperidine (bulk),meperidine,meperidine,NA,100,%,"letco medical,",active,NA,NA,NA
'62991276104',meperidine (bulk),meperidine,meperidine,NA,100,%,"letco medical,",active,NA,NA,NA
'62991276106',meperidine (bulk),meperidine,meperidine,NA,100,%,"letco medical,",active,NA,NA,NA
'63275710004',meperidine (bulk),meperidine,meperidine,NA,100,%,b&b pharm,active,NA,NA,NA
'63275710005',meperidine (bulk),meperidine,meperidine,NA,100,%,b&b pharm,active,NA,NA,NA
'63370093715',meperidine hcl,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'63370093725',meperidine hcl,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'63370093735',meperidine hcl,meperidine hydrochloride,meperidine,NA,NA,NA,NA,NA,NA,NA,NA
'63629454901',meperidine,meperidine,meperidine,NA,50,mg,bryant ranch pr,active,NA,NA,NA
'63629454902',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629454903',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629454904',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629454905',meperidine hydrochloride,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629546101',demerol,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629546102',demerol,meperidine hydrochloride,meperidine,NA,50,mg/1,bryant ranch prepack,NA,NA,NA,NA
'66336030230',meperidine hcl,meperidine hydrochloride,meperidine,NA,50 mg,NA,NA,NA,NA,NA,NA
'66336041630',meperidine-promethazine,meperidine,meperidine,NA,50-25,mg,dispensing soln,inactive,NA,NA,NA
'66336041699',meprozine,meperidine,meperidine,NA,50-25,mg,dispensing soln,inactive,NA,NA,NA
'68071076030',meperidine,meperidine,meperidine,NA,50,mg,nucare pharmace,active,NA,NA,NA
'70092112350',meperidine (pf) in 0.9 % nacl,meperidine,meperidine,NA,550 mg/55 ml,(10 mg/ml),"quva pharma, in",active,NA,NA,NA
'75901801002',meperidine in 0.9 % nacl,meperidine,meperidine,NA,10,mg/ml,healix infusion,active,NA,NA,NA
'75901801031',meperidine in 0.9 % nacl,meperidine,meperidine,NA,250 mg/25 ml,(10 mg/ml),healix infusion,active,NA,NA,NA
'75901801033',meperidine in 0.9 % nacl,meperidine,meperidine,NA,550 mg/55 ml,(10 mg/ml),healix infusion,active,NA,NA,NA
'99999009705',meperidine hcl,meperidine hydrochloride,meperidine,NA,50 mg,NA,NA,NA,NA,NA,NA
'99999009708',meperidine hcl,meperidine hydrochloride,meperidine,NA,100 mg,NA,NA,NA,NA,NA,NA
