ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'63481081601',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg,endo pharm inc.,active,NA,NA,NA
'63481081620',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg,endo pharm inc.,active,NA,NA,NA
'63481081660',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg,endo pharm inc.,active,NA,NA,NA
'63481081670',opana,oxymorphone hydrochloride,oxymorphone,NA,20,mg/1,endo pharmaceuticals inc.,NA,NA,NA,NA
'63481081701',opana er,oxymorphone hydrochloride,oxymorphone,NA,30,mg,endo pharm inc.,active,NA,NA,NA
'63481081720',opana er,oxymorphone hydrochloride,oxymorphone,NA,30,mg,endo pharm inc.,active,NA,NA,NA
'63481081760',opana er,oxymorphone hydrochloride,oxymorphone,NA,30,mg,endo pharm inc.,active,NA,NA,NA
'63481081770',opana,oxymorphone hydrochloride,oxymorphone,NA,30,mg/1,endo pharmaceuticals inc.,NA,NA,NA,NA
'63481081801',opana er,oxymorphone hydrochloride,oxymorphone,NA,40,mg,endo pharm inc.,active,NA,NA,NA
'63481081820',opana er,oxymorphone hydrochloride,oxymorphone,NA,40,mg,endo pharm inc.,active,NA,NA,NA
'63481081860',opana er,oxymorphone hydrochloride,oxymorphone,NA,40,mg,endo pharm inc.,active,NA,NA,NA
'63481081870',opana,oxymorphone hydrochloride,oxymorphone,NA,40,mg/1,endo pharmaceuticals inc.,NA,NA,NA,NA
'63481090770',opana er,oxymorphone hydrochloride,oxymorphone,NA,5,mg,endo pharm inc.,inactive,NA,NA,NA
'63481090775',opana er,oxymorphone hydrochloride,oxymorphone,NA,5,mg,endo pharm inc.,inactive,NA,NA,NA
'63629417301',opana,oxymorphone hydrochloride,oxymorphone,NA,5,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417302',opana,oxymorphone hydrochloride,oxymorphone,NA,5,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417303',opana,oxymorphone hydrochloride,oxymorphone,NA,5,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417304',opana,oxymorphone hydrochloride,oxymorphone,NA,5,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417401',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417402',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417403',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417404',opana er,oxymorphone hydrochloride,oxymorphone,NA,20,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417701',opana,oxymorphone hydrochloride,oxymorphone,NA,40,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417702',opana,oxymorphone hydrochloride,oxymorphone,NA,40,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629417703',opana er,oxymorphone hydrochloride,oxymorphone,NA,40,mg,bryant ranch pr,inactive,NA,NA,NA
'64720025810',oxymorphone,oxymorphone,oxymorphone,NA,5,mg,corepharma llc,active,NA,NA,NA
'64720025910',oxymorphone,oxymorphone,oxymorphone,NA,10,mg,corepharma llc,active,NA,NA,NA
'68071060560',opana er,oxymorphone hydrochloride,oxymorphone,NA,20 mg,NA,NA,NA,NA,NA,NA
