ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'16590082720',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,2,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590082728',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,stat rx usa,active,NA,NA,NA
'16590082730',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,stat rx usa,active,NA,NA,NA
'16590082740',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,2,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590082756',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,stat rx usa,active,NA,NA,NA
'16590082760',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,2,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590094230',exalgo er,hydromorphone,hydromorphone,NA,8,mg,stat rx usa,active,NA,NA,NA
'16590094260',exalgo,hydromorphone hydrochloride,hydromorphone,NA,8,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590094290',exalgo,hydromorphone hydrochloride,hydromorphone,NA,8,mg/1,stat rx usa llc,NA,NA,NA,NA
'17236091401',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,dixon-shane,active,NA,NA,NA
'17236091501',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,dixon-shane,active,NA,NA,NA
'17478054001',hydromorphone (pf),hydromorphone,hydromorphone,NA,10,mg/ml,akorn inc.,active,NA,NA,NA
'17478054005',hydromorphone (pf),hydromorphone,hydromorphone,NA,10,mg/ml,akorn inc.,active,NA,NA,NA
'17478054050',hydromorphone (pf),hydromorphone,hydromorphone,NA,10,mg/ml,akorn inc.,active,NA,NA,NA
'17856038601',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,1 mg/ml,NA,atlantic biologicals corps,NA,NA,NA,NA
'23490777801',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,palmetto state,active,NA,NA,NA
'23490777803',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,palmetto state,active,NA,NA,NA
'23490777806',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,palmetto state,active,NA,NA,NA
'23490777809',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,palmetto state,active,NA,NA,NA
'23490777903',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,palmetto state,active,NA,NA,NA
'23490777906',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,palmetto state,active,NA,NA,NA
'23490777908',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,palmetto state,active,NA,NA,NA
'23490777909',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,palmetto state,active,NA,NA,NA
'23635040801',exalgo er,hydromorphone,hydromorphone,NA,8,mg,mallinckrodt br,active,NA,NA,NA
'23635041201',exalgo er,hydromorphone,hydromorphone,NA,12,mg,mallinckrodt br,active,NA,NA,NA
'23635041601',exalgo er,hydromorphone,hydromorphone,NA,16,mg,mallinckrodt br,active,NA,NA,NA
'23635043201',exalgo er,hydromorphone,hydromorphone,NA,32,mg,mallinckrodt br,active,NA,NA,NA
'24200028507',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,10 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200028980',hydromorphone-bupiv (pf)-nacl,hydromorphone,hydromorphone,NA,10 mcg/ml,-0.13%,ameridose llc,inactive,NA,NA,NA
'24200029203',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029261',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,6 mg/30 ml,(0.2 mg/ml),ameridose llc,active,NA,NA,NA
'24200029262',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,5 mg/25 ml,(0.2 mg/ml),ameridose llc,inactive,NA,NA,NA
'24200029264',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029265',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029266',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,6 mg/30 ml,(0.2 mg/ml),ameridose llc,active,NA,NA,NA
'24200029272',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029273',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029281',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029282',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029283',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029290',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029292',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029293',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029361',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029364',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029404',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029461',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029464',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029466',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029483',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029490',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029603',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029604',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029645',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,1,mg/ml,ameridose llc,inactive,NA,NA,NA
'24200029662',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029665',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029666',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029672',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029673',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029680',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029681',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029682',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029686',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029690',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029692',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029693',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029704',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029705',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029761',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029764',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029766',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029773',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029780',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,10 mg/50 ml,(0.2 mg/ml),ameridose llc,active,NA,NA,NA
'24200029781',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,5.5 mg/55 ml,(0.1 mg/ml),ameridose llc,inactive,NA,NA,NA
'24200029783',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.1 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029804',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029805',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200029880',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.4 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030045',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030061',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030064',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030092',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030104',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030146',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,1,mg/0.5 ml,ameridose llc,inactive,NA,NA,NA
'24200030161',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030164',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030173',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030180',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030190',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.5 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200030780',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.3 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200031010',hydromorphone hcl-bupivacaine hcl-sodium chloride,bupivacaine hcl; hydromorphone hcl; na cl,hydromorphone,NA,0.1%-10 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200031088',hydromorphone hcl-bupivacaine hcl-sodium chloride,bupivacaine hcl; hydromorphone hcl; na cl,hydromorphone,NA,0.1%-10 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200031111',hydromorphone hcl-bupivacaine hcl-sodium chloride,bupivacaine hcl; hydromorphone hcl; na cl,hydromorphone,NA,0.06%-20 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200031311',hydromorphone hcl-bupivacaine hcl-sodium chloride,bupivacaine hcl; hydromorphone hcl; na cl,hydromorphone,NA,0.125%-20 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200031410',hydromorphone hcl-bupivacaine hcl-sodium chloride,bupivacaine hcl; hydromorphone hcl; na cl,hydromorphone,NA,0.1%-20 mcg/ml-0.9%,NA,NA,NA,NA,NA,NA
'24200129473',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,12 mg/30 ml,(0.4 mg/ml),ameridose llc,inactive,NA,NA,NA
'24200230181',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,110 mg/55 ml,(2 mg/ml),ameridose llc,inactive,NA,NA,NA
'33358017800',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,rxchange co.,active,NA,NA,NA
'33358017806',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,rxchange co.,active,NA,NA,NA
'35356000700',dilaudid,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'35356000730',dilaudid,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'35356051430',dilaudid,hydromorphone,hydromorphone,NA,2,mg,quality care,active,NA,NA,NA
'35356060830',exalgo er,hydromorphone,hydromorphone,NA,12,mg,quality care,active,NA,NA,NA
'35356060930',exalgo er,hydromorphone,hydromorphone,NA,16,mg,quality care,active,NA,NA,NA
'35356060960',exalgo er,hydromorphone,hydromorphone,NA,16,mg,quality care,active,NA,NA,NA
'35356061030',exalgo er,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'35356061060',exalgo er,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'35356063030',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,quality care,active,NA,NA,NA
'35356063060',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,quality care,active,NA,NA,NA
'35356081401',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,8,mg/1,lake erie medical dba quality care products llc,NA,NA,NA,NA
'35356081430',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'35356081460',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'35356081490',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'35356081501',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,4,mg/1,lake erie medical dba quality care products llc,NA,NA,NA,NA
'35356081530',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'35356081560',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'35356081590',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'35356081601',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,2,mg/1,lake erie medical dba quality care products llc,NA,NA,NA,NA
'35356081630',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,quality care,active,NA,NA,NA
'35356081660',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,quality care,active,NA,NA,NA
'35356081690',hydromorphone hydrochloride,hydromorphone hydrochloride,hydromorphone,NA,2,mg/1,lake erie medical dba quality care products llc,NA,NA,NA,NA
'38779073101',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'38779073103',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'38779073104',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'38779073105',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'38779073106',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'38779073107',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,medisca inc.,active,NA,NA,NA
'42549057404',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549057408',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549057428',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549057430',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549057456',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549057460',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,4uortho llc,active,NA,NA,NA
'42549059428',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,4uortho llc,active,NA,NA,NA
'42549059430',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,4uortho llc,active,NA,NA,NA
'42549059460',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,4uortho llc,active,NA,NA,NA
'42549059490',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,4uortho llc,active,NA,NA,NA
'42549068730',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,4 mg,NA,NA,NA,NA,NA,NA
'42549068760',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,4 mg,NA,NA,NA,NA,NA,NA
'42549068790',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,4 mg,NA,NA,NA,NA,NA,NA
'42858012201',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,2 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858012225',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,2 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858023401',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,4 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858023425',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,4 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858023450',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,4 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858030101',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,rhodes pharmace,active,NA,NA,NA
'42858030125',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,rhodes pharmace,active,NA,NA,NA
'42858030201',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,rhodes pharmace,active,NA,NA,NA
'42858030225',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,rhodes pharmace,active,NA,NA,NA
'42858030250',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,rhodes pharmace,active,NA,NA,NA
'42858030301',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,rhodes pharmace,active,NA,NA,NA
'42858030416',hydromorphone,hydromorphone,hydromorphone,NA,1,mg/ml,rhodes pharmace,active,NA,NA,NA
'42858033801',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,8 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858041616',dilaudid,hydromorphone hydrochloride,hydromorphone,NA,5 mg/5ml,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'43063005106',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,pd-rx pharm,active,NA,NA,NA
'45183067976',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,5.5 mg/55 ml,(0.1 mg/ml),pharmakon compo,inactive,NA,NA,NA
'45183070268',hydromorphone in 0.9 % nacl,hydromorphone,hydromorphone,NA,6,mg/30 ml,pharmakon compo,active,NA,NA,NA
'45183090375',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,10 mg/50 ml,(0.2 mg/ml),pharmakon compo,inactive,NA,NA,NA
'45183091276',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,5.5 mg/55 ml,(0.1 mg/ml),pharmakon compo,inactive,NA,NA,NA
'45183091337',hydromorphone-bupiv (pf)-nacl,hydromorphone,hydromorphone,NA,20-0.125,mcg/ml-%,pharmakon compo,active,NA,NA,NA
'45183091467',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,5 mg/25 ml,(0.2 mg/ml),pharmakon compo,inactive,NA,NA,NA
'45183092648',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,0.2,mg/ml,pharmakon compo,inactive,NA,NA,NA
'45183093048',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,0.2,mg/ml,pharmakon compo,active,NA,NA,NA
'47679088790',hydromorphone,hydromorphone,hydromorphone,NA,2,mg/ml,baxter pharm.,active,NA,NA,NA
'49452002901',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,spectrum,active,NA,NA,NA
'49452002902',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,spectrum,active,NA,NA,NA
'49452002903',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,NA,NA,NA,NA,NA,NA,NA
'49452002904',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,spectrum,active,NA,NA,NA
'49452002909',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,spectrum,active,NA,NA,NA
'49999083501',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'49999083530',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'49999083560',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'49999083590',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,quality care,active,NA,NA,NA
'49999083601',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'49999083630',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'49999083690',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,quality care,active,NA,NA,NA
'51224010250',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,tagi pharma,active,NA,NA,NA
'51552068201',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,fagron inc,active,NA,NA,NA
'51552068202',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,fagron inc,active,NA,NA,NA
'51552068203',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,fagron inc,active,NA,NA,NA
'51552068204',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,fagron inc,active,NA,NA,NA
'51927100300',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,professional co,active,NA,NA,NA
'52152025802',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,amide pharmaceu,active,NA,NA,NA
'52152025902',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,amide pharmaceu,active,NA,NA,NA
'52152026002',hydromorphone,hydromorphone,hydromorphone,NA,8,mg,actavis totowa,active,NA,NA,NA
'52372085101',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,freedom pharmac,active,NA,NA,NA
'52372085102',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,freedom pharmac,active,NA,NA,NA
'52372085103',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,freedom pharmac,active,NA,NA,NA
'52372085104',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,freedom pharmac,active,NA,NA,NA
'52372085105',hydromorphone (bulk),hydromorphone,hydromorphone,NA,100,%,freedom pharmac,active,NA,NA,NA
'52446021721',hydromorphone,hydromorphone,hydromorphone,NA,2,mg,qualitest,active,NA,NA,NA
'52446021821',hydromorphone,hydromorphone,hydromorphone,NA,4,mg,qualitest,active,NA,NA,NA
'52533000203',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.2,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000204',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.2,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000205',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.2,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000210',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.2,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000243',hydromorphone hcl-sodium chloride,hydromorphone hydrochloride; sodium chloride,hydromorphone,NA,0.2 mg/ml-0.9%,NA,NA,NA,NA,NA,NA
'52533000275',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.2,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000405',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.1,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000505',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.5,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000510',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.5,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000545',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,0.5,mg/ml,cantrell drug company,NA,NA,NA,NA
'52533000604',hydromorphone (pf)-0.9% nacl,hydromorphone,hydromorphone,NA,50 mg/50 ml,(1 mg/ml),cantrell drug c,active,NA,NA,NA
'52533000605',hydromorphone hcl,hydromorphone hydrochloride,hydromorphone,NA,1,mg/ml,cantrell drug company,NA,NA,NA,NA
