drug_name,ndc,strength,strength_uom,manufacturer,status
clonazepam,'58016018315',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018320',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018328',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018330',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018360',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018373',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018389',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018390',0.5,mg,SOUTHWOOD PHARM,Active
clonazepam,'58864004830',0.5,mg,PD-RX PHARM,Active
clonazepam,'58864004860',0.5,mg,PD-RX PHARM,Active
clonazepam,'58864004890',0.5,mg,PD-RX PHARM,Active
clonazepam,'58864004898',0.5,mg,PD-RX PHARM,Active
clonazepam,'60429052412',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052415',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052430',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052445',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052451',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052460',0.5,mg,"GSMS, INC.",Active
clonazepam,'60429052490',0.5,mg,"GSMS, INC.",Active
clonazepam,'60505006601',0.5,mg,APOTEX CORP,Active
clonazepam,'60505006603',0.5,mg,APOTEX CORP,Active
clonazepam,'60760027330',0.5,mg,ST MARYS MPP,Active
clonazepam,'61919005830',0.5,mg,DIRECT RX,Active
clonazepam,'61919005860',0.5,mg,DIRECT RX,Active
clonazepam,'61919005890',0.5,mg,DIRECT RX,Active
clonazepam,'62037095201',0.5,mg,ANDRX PHARM.,Active
clonazepam,'62037095205',0.5,mg,ANDRX PHARM.,Active
clonazepam,'62269035324',0.5,mg,GENEVA PHARM.,Active
clonazepam,'62269035329',0.5,mg,GENEVA PHARM.,Active
clonazepam,'63629134101',0.5,mg,BRYANT RANCH PR,Active
clonazepam,'63629134102',0.5,mg,BRYANT RANCH PR,Active
clonazepam,'63629134103',0.5,mg,BRYANT RANCH PR,Active
clonazepam,'63629134104',0.5,mg,BRYANT RANCH PR,Active
clonazepam,'63629134105',0.5,mg,BRYANT RANCH PR,Active
clonazepam,'63739026301',0.5,mg,MCKESSON PACKAG,Active
clonazepam,'63739026303',0.5,mg,MCKESSON PACKAG,Active
clonazepam,'63739026310',0.5,mg,MCKESSON PACKAG,Active
clonazepam,'63739026315',0.5,mg,MCKESSON PACKAG,Active
clonazepam,'63874028601',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028604',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028615',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028620',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028628',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028630',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028660',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028672',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028674',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028677',0.5,mg,ALTURA PHARMA,Active
clonazepam,'63874028690',0.5,mg,ALTURA PHARMA,Active
clonazepam,'65243021303',0.5,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243021306',0.5,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243021309',0.5,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243021312',0.5,mg,"VA CMOP, DALLAS",Active
clonazepam,'66267070830',0.5,mg,NUCARE PHARMACE,Active
clonazepam,'66267070856',0.5,mg,NUCARE PHARMACE,Active
clonazepam,'66267070860',0.5,mg,NUCARE PHARMACE,Active
clonazepam,'66267070890',0.5,mg,NUCARE PHARMACE,Active
clonazepam,'66336098030',0.5,mg,DISPENSING SOLN,Active
clonazepam,'66336098060',0.5,mg,DISPENSING SOLN,Active
clonazepam,'66336098090',0.5,mg,DISPENSING SOLN,Active
clonazepam,'67544001515',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544001530',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544001545',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544001553',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544001560',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012315',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012330',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012345',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012353',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012360',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012370',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012375',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544012380',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030115',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030130',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030145',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030153',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030155',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030160',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030170',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030175',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030180',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544030192',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048815',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048830',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048845',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048853',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048860',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048870',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048875',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544048880',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052915',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052930',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052945',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052953',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052960',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052970',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052975',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544052980',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069715',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069730',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069745',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069753',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069760',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069770',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069775',0.5,mg,APHENA PHARMA S,Active
clonazepam,'67544069780',0.5,mg,APHENA PHARMA S,Active
clonazepam,'68115037400',0.5,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037430',0.5,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037490',0.5,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037499',0.5,mg,"DISPENSEXPRESS,",Active
clonazepam,'68387032024',0.5,mg,DISPENSING SOLN,Active
clonazepam,'68387032030',0.5,mg,DISPENSING SOLN,Active
clonazepam,'68387032090',0.5,mg,DISPENSING SOLN,Active
clonazepam,'00555009696',0.5,mg,BARR,Active
clonazepam,'49884030802',0.5,mg,PAR PHARM.,Active
clonazepam,'49884030852',0.5,mg,PAR PHARM.,Active
clonazepam,'00093083301',1,mg,TEVA USA,Active
clonazepam,'00093083305',1,mg,TEVA USA,Active
clonazepam,'00093083310',1,mg,TEVA USA,Active
clonazepam,'00093083319',1,mg,TEVA USA,Active
clonazepam,'00093083393',1,mg,TEVA USA,Active
clonazepam,'00182822900',1,mg,IVAX PHARMACEUT,Active
clonazepam,'00182822989',1,mg,IVAX PHARMACEUT,Active
clonazepam,'00185006401',1,mg,SANDOZ,Active
clonazepam,'00185006405',1,mg,SANDOZ,Active
clonazepam,'00185006410',1,mg,SANDOZ,Active
clonazepam,'00228300411',1,mg,ACTAVIS PHARMA,Active
clonazepam,'00228300450',1,mg,ACTAVIS PHARMA,Active
clonazepam,'00378191201',1,mg,MYLAN,Active
clonazepam,'00378191210',1,mg,MYLAN,Active
clonazepam,'00378191277',1,mg,MYLAN,Active
clonazepam,'00440732130',1,mg,LIBERTY PHARM,Active
clonazepam,'00440732160',1,mg,LIBERTY PHARM,Active
clonazepam,'00440732190',1,mg,LIBERTY PHARM,Active
clonazepam,'00440732191',1,mg,LIBERTY PHARM,Active
clonazepam,'00591074701',1,mg,WATSON LABS,Active
clonazepam,'00591074705',1,mg,WATSON LABS,Active
clonazepam,'00603294902',1,mg,QUALITEST,Active
clonazepam,'00603294913',1,mg,QUALITEST,Active
clonazepam,'00603294916',1,mg,QUALITEST,Active
clonazepam,'00603294920',1,mg,QUALITEST,Active
clonazepam,'00603294921',1,mg,QUALITEST,Active
clonazepam,'00603294922',1,mg,QUALITEST,Active
clonazepam,'00603294928',1,mg,QUALITEST,Active
clonazepam,'00603294932',1,mg,QUALITEST,Active
clonazepam,'00603294960',1,mg,QUALITEST,Active
clonazepam,'00615045729',1,mg,VANGARD,Active
clonazepam,'00615045743',1,mg,VANGARD,Active
clonazepam,'00615045753',1,mg,VANGARD,Active
clonazepam,'00615045763',1,mg,VANGARD,Active
clonazepam,'00615045765',1,mg,VANGARD,Active
clonazepam,'00832090115',1,mg,UPSHER SMITH,Active
clonazepam,'00904534340',1,mg,MAJOR PHARMACEU,Active
clonazepam,'00904534360',1,mg,MAJOR PHARMACEU,Active
clonazepam,'00904534361',1,mg,MAJOR PHARMACEU,Active
clonazepam,'00904534380',1,mg,MAJOR PHARMACEU,Active
clonazepam,'00904610261',1,mg,MAJOR PHARMACEU,Active
clonazepam,'10544033430',1,mg,BLENHEIM PHARMA,Active
clonazepam,'10544040830',1,mg,BLENHEIM PHARMA,Active
clonazepam,'16590005912',1,mg,STAT RX USA,Active
clonazepam,'16590005920',1,mg,STAT RX USA,Active
clonazepam,'16590005928',1,mg,STAT RX USA,Active
clonazepam,'16590005930',1,mg,STAT RX USA,Active
clonazepam,'16590005945',1,mg,STAT RX USA,Active
clonazepam,'16590005960',1,mg,STAT RX USA,Active
clonazepam,'16590005962',1,mg,STAT RX USA,Active
clonazepam,'16590005972',1,mg,STAT RX USA,Active
clonazepam,'16590005975',1,mg,STAT RX USA,Active
clonazepam,'16590005990',1,mg,STAT RX USA,Active
clonazepam,'16714047001',1,mg,NORTHSTAR RX LL,Active
clonazepam,'16714047002',1,mg,NORTHSTAR RX LL,Active
clonazepam,'16729013700',1,mg,ACCORD HEALTHCA,Active
clonazepam,'16729013716',1,mg,ACCORD HEALTHCA,Active
clonazepam,'18837003030',1,mg,INNOVIANT PHARM,Active
clonazepam,'18837003060',1,mg,INNOVIANT PHARM,Active
clonazepam,'18837003090',1,mg,INNOVIANT PHARM,Active
clonazepam,'21695026100',1,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026130',1,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026160',1,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026172',1,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026190',1,mg,PHYSICIAN PARTN,Active
clonazepam,'23490534701',1,mg,PALMETTO STATE,Active
clonazepam,'23490534702',1,mg,PALMETTO STATE,Active
clonazepam,'23490534703',1,mg,PALMETTO STATE,Active
clonazepam,'23490534704',1,mg,PALMETTO STATE,Active
clonazepam,'23490534705',1,mg,PALMETTO STATE,Active
clonazepam,'23490534706',1,mg,PALMETTO STATE,Active
clonazepam,'33358009120',1,mg,RXCHANGE CO.,Active
clonazepam,'33358009130',1,mg,RXCHANGE CO.,Active
clonazepam,'33358009160',1,mg,RXCHANGE CO.,Active
clonazepam,'35356072230',1,mg,QUALITY CARE,Active
clonazepam,'35356072260',1,mg,QUALITY CARE,Active
clonazepam,'35356072290',1,mg,QUALITY CARE,Active
clonazepam,'42254027800',1,mg,PHYSICIAN PARTN,Active
clonazepam,'42254027830',1,mg,PHYSICIAN PARTN,Active
clonazepam,'42254027860',1,mg,PHYSICIAN PARTN,Active
clonazepam,'42254027890',1,mg,PHYSICIAN PARTN,Active
clonazepam,'42549033430',1,mg,4UORTHO LLC,Active
clonazepam,'42549053430',1,mg,4UORTHO LLC,Active
clonazepam,'42549060830',1,mg,4UORTHO LLC,Active
clonazepam,'43353027730',1,mg,APHENA PHARMA S,Active
clonazepam,'43353027746',1,mg,APHENA PHARMA S,Active
clonazepam,'43353027755',1,mg,APHENA PHARMA S,Active
clonazepam,'43353027775',1,mg,APHENA PHARMA S,Active
clonazepam,'43353027780',1,mg,APHENA PHARMA S,Active
clonazepam,'49884049601',1,mg,PAR PHARM.,Active
clonazepam,'49884049605',1,mg,PAR PHARM.,Active
clonazepam,'49999012100',1,mg,QUALITY CARE,Active
clonazepam,'49999012130',1,mg,QUALITY CARE,Active
clonazepam,'49999012160',1,mg,QUALITY CARE,Active
clonazepam,'49999012190',1,mg,QUALITY CARE,Active
clonazepam,'50436019503',1,mg,UNIT DOSE SERVI,Active
clonazepam,'50436091501',1,mg,UNIT DOSE SERVI,Active
clonazepam,'50436091502',1,mg,UNIT DOSE SERVI,Active
clonazepam,'51079088201',1,mg,MYLAN INSTITUTI,Active
clonazepam,'51079088220',1,mg,MYLAN INSTITUTI,Active
clonazepam,'51079088221',1,mg,MYLAN INSTITUTI,Active
clonazepam,'51079088256',1,mg,MYLAN INSTITUTI,Active
clonazepam,'51655086524',1,mg,PHARM CORP AMER,Active
clonazepam,'51655086525',1,mg,PHARM CORP AMER,Active
clonazepam,'52544074701',1,mg,WATSON PHARMA,Active
clonazepam,'52544074705',1,mg,WATSON PHARMA,Active
clonazepam,'52959063000',1,mg,PHARMA PAC,Active
clonazepam,'52959063002',1,mg,PHARMA PAC,Active
clonazepam,'52959063030',1,mg,PHARMA PAC,Active
clonazepam,'52959063060',1,mg,PHARMA PAC,Active
clonazepam,'52959063090',1,mg,PHARMA PAC,Active
clonazepam,'54569512600',1,mg,A-S MEDICATION,Active
clonazepam,'54569512601',1,mg,A-S MEDICATION,Active
clonazepam,'54738053213',1,mg,RICHMOND PHARM,Active
clonazepam,'54868385501',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385503',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385504',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385505',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385506',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385507',1,mg,PHYSICIANS TC.,Active
clonazepam,'54868385508',1,mg,PHYSICIANS TC.,Active
clonazepam,'55045268102',1,mg,DRX,Active
clonazepam,'55045268106',1,mg,DRX,Active
clonazepam,'55045268108',1,mg,DRX,Active
clonazepam,'55045268109',1,mg,DRX,Active
clonazepam,'55289056230',1,mg,PD-RX PHARM,Active
clonazepam,'55289056260',1,mg,PD-RX PHARM,Active
clonazepam,'55289056290',1,mg,PD-RX PHARM,Active
clonazepam,'55289056298',1,mg,PD-RX PHARM,Active
clonazepam,'55887044830',1,mg,DHS INC.,Active
clonazepam,'55887044860',1,mg,DHS INC.,Active
clonazepam,'55953002840',1,mg,NOVOPHARM INC,Active
clonazepam,'55953002841',1,mg,NOVOPHARM INC,Active
clonazepam,'55953002870',1,mg,NOVOPHARM INC,Active
clonazepam,'55953002880',1,mg,NOVOPHARM INC,Active
clonazepam,'57664027408',1,mg,CARACO/SUN PHAR,Active
clonazepam,'57664027413',1,mg,CARACO/SUN PHAR,Active
clonazepam,'57664027418',1,mg,CARACO/SUN PHAR,Active
clonazepam,'57866091501',1,mg,VIBRANTA INC.,Active
clonazepam,'57866091502',1,mg,VIBRANTA INC.,Active
clonazepam,'57866091503',1,mg,VIBRANTA INC.,Active
clonazepam,'57866091504',1,mg,VIBRANTA INC.,Active
clonazepam,'58016018600',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018602',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018603',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018615',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018620',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018628',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018630',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018660',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018673',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018689',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'58016018690',1,mg,SOUTHWOOD PHARM,Active
clonazepam,'60429052512',1,mg,"GSMS, INC.",Active
clonazepam,'60429052515',1,mg,"GSMS, INC.",Active
clonazepam,'60429052530',1,mg,"GSMS, INC.",Active
clonazepam,'60429052545',1,mg,"GSMS, INC.",Active
clonazepam,'60429052560',1,mg,"GSMS, INC.",Active
clonazepam,'60429052590',1,mg,"GSMS, INC.",Active
clonazepam,'60505006701',1,mg,APOTEX CORP,Active
clonazepam,'60505006703',1,mg,APOTEX CORP,Active
clonazepam,'60760030030',1,mg,ST MARYS MPP,Active
clonazepam,'60760030090',1,mg,ST MARYS MPP,Active
clonazepam,'61919005930',1,mg,DIRECT RX,Active
clonazepam,'62037095301',1,mg,ANDRX PHARM.,Active
clonazepam,'62037095305',1,mg,ANDRX PHARM.,Active
clonazepam,'62269035424',1,mg,GENEVA PHARM.,Active
clonazepam,'62269035429',1,mg,GENEVA PHARM.,Active
clonazepam,'63187027330',1,mg,PROFICIENT RX L,Active
clonazepam,'63187027360',1,mg,PROFICIENT RX L,Active
clonazepam,'63629134001',1,mg,BRYANT RANCH PR,Active
clonazepam,'63629134002',1,mg,BRYANT RANCH PR,Active
clonazepam,'63629134003',1,mg,BRYANT RANCH PR,Active
clonazepam,'63629134004',1,mg,BRYANT RANCH PR,Active
clonazepam,'63629134005',1,mg,BRYANT RANCH PR,Active
clonazepam,'63629134006',1,mg,BRYANT RANCH PR,Active
clonazepam,'63739026401',1,mg,MCKESSON PACKAG,Active
clonazepam,'63739026403',1,mg,MCKESSON PACKAG,Active
clonazepam,'63739026410',1,mg,MCKESSON PACKAG,Active
clonazepam,'63739026415',1,mg,MCKESSON PACKAG,Active
clonazepam,'63874028501',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028504',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028510',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028515',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028520',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028528',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028530',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028560',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028572',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028574',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028577',1,mg,ALTURA PHARMA,Active
clonazepam,'63874028590',1,mg,ALTURA PHARMA,Active
clonazepam,'65243017703',1,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243017706',1,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243017709',1,mg,"VA CMOP, DALLAS",Active
clonazepam,'65243017712',1,mg,"VA CMOP, DALLAS",Active
clonazepam,'66267074828',1,mg,NUCARE PHARMACE,Active
clonazepam,'66267074830',1,mg,NUCARE PHARMACE,Active
clonazepam,'66267074860',1,mg,NUCARE PHARMACE,Active
clonazepam,'66267074884',1,mg,NUCARE PHARMACE,Active
clonazepam,'66267074890',1,mg,NUCARE PHARMACE,Active
clonazepam,'66336058830',1,mg,DISPENSING SOLN,Active
clonazepam,'66336058860',1,mg,DISPENSING SOLN,Active
clonazepam,'66336058890',1,mg,DISPENSING SOLN,Active
clonazepam,'67544001615',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001630',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001645',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001653',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001655',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001660',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001670',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001675',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001680',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001690',1,mg,APHENA PHARMA S,Active
clonazepam,'67544001692',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014015',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014030',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014045',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014053',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014055',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014060',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014070',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014075',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014080',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014090',1,mg,APHENA PHARMA S,Active
clonazepam,'67544014092',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025615',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025630',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025645',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025653',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025655',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025660',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025670',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025675',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025680',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025690',1,mg,APHENA PHARMA S,Active
clonazepam,'67544025692',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028915',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028930',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028945',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028946',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028953',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028955',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028960',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028970',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028975',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028980',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028990',1,mg,APHENA PHARMA S,Active
clonazepam,'67544028992',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048215',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048230',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048245',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048253',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048255',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048260',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048270',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048275',1,mg,APHENA PHARMA S,Active
clonazepam,'67544048280',1,mg,APHENA PHARMA S,Active
clonazepam,'68115037700',1,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037730',1,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037760',1,mg,"DISPENSEXPRESS,",Active
clonazepam,'68115037790',1,mg,"DISPENSEXPRESS,",Active
clonazepam,'68387032330',1,mg,DISPENSING SOLN,Active
clonazepam,'00555009796',1,mg,BARR,Active
clonazepam,'49884030902',1,mg,PAR PHARM.,Active
clonazepam,'49884030952',1,mg,PAR PHARM.,Active
clonazepam,'00093083401',2,mg,TEVA USA,Active
clonazepam,'00093083405',2,mg,TEVA USA,Active
clonazepam,'00093083419',2,mg,TEVA USA,Active
clonazepam,'00093083493',2,mg,TEVA USA,Active
clonazepam,'00182823000',2,mg,IVAX PHARMACEUT,Active
clonazepam,'00182823089',2,mg,IVAX PHARMACEUT,Active
clonazepam,'00185006501',2,mg,SANDOZ,Active
clonazepam,'00185006505',2,mg,SANDOZ,Active
clonazepam,'00185006510',2,mg,SANDOZ,Active
clonazepam,'00228300511',2,mg,ACTAVIS PHARMA,Active
clonazepam,'00228300550',2,mg,ACTAVIS PHARMA,Active
clonazepam,'00378191401',2,mg,MYLAN,Active
clonazepam,'00378191405',2,mg,MYLAN,Active
clonazepam,'00440732230',2,mg,LIBERTY PHARM,Active
clonazepam,'00440732260',2,mg,LIBERTY PHARM,Active
clonazepam,'00440732290',2,mg,LIBERTY PHARM,Active
clonazepam,'00591074801',2,mg,WATSON LABS,Active
clonazepam,'00591074805',2,mg,WATSON LABS,Active
clonazepam,'00603295002',2,mg,QUALITEST,Active
clonazepam,'00603295016',2,mg,QUALITEST,Active
clonazepam,'00603295020',2,mg,QUALITEST,Active
clonazepam,'00603295021',2,mg,QUALITEST,Active
clonazepam,'00603295028',2,mg,QUALITEST,Active
clonazepam,'00832090215',2,mg,UPSHER SMITH,Active
clonazepam,'00904534440',2,mg,MAJOR PHARMACEU,Active
clonazepam,'00904534460',2,mg,MAJOR PHARMACEU,Active
clonazepam,'00904534461',2,mg,MAJOR PHARMACEU,Active
clonazepam,'00904610361',2,mg,MAJOR PHARMACEU,Active
clonazepam,'16590048112',2,mg,STAT RX USA,Active
clonazepam,'16590048115',2,mg,STAT RX USA,Active
clonazepam,'16590048120',2,mg,STAT RX USA,Active
clonazepam,'16590048130',2,mg,STAT RX USA,Active
clonazepam,'16590048145',2,mg,STAT RX USA,Active
clonazepam,'16590048160',2,mg,STAT RX USA,Active
clonazepam,'16590048172',2,mg,STAT RX USA,Active
clonazepam,'16590048175',2,mg,STAT RX USA,Active
clonazepam,'16590048190',2,mg,STAT RX USA,Active
clonazepam,'16714047101',2,mg,NORTHSTAR RX LL,Active
clonazepam,'16714047102',2,mg,NORTHSTAR RX LL,Active
clonazepam,'16729013800',2,mg,ACCORD HEALTHCA,Active
clonazepam,'16729013816',2,mg,ACCORD HEALTHCA,Active
clonazepam,'18837021930',2,mg,INNOVIANT PHARM,Active
clonazepam,'18837021960',2,mg,INNOVIANT PHARM,Active
clonazepam,'18837021990',2,mg,INNOVIANT PHARM,Active
clonazepam,'21695026230',2,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026260',2,mg,PHYSICIAN PARTN,Active
clonazepam,'21695026290',2,mg,PHYSICIAN PARTN,Active
clonazepam,'23490534802',2,mg,PALMETTO STATE,Active
clonazepam,'23490534803',2,mg,PALMETTO STATE,Active
clonazepam,'23490534806',2,mg,PALMETTO STATE,Active
clonazepam,'43353079915',2,mg,APHENA PHARMA S,Active
clonazepam,'43353079945',2,mg,APHENA PHARMA S,Active
clonazepam,'43353079970',2,mg,APHENA PHARMA S,Active
clonazepam,'49884049701',2,mg,PAR PHARM.,Active
clonazepam,'49884049705',2,mg,PAR PHARM.,Active
clonazepam,'49999051830',2,mg,QUALITY CARE,Active
clonazepam,'49999051860',2,mg,QUALITY CARE,Active
clonazepam,'51079088301',2,mg,MYLAN INSTITUTI,Active
clonazepam,'51079088320',2,mg,MYLAN INSTITUTI,Active
clonazepam,'51079088321',2,mg,UDL,Active
clonazepam,'51079088356',2,mg,UDL,Active
clonazepam,'52544074801',2,mg,WATSON PHARMA,Active
clonazepam,'52544074805',2,mg,WATSON PHARMA,Active
clonazepam,'52959076100',2,mg,PHARMA PAC,Active
clonazepam,'52959076102',2,mg,PHARMA PAC,Active
