ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00548390125',morphine,morphine,morphine,NA,1,mg/ml,ims,inactive,NA,NA,NA
'00548602000',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602025',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602100',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602125',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602200',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602225',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602300',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602325',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548602400',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602425',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602500',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602525',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602600',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602625',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602700',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548602725',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548603800',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548603825',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548603925',morphine,morphine,morphine,NA,50,mg/ml,medeva pharm,inactive,NA,NA,NA
'00548604025',morphine,morphine,morphine,NA,50,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548604125',morphine,morphine,morphine,NA,50,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548604200',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548604225',morphine,morphine,morphine,NA,25,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548604325',morphine,morphine,morphine,NA,25,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548604425',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548604525',morphine,morphine,morphine,NA,25,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548632000',morphine (pf),morphine,morphine,NA,10,mg/ml,ims,inactive,NA,NA,NA
'00548632100',morphine (pf),morphine,morphine,NA,10,mg/ml,medeva pharm,inactive,NA,NA,NA
'00548632500',morphine (pf),morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548632800',morphine (pf),morphine,morphine,NA,25,mg/ml,celltech pharm,inactive,NA,NA,NA
'00548635000',morphine (pf),morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548635100',morphine (pf),morphine,morphine,NA,25,mg/ml,celltech pharm,inactive,NA,NA,NA
'00548635500',morphine (pf),morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548635600',morphine (pf),morphine,morphine,NA,50,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00548654800',morphine,morphine,morphine,NA,1,mg/ml,ims,inactive,NA,NA,NA
'00548654812',morphine sulfate,morphine sulfate,morphine,NA,1 mg/1 ml,NA,NA,NA,NA,NA,NA
'00548662000',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548662100',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548662200',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548682400',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548682500',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548682600',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548682700',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548702100',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548702300',morphine,morphine,morphine,NA,50,mg/ml,ims,inactive,NA,NA,NA
'00548702600',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548702800',morphine,morphine,morphine,NA,25,mg/ml,ims,inactive,NA,NA,NA
'00548845000',morphine,morphine,morphine,NA,1,mg/ml,amphastar pharm,inactive,NA,NA,NA
'00555112710',morphine (pf),morphine,morphine,NA,0.5,mg/ml,barr,active,NA,NA,NA
'00555112810',morphine (pf),morphine,morphine,NA,1,mg/ml,barr,active,NA,NA,NA
'00555112910',morphine (pf),morphine,morphine,NA,0.5,mg/ml,barr,active,NA,NA,NA
'00555113010',morphine (pf),morphine,morphine,NA,1,mg/ml,barr,active,NA,NA,NA
'00574012730',morphine concentrate,morphine,morphine,NA,100 mg/5 ml,(20 mg/ml),paddock labs.,active,NA,NA,NA
'00574015312',morphine concentrate,morphine,morphine,NA,100 mg/5 ml,(20 mg/ml),perrigo co.,active,NA,NA,NA
'00574015330',morphine concentrate,morphine,morphine,NA,100 mg/5 ml,(20 mg/ml),perrigo co.,active,NA,NA,NA
'00574200605',morphine (bulk),morphine,morphine,NA,100,%,paddock labs.,active,NA,NA,NA
'00574200625',morphine (bulk),morphine,morphine,NA,100,%,paddock labs.,active,NA,NA,NA
'00574711012',morphine,morphine,morphine,NA,5,mg,perrigo co.,active,NA,NA,NA
'00574711050',morphine,morphine,morphine,NA,5,mg,paddock labs.,active,NA,NA,NA
'00574711212',morphine,morphine,morphine,NA,10,mg,perrigo co.,active,NA,NA,NA
'00574711250',morphine,morphine,morphine,NA,10,mg,paddock labs.,active,NA,NA,NA
'00574711412',morphine,morphine,morphine,NA,20,mg,perrigo co.,active,NA,NA,NA
'00574711450',morphine,morphine,morphine,NA,20,mg,paddock labs.,active,NA,NA,NA
'00574711612',morphine,morphine,morphine,NA,30,mg,perrigo co.,active,NA,NA,NA
'00574711650',morphine,morphine,morphine,NA,30,mg,paddock labs.,active,NA,NA,NA
'00591061701',morphine,morphine,morphine,NA,100,mg,watson labs,active,NA,NA,NA
'00591344901',morphine,morphine,morphine,NA,20,mg,watson labs,active,NA,NA,NA
'00591344930',morphine sulfate,morphine sulfate,morphine,NA,20,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591345001',morphine,morphine,morphine,NA,30,mg,watson labs,active,NA,NA,NA
'00591345030',morphine sulfate,morphine sulfate,morphine,NA,30,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591345101',morphine,morphine,morphine,NA,50,mg,watson labs,active,NA,NA,NA
'00591345130',morphine sulfate,morphine sulfate,morphine,NA,50,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591345201',morphine,morphine,morphine,NA,60,mg,watson labs,active,NA,NA,NA
'00591345230',morphine sulfate,morphine sulfate,morphine,NA,60,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591345301',morphine,morphine,morphine,NA,100,mg,watson labs,active,NA,NA,NA
'00591345330',morphine sulfate,morphine sulfate,morphine,NA,100,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591351101',morphine,morphine,morphine,NA,15,mg,watson labs,active,NA,NA,NA
'00591351201',morphine,morphine,morphine,NA,30,mg,watson labs,active,NA,NA,NA
'00591351301',morphine,morphine,morphine,NA,60,mg,watson labs,active,NA,NA,NA
'00591351401',morphine,morphine,morphine,NA,100,mg,watson labs,active,NA,NA,NA
'00591351501',morphine,morphine,morphine,NA,200,mg,watson labs,active,NA,NA,NA
'00591357601',morphine,morphine,morphine,NA,80,mg,watson labs,active,NA,NA,NA
'00591357630',morphine sulfate,morphine sulfate,morphine,NA,80,mg/1,"watson laboratories, inc.",NA,NA,NA,NA
'00591374001',morphine,morphine,morphine,NA,15,mg,watson labs,active,NA,NA,NA
'00591374101',morphine,morphine,morphine,NA,30,mg,watson labs,active,NA,NA,NA
'00591374201',morphine,morphine,morphine,NA,60,mg,watson labs,active,NA,NA,NA
'00591374301',morphine,morphine,morphine,NA,100,mg,watson labs,active,NA,NA,NA
'00591374401',morphine,morphine,morphine,NA,200,mg,watson labs,active,NA,NA,NA
'00641016825',morphine,morphine,morphine,NA,5,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641016826',morphine,morphine,morphine,NA,5,mg/ml,"elkins-sinn,inc",inactive,NA,NA,NA
'00641017021',morphine sulfate,morphine sulfate,morphine,NA,8 mg/1 ml,NA,NA,NA,NA,NA,NA
'00641017025',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641017026',morphine,morphine,morphine,NA,8,mg/ml,"elkins-sinn,inc",active,NA,NA,NA
'00641018025',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641018026',morphine,morphine,morphine,NA,10,mg/ml,"elkins-sinn,inc",inactive,NA,NA,NA
'00641019021',morphine sulfate,morphine sulfate,morphine,NA,15 mg/1 ml,NA,NA,NA,NA,NA,NA
'00641019025',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641019026',morphine,morphine,morphine,NA,15,mg/ml,"elkins-sinn,inc",active,NA,NA,NA
'00641111233',duramorph (pf),morphine,morphine,NA,0.5,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641111333',duramorph (pf),morphine,morphine,NA,0.5,mg/ml,"elkins-sinn,inc",active,NA,NA,NA
'00641111433',duramorph (pf),morphine,morphine,NA,1,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641111533',duramorph (pf),morphine,morphine,NA,1,mg/ml,"elkins-sinn,inc",active,NA,NA,NA
'00641113131',infumorph 200 p/f,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641113231',infumorph 500 p/f,morphine,morphine,NA,25,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641117035',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641118035',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641119035',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641234341',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641234541',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641234641',morphine,morphine,morphine,NA,1,mg/ml,esi lederle,inactive,NA,NA,NA
'00641601901',duramorph (pf),morphine,morphine,NA,1,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641601910',duramorph (pf),morphine,morphine,NA,1,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641602001',duramorph (pf),morphine,morphine,NA,0.5,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641602010',duramorph (pf),morphine,morphine,NA,0.5,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641603901',infumorph p/f,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641604001',infumorph p/f,morphine,morphine,NA,25,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641606801',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641607001',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641607025',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641607101',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641607125',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641607201',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641607301',morphine,morphine,morphine,NA,5,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641607325',morphine,morphine,morphine,NA,5,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'00641607501',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641607525',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612501',morphine,morphine,morphine,NA,4,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612525',morphine,morphine,morphine,NA,4,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612601',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612625',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612701',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00641612725',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00702290101',morphine,morphine,morphine,NA,1,mg/ml,vha plus/ims,inactive,NA,NA,NA
'00702602401',morphine,morphine,morphine,NA,25,mg/ml,vha plus/ims,inactive,NA,NA,NA
'00702602501',morphine,morphine,morphine,NA,25,mg/ml,vha plus/ims,inactive,NA,NA,NA
'00702602601',morphine,morphine,morphine,NA,25,mg/ml,vha plus/ims,inactive,NA,NA,NA
'00702602701',morphine,morphine,morphine,NA,25,mg/ml,vha plus/ims,inactive,NA,NA,NA
'00713019312',morphine,morphine,morphine,NA,5,mg,g & w labs.,active,NA,NA,NA
'00713019412',morphine,morphine,morphine,NA,10,mg,g & w labs.,active,NA,NA,NA
'00713019512',morphine,morphine,morphine,NA,20,mg,g & w labs.,active,NA,NA,NA
'00713019612',morphine,morphine,morphine,NA,30,mg,g & w labs.,active,NA,NA,NA
'00832022500',morphine,morphine,morphine,NA,10,mg,upsher smith,active,NA,NA,NA
'00832022550',morphine,morphine,morphine,NA,10,mg,upsher smith,active,NA,NA,NA
'00832022600',morphine,morphine,morphine,NA,20,mg,upsher smith,active,NA,NA,NA
'00832022650',morphine,morphine,morphine,NA,20,mg,upsher smith,active,NA,NA,NA
'00832022700',morphine,morphine,morphine,NA,30,mg,upsher smith,active,NA,NA,NA
'00832022750',morphine,morphine,morphine,NA,30,mg,upsher smith,active,NA,NA,NA
'00832022800',morphine,morphine,morphine,NA,50,mg,upsher smith,active,NA,NA,NA
'00832022850',morphine,morphine,morphine,NA,50,mg,upsher smith,active,NA,NA,NA
'00832022900',morphine,morphine,morphine,NA,60,mg,upsher smith,active,NA,NA,NA
'00832022950',morphine,morphine,morphine,NA,60,mg,upsher smith,active,NA,NA,NA
'00832023000',morphine,morphine,morphine,NA,80,mg,upsher smith,active,NA,NA,NA
'00832023050',morphine,morphine,morphine,NA,80,mg,upsher smith,active,NA,NA,NA
'00832023300',morphine,morphine,morphine,NA,100,mg,upsher smith,active,NA,NA,NA
'00832023350',morphine,morphine,morphine,NA,100,mg,upsher smith,active,NA,NA,NA
'00904065500',morphine sulfate,morphine sulfate,morphine,NA,25 mg/ml,NA,NA,NA,NA,NA,NA
'00904065501',morphine sulfate,morphine sulfate,morphine,NA,25 mg/ml,NA,NA,NA,NA,NA,NA
'00904065502',morphine sulfate,morphine sulfate,morphine,NA,25 mg/ml,NA,NA,NA,NA,NA,NA
'00904065600',morphine sulfate,morphine sulfate,morphine,NA,50 mg/ml,NA,NA,NA,NA,NA,NA
'00904065601',morphine sulfate,morphine sulfate,morphine,NA,50 mg/ml,NA,NA,NA,NA,NA,NA
'00904065602',morphine sulfate,morphine sulfate,morphine,NA,50 mg/ml,NA,NA,NA,NA,NA,NA
'00904655761',morphine sulfate,morphine sulfate,morphine,NA,15,mg/1,major pharmaceuticals,NA,NA,NA,NA
'00904655861',morphine sulfate,morphine sulfate,morphine,NA,30,mg/1,major pharmaceuticals,NA,NA,NA,NA
'00904655961',morphine sulfate,morphine sulfate,morphine,NA,60,mg/1,major pharmaceuticals,NA,NA,NA,NA
'00904656061',morphine sulfate,morphine sulfate,morphine,NA,100,mg/1,major pharmaceuticals,NA,NA,NA,NA
'08011068601',morphine,morphine,morphine,NA,1,mg/ml,bard medsystems,inactive,NA,NA,NA
'08011113402',morphine,morphine,morphine,NA,1,mg/ml,bard medsystems,inactive,NA,NA,NA
'10019000673',morphine (pf),morphine,morphine,NA,0.5,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019000773',morphine (pf),morphine,morphine,NA,1,mg/ml,baxter healthca,active,NA,NA,NA
'10019017580',morphine,morphine,morphine,NA,1,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017639',morphine,morphine,morphine,NA,5,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017644',morphine,morphine,morphine,NA,5,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017737',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017739',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017744',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017747',morphine,morphine,morphine,NA,8,mg/ml,baxter healthca,active,NA,NA,NA
'10019017768',morphine,morphine,morphine,NA,8,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017836',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017837',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017839',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017844',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017847',morphine,morphine,morphine,NA,10,mg/ml,baxter healthca,active,NA,NA,NA
'10019017862',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017868',morphine,morphine,morphine,NA,10,mg/ml,"west-ward, inc.",inactive,NA,NA,NA
'10019017936',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017939',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017944',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017963',morphine,morphine,morphine,NA,15,mg/ml,"west-ward, inc.",active,NA,NA,NA
'10019017968',morphine sulfate,morphine sulfate,morphine,NA,15 mg/1 ml,NA,NA,NA,NA,NA,NA
'10019018265',morphine,morphine,morphine,NA,2,mg/ml,baxter healthca,active,NA,NA,NA
'10019018365',morphine,morphine,morphine,NA,4,mg/ml,baxter healthca,active,NA,NA,NA
'10191100102',morphinum,morphine hydrochloride,morphine,NA,3,[hp_x]/1,remedy makers,NA,NA,NA,NA
'10191100202',morphinum,morphine hydrochloride,morphine,NA,6,[hp_x]/1,remedy makers,NA,NA,NA,NA
'10191100302',morphinum,morphine hydrochloride,morphine,NA,9,[hp_x]/1,remedy makers,NA,NA,NA,NA
'10191100402',morphinum,morphine hydrochloride,morphine,NA,12,[hp_x]/1,remedy makers,NA,NA,NA,NA
'10191100502',morphinum,morphine hydrochloride,morphine,NA,15,[hp_x]/1,remedy makers,NA,NA,NA,NA
'10191101302',morphinum,morphine,morphine,NA,30,[hp_c]/1,remedy makers,NA,NA,NA,NA
'10191102902',morphinum muriaticum,morphine hydrochloride,morphine,NA,30,[hp_c]/1,remedy makers,NA,NA,NA,NA
'10544037228',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544037256',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544037928',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544037930',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544037956',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544037960',morphine,morphine,morphine,NA,30,mg,blenheim pharma,active,NA,NA,NA
'10544040128',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544040156',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544040160',morphine sulfate,morphine sulfate,morphine,NA,15 mg,NA,NA,NA,NA,NA,NA
'10544040228',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544040256',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544041428',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544041456',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544041460',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544041660',morphine,morphine,morphine,NA,60,mg,blenheim pharma,active,NA,NA,NA
'10544042328',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'10544042356',morphine,morphine,morphine,NA,15,mg,blenheim pharma,active,NA,NA,NA
'11704023501',morphine,morphine,morphine,NA,10,mg/0.7 ml,meridian medica,active,NA,NA,NA
'12280022300',morphine,morphine,morphine,NA,15,mg,"dispensexpress,",active,NA,NA,NA
'12280022400',morphine,morphine,morphine,NA,30,mg,"dispensexpress,",active,NA,NA,NA
'16590044060',kadian,morphine sulfate,morphine,NA,10 mg,NA,NA,NA,NA,NA,NA
'16590047330',avinza,morphine,morphine,NA,120,mg,stat rx usa,inactive,NA,NA,NA
'16590047360',avinza,morphine,morphine,NA,120,mg,stat rx usa,inactive,NA,NA,NA
'16590047372',avinza,morphine sulfate,morphine,NA,120 mg,NA,NA,NA,NA,NA,NA
'16590047390',avinza,morphine,morphine,NA,120,mg,stat rx usa,inactive,NA,NA,NA
'16590059330',avinza,morphine,morphine,NA,60,mg,stat rx usa,inactive,NA,NA,NA
'16590059360',avinza,morphine,morphine,NA,60,mg,stat rx usa,inactive,NA,NA,NA
'16590059390',avinza,morphine,morphine,NA,60,mg,stat rx usa,inactive,NA,NA,NA
'16590059430',avinza,morphine,morphine,NA,30,mg,stat rx usa,inactive,NA,NA,NA
'16590059460',avinza,morphine,morphine,NA,30,mg,stat rx usa,inactive,NA,NA,NA
'16590059490',avinza,morphine,morphine,NA,30,mg,stat rx usa,inactive,NA,NA,NA
'16590059730',avinza,morphine,morphine,NA,90,mg,stat rx usa,inactive,NA,NA,NA
'16590059760',avinza,morphine sulfate,morphine,NA,90,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590059790',avinza,morphine,morphine,NA,90,mg,stat rx usa,inactive,NA,NA,NA
'16590059830',kadian,morphine,morphine,NA,60,mg,stat rx usa,active,NA,NA,NA
'16590059856',kadian,morphine sulfate,morphine,NA,60,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590059860',kadian,morphine,morphine,NA,60,mg,stat rx usa,active,NA,NA,NA
'16590059890',kadian,morphine sulfate,morphine,NA,60,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590060630',kadian,morphine,morphine,NA,50,mg,stat rx usa,active,NA,NA,NA
'16590060656',kadian,morphine sulfate,morphine,NA,50,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590060660',kadian,morphine,morphine,NA,50,mg,stat rx usa,active,NA,NA,NA
'16590060690',kadian,morphine sulfate,morphine,NA,50,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590060730',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590060745',morphine sulfate,morphine sulfate,morphine,NA,30 mg,NA,NA,NA,NA,NA,NA
'16590060756',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590060760',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590060762',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590060772',morphine sulfate,morphine sulfate,morphine,NA,30 mg,NA,NA,NA,NA,NA,NA
'16590060790',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590064530',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064545',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064556',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064560',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064562',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064572',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064575',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590064590',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590065830',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590065845',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590065856',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590065860',morphine,morphine,morphine,NA,15,mg,stat rx usa,active,NA,NA,NA
'16590065882',morphine sulfate,morphine sulfate,morphine,NA,15 mg,NA,NA,NA,NA,NA,NA
'16590065890',morphine sulfate,morphine sulfate,morphine,NA,15 mg,NA,NA,NA,NA,NA,NA
'16590066030',kadian,morphine sulfate,morphine,NA,30,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590066056',kadian,morphine sulfate,morphine,NA,30,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590066060',kadian,morphine sulfate,morphine,NA,30,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590066071',kadian,morphine sulfate,morphine,NA,30,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590068330',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590068345',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590068360',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590068383',morphine sulfate,morphine sulfate,morphine,NA,30 mg,NA,NA,NA,NA,NA,NA
'16590068390',morphine,morphine,morphine,NA,30,mg,stat rx usa,active,NA,NA,NA
'16590069530',morphine sulfate,morphine sulfate,morphine,NA,60 mg,NA,NA,NA,NA,NA,NA
'16590069560',morphine sulfate,morphine sulfate,morphine,NA,60 mg,NA,NA,NA,NA,NA,NA
'16590069572',morphine sulfate,morphine sulfate,morphine,NA,60 mg,NA,NA,NA,NA,NA,NA
'16590069590',morphine sulfate,morphine sulfate,morphine,NA,60 mg,NA,NA,NA,NA,NA,NA
'16590069630',morphine sulfate,morphine sulfate,morphine,NA,100 mg,NA,NA,NA,NA,NA,NA
'16590069660',morphine sulfate,morphine sulfate,morphine,NA,100 mg,NA,NA,NA,NA,NA,NA
'16590069672',morphine sulfate,morphine sulfate,morphine,NA,100 mg,NA,NA,NA,NA,NA,NA
'16590069690',morphine sulfate,morphine sulfate,morphine,NA,100 mg,NA,NA,NA,NA,NA,NA
'16590069728',kadian,morphine sulfate,morphine,NA,20,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590069730',kadian,morphine sulfate,morphine,NA,20,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590069756',kadian,morphine sulfate,morphine,NA,20,mg/1,stat rx usa llc,NA,NA,NA,NA
'16590069760',kadian,morphine,morphine,NA,20,mg,stat rx usa,active,NA,NA,NA
'16590069790',kadian,morphine sulfate,morphine,NA,20 mg,NA,NA,NA,NA,NA,NA
'16590074030',kadian,morphine sulfate,morphine,NA,100,mg/1,stat rx usa llc,NA,NA,NA,NA
