icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
'20283',9,"other malignant lymphomas, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'20284',9,"other malignant lymphomas, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'20285',9,"other malignant lymphomas, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'20286',9,"other malignant lymphomas, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'20287',9,"other malignant lymphomas, spleen",38,(38) non-hodgkin`s lymphoma
'20288',9,"other malignant lymphomas, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'20290',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'20291',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'20292',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'20293',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'20294',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'20295',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'20296',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'20297',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, spleen",38,(38) non-hodgkin`s lymphoma
'20298',9,"other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'V1071',9,personal history of lymphosarcoma and reticulosarcoma,38,(38) non-hodgkin`s lymphoma
'V1079',9,personal history of other lymphatic and hematopoietic neoplasms,38,(38) non-hodgkin`s lymphoma
'C8200',10,"follicular lymphoma grade i, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8201',10,"follicular lymphoma grade i, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8202',10,"follicular lymphoma grade i, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8203',10,"follicular lymphoma grade i, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8204',10,"follicular lymphoma grade i, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8205',10,"follicular lymphoma grade i, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8206',10,"follicular lymphoma grade i, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8207',10,"follicular lymphoma grade i, spleen",38,(38) non-hodgkin`s lymphoma
'C8208',10,"follicular lymphoma grade i, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8209',10,"follicular lymphoma grade i, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8210',10,"follicular lymphoma grade ii, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8211',10,"follicular lymphoma grade ii, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8212',10,"follicular lymphoma grade ii, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8213',10,"follicular lymphoma grade ii, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8214',10,"follicular lymphoma grade ii, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8215',10,"follicular lymphoma grade ii, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8216',10,"follicular lymphoma grade ii, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8217',10,"follicular lymphoma grade ii, spleen",38,(38) non-hodgkin`s lymphoma
'C8218',10,"follicular lymphoma grade ii, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8219',10,"follicular lymphoma grade ii, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8220',10,"follicular lymphoma grade iii, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8221',10,"follicular lymphoma grade iii, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8222',10,"follicular lymphoma grade iii, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8223',10,"follicular lymphoma grade iii, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8224',10,"follicular lymphoma grade iii, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8225',10,"follicular lymphoma grade iii, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8226',10,"follicular lymphoma grade iii, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8227',10,"follicular lymphoma grade iii, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C8228',10,"follicular lymphoma grade iii, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8229',10,"follicular lymphoma grade iii, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8230',10,"follicular lymphoma grade iiia, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8231',10,"follicular lymphoma grade iiia, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8232',10,"follicular lymphoma grade iiia, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8233',10,"follicular lymphoma grade iiia, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8234',10,"follicular lymphoma grade iiia, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8235',10,"follicular lymphoma grade iiia, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8236',10,"follicular lymphoma grade iiia, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8237',10,"follicular lymphoma grade iiia, spleen",38,(38) non-hodgkin`s lymphoma
'C8238',10,"follicular lymphoma grade iiia, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8239',10,"follicular lymphoma grade iiia, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8240',10,"follicular lymphoma grade iiib, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8241',10,"follicular lymphoma grade iiib, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8242',10,"follicular lymphoma grade iiib, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8243',10,"follicular lymphoma grade iiib, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8244',10,"follicular lymphoma grade iiib, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8245',10,"follicular lymphoma grade iiib, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8246',10,"follicular lymphoma grade iiib, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8247',10,"follicular lymphoma grade iiib, spleen",38,(38) non-hodgkin`s lymphoma
'C8248',10,"follicular lymphoma grade iiib, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8249',10,"follicular lymphoma grade iiib, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8250',10,"diffuse follicle center lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8251',10,"diffuse follicle center lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8252',10,"diffuse follicle center lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8253',10,"diffuse follicle center lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8254',10,"diffuse follicle center lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8255',10,"diffuse follicle center lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8256',10,"diffuse follicle center lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8257',10,"diffuse follicle center lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8258',10,"diffuse follicle center lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8259',10,"diffuse follicle center lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8260',10,"cutaneous follicle center lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8261',10,"cutaneous follicle center lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8262',10,"cutaneous follicle center lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8263',10,"cutaneous follicle center lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8264',10,"cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8265',10,"cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8266',10,"cutaneous follicle center lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8267',10,"cutaneous follicle center lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8268',10,"cutaneous follicle center lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8269',10,"cutaneous follicle center lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8280',10,"other types of follicular lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8281',10,"other types of follicular lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8282',10,"other types of follicular lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8283',10,"other types of follicular lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8284',10,"other types of follicular lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8285',10,"other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8286',10,"other types of follicular lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8287',10,"other types of follicular lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8288',10,"other types of follicular lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8289',10,"other types of follicular lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8290',10,"follicular lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8291',10,"follicular lymphoma, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8292',10,"follicular lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8293',10,"follicular lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8294',10,"follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8295',10,"follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8296',10,"follicular lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8297',10,"follicular lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C8298',10,"follicular lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8299',10,"follicular lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8300',10,"small cell b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8301',10,"small cell b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8302',10,"small cell b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8303',10,"small cell b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8304',10,"small cell b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8305',10,"small cell b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8306',10,"small cell b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8307',10,"small cell b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8308',10,"small cell b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8309',10,"small cell b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8310',10,"mantle cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8311',10,"mantle cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8312',10,"mantle cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8313',10,"mantle cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8314',10,"mantle cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8315',10,"mantle cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8316',10,"mantle cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8317',10,"mantle cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8318',10,"mantle cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8319',10,"mantle cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8330',10,"diffuse large b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8331',10,"diffuse large b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8332',10,"diffuse large b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8333',10,"diffuse large b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8334',10,"diffuse large b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8335',10,"diffuse large b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8336',10,"diffuse large b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8337',10,"diffuse large b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8338',10,"diffuse large b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8339',10,"diffuse large b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8350',10,"lymphoblastic (diffuse) lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8351',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8352',10,"lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8353',10,"lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8354',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8355',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8356',10,"lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8357',10,"lymphoblastic (diffuse) lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8358',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8359',10,"lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8370',10,"burkitt lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8371',10,"burkitt lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8372',10,"burkitt lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8373',10,"burkitt lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8374',10,"burkitt lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8375',10,"burkitt lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8376',10,"burkitt lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8377',10,"burkitt lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8378',10,"burkitt lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8379',10,"burkitt lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8380',10,"other non-follicular lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8381',10,"other non-follicular lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8382',10,"other non-follicular lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8383',10,"other non-follicular lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8384',10,"other non-follicular lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8385',10,"other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8386',10,"other non-follicular lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8387',10,"other non-follicular lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8388',10,"other non-follicular lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8389',10,"other non-follicular lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8390',10,"non-follicular (diffuse) lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8391',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8392',10,"non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8393',10,"non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8394',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8395',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8396',10,"non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8397',10,"non-follicular (diffuse) lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C8398',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8399',10,"non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8400',10,"mycosis fungoides, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8401',10,"mycosis fungoides, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8402',10,"mycosis fungoides, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8403',10,"mycosis fungoides, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8404',10,"mycosis fungoides, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8405',10,"mycosis fungoides, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8406',10,"mycosis fungoides, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8407',10,"mycosis fungoides, spleen",38,(38) non-hodgkin`s lymphoma
'C8408',10,"mycosis fungoides, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8409',10,"mycosis fungoides, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8410',10,"sezary disease, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8411',10,"sezary disease, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8412',10,"sezary disease, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8413',10,"sezary disease, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8414',10,"sezary disease, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8415',10,"sezary disease, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8416',10,"sezary disease, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8417',10,"sezary disease, spleen",38,(38) non-hodgkin`s lymphoma
'C8418',10,"sezary disease, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8419',10,"sezary disease, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8440',10,"peripheral t-cell lymphoma, not classified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8441',10,"peripheral t-cell lymphoma, not classified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8442',10,"peripheral t-cell lymphoma, not classified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8443',10,"peripheral t-cell lymphoma, not classified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8444',10,"peripheral t-cell lymphoma, not classified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8445',10,"peripheral t-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8446',10,"peripheral t-cell lymphoma, not classified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8447',10,"peripheral t-cell lymphoma, not classified, spleen",38,(38) non-hodgkin`s lymphoma
'C8448',10,"peripheral t-cell lymphoma, not classified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8449',10,"peripheral t-cell lymphoma, not classified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8460',10,"anaplastic large cell lymphoma, alk-positive, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8461',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8462',10,"anaplastic large cell lymphoma, alk-positive, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8463',10,"anaplastic large cell lymphoma, alk-positive, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8464',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8465',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8466',10,"anaplastic large cell lymphoma, alk-positive, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8467',10,"anaplastic large cell lymphoma, alk-positive, spleen",38,(38) non-hodgkin`s lymphoma
'C8468',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8469',10,"anaplastic large cell lymphoma, alk-positive, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8470',10,"anaplastic large cell lymphoma, alk-negative, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8471',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8472',10,"anaplastic large cell lymphoma, alk-negative, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8473',10,"anaplastic large cell lymphoma, alk-negative, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8474',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8475',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8476',10,"anaplastic large cell lymphoma, alk-negative, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8477',10,"anaplastic large cell lymphoma, alk-negative, spleen",38,(38) non-hodgkin`s lymphoma
'C8478',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8479',10,"anaplastic large cell lymphoma, alk-negative, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8490',10,"mature t/nk-cell lymphomas, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8491',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8492',10,"mature t/nk-cell lymphomas, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8493',10,"mature t/nk-cell lymphomas, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8494',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8495',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8496',10,"mature t/nk-cell lymphomas, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8497',10,"mature t/nk-cell lymphomas, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C8498',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8499',10,"mature t/nk-cell lymphomas, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C84A0',10,"cutaneous t-cell lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C84A1',10,"cutaneous t-cell lymphoma, unspecified lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C84A2',10,"cutaneous t-cell lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C84A3',10,"cutaneous t-cell lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C84A4',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C84A5',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C84A6',10,"cutaneous t-cell lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C84A7',10,"cutaneous t-cell lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C84A8',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C84A9',10,"cutaneous t-cell lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C84Z0',10,"other mature t/nk-cell lymphomas, unspecified site",38,(38) non-hodgkin`s lymphoma
'C84Z1',10,"other mature t/nk-cell lymphomas, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C84Z2',10,"other mature t/nk-cell lymphomas, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
