ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'63629712602',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712603',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712604',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712605',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712606',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712607',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712608',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63629712609',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'63874108403',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,altura pharma,inactive,NA,NA,NA
'63874108503',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,altura pharma,inactive,NA,NA,NA
'63874117303',subutex,buprenorphine,buprenorphine,NA,8,mg,altura pharma,inactive,NA,NA,NA
'63874117403',subutex,buprenorphine hydrochloride,buprenorphine,NA,2 mg,NA,NA,NA,NA,NA,NA
'64725093003',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,tya pharmaceuticals,NA,NA,NA,NA
'64725093004',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,tya pharmaceuticals,NA,NA,NA,NA
'64725192403',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,tya pharmaceuticals,NA,NA,NA,NA
'64725192404',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,tya pharmaceuticals,NA,NA,NA,NA
'65162041503',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,amneal pharmace,active,NA,NA,NA
'65162041603',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,amneal pharmace,active,NA,NA,NA
'66336001630',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,dispensing soln,inactive,NA,NA,NA
'67046099030',buprenorphine hydrochloride (u),buprenorphine hydrochloride (u),buprenorphine,NA,Ê,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099130',buprenorphine hydrochloride (u),buprenorphine hydrochloride (u),buprenorphine,NA,Ê,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099430',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099530',buprenorphine,buprenorphine,buprenorphine,NA,8 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099630',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride sublingual,buprenorphine,NA,2 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099730',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride sublingual,buprenorphine,NA,8 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099830',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,2 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'67046099930',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,contract pharmacy services-pa,NA,NA,NA,NA
'68071138003',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,nucare pharmace,inactive,NA,NA,NA
'68071151003',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,nucare pharmace,inactive,NA,NA,NA
'68258299103',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg,NA,NA,NA,NA,NA,NA
'68258299903',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,dispensing soln,inactive,NA,NA,NA
'68308020230',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,mayne pharma in,active,NA,NA,NA
'68308020830',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,mayne pharma in,active,NA,NA,NA
'70518044200',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518065200',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride sublingual,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518065201',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride sublingual,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518065202',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride sublingual,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518071100',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518071101',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518155700',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'70518162500',buprenorphine,buprenorphine,buprenorphine,NA,8 mg/1,NA,remedyrepack inc.,NA,NA,NA,NA
'71335035301',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035302',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035303',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035304',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035305',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035306',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335035307',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095001',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095002',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095003',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095004',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095005',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095006',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'71335095007',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
'76519117000',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
'76519117001',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
'76519117002',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
'76519117003',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
'76519117004',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
'76519117005',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"h.j. harkins company, inc.",NA,NA,NA,NA
