ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00406048433',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,mallinckrodt ph,active,NA,NA,NA
'00406048450',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,mallinckrodt ph,active,NA,NA,NA
'00406048462',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,mallinckrodt ph,active,NA,NA,NA
'00406048501',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,mallinckrodt ph,active,NA,NA,NA
'00406048505',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,mallinckrodt ph,active,NA,NA,NA
'00406154832',codeine phosphate (bulk),codeine phosphate (bulk),codeine,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00406154835',codeine phosphate (bulk),codeine phosphate (bulk),codeine,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00406158054',codeine,codeine sulfate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00409109732',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,hospira,inactive,NA,NA,NA
'00409110232',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,hospira,inactive,NA,NA,NA
'00426824504',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,pennex pharm,inactive,NA,NA,NA
'00426824516',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,pennex pharm,inactive,NA,NA,NA
'00426824528',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,pennex pharm,inactive,NA,NA,NA
'00436018201',aceta-codeine,codeine; paracetamol,codeine,NA,300-30,mg,century pharm.,inactive,NA,NA,NA
'00436018210',aceta-codeine,codeine; paracetamol,codeine,NA,300-30,mg,century pharm.,inactive,NA,NA,NA
'00440702010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702012',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702015',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702020',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702030',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702081',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702085',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702530',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,liberty pharm,active,NA,NA,NA
'00440702603',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702604',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702606',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702610',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702612',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702615',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702620',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702630',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702640',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702650',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702660',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702681',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702685',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702690',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702691',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,liberty pharm,active,NA,NA,NA
'00440702730',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,liberty pharm,active,NA,NA,NA
'00440702740',acetaminophen and codeine,codeine phosphate; acetaminophen,codeine,NA,60-300,mg/1,"liberty pharmaceuticals, inc.",NA,NA,NA,NA
'00440714630',aspirin-codeine #3,codeine,codeine,NA,325-30,mg,liberty pharm,inactive,NA,NA,NA
'00440721130',butalbital compound w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,liberty pharm,active,NA,NA,NA
'00454000930',metrogesic,codeine; salicylamide; apap,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00456054701',bancap w/codeine,codeine; acetaminophen,codeine,NA,0.1 mg-15 mg,NA,NA,inactive,NA,NA,NA
'00456054702',bancap w/codeine,codeine; acetaminophen,codeine,NA,0.1 mg-15 mg,NA,NA,inactive,NA,NA,NA
'00456067701',esgic with codeine,codeine,codeine,NA,50-325-40-30,mg,forest pharmace,inactive,NA,NA,NA
'00463627801',pyregesic-c,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00463627810',pyregesic-c,acetaminophen; codeine phosphate,codeine,NA,300 mg-30 mg,NA,NA,NA,NA,NA,NA
'00472141904',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,actavis mid atl,inactive,NA,NA,NA
'00472141916',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,actavis mid atl,inactive,NA,NA,NA
'00472141928',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,alpharma us,inactive,NA,NA,NA
'00491001201',coastaldyne,codeine; paracetamol,codeine,NA,300-30,mg,coastal pharm.,inactive,NA,NA,NA
'00491001210',coastaldyne,codeine; paracetamol,codeine,NA,300-30,mg,coastal pharm.,inactive,NA,NA,NA
'00491011202',pavadon,acetaminophen; codeine phosphate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,lannett co. inc,active,NA,NA,NA
'00527090010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,lannett co. inc,active,NA,NA,NA
'00527090301',codalan no. 1,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090305',codalan no. 1,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090310',codalan no. 1,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090401',codalan no. 2,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090405',codalan no. 2,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090410',codalan no. 2,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090501',codalan no. 3,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090505',codalan no. 3,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527090510',codalan no. 3,apap; caff; codeine; salicylamide,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00527131201',butalbital compound w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,lannett co. inc,active,NA,NA,NA
'00527169801',codeine sulfate,codeine sulfate,codeine,NA,30,mg,lannett co. inc,active,NA,NA,NA
'00527169891',codeine sulfate,codeine sulfate,codeine,NA,30,mg,lannett co. inc,active,NA,NA,NA
'00527169901',codeine sulfate,codeine sulfate,codeine,NA,60,mg,lannett co. inc,active,NA,NA,NA
'00527172701',codeine sulfate,codeine sulfate,codeine,NA,15,mg,lannett co. inc,active,NA,NA,NA
'00527172791',codeine sulfate,codeine sulfate,codeine,NA,15,mg,lannett co. inc,active,NA,NA,NA
'00536008285',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,rugby,inactive,NA,NA,NA
'00536008290',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,rugby,inactive,NA,NA,NA
'00536008297',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,12 mg/5 ml,NA,NA,NA,NA,NA,NA
'00536008585',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00536321501',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,rugby,active,NA,NA,NA
'00536321505',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,rugby,active,NA,NA,NA
'00536322701',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,rugby,active,NA,NA,NA
'00536322705',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,rugby,active,NA,NA,NA
'00536322710',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,rugby,active,NA,NA,NA
'00536322801',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,rugby,active,NA,NA,NA
'00536322805',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,rugby,active,NA,NA,NA
'00536322810',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,rugby,active,NA,NA,NA
'00536332701',aspirin/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00536332705',aspirin/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00536332801',aspirin-codeine,codeine,codeine,NA,325-30,mg,rugby,inactive,NA,NA,NA
'00536332805',aspirin-codeine,codeine,codeine,NA,325-30,mg,rugby,inactive,NA,NA,NA
'00536332810',aspirin-codeine,codeine,codeine,NA,325-30,mg,rugby,inactive,NA,NA,NA
'00536332901',aspirin-codeine #4,codeine,codeine,NA,325-60,mg,rugby,inactive,NA,NA,NA
'00536332905',aspirin-codeine,codeine,codeine,NA,325-60,mg,rugby,inactive,NA,NA,NA
'00536392501',isollyl w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,inactive,NA,NA,NA
'00536392505',isollyl w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,inactive,NA,NA,NA
'00536394201',isollyl w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,inactive,NA,NA,NA
'00536394205',isollyl w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,inactive,NA,NA,NA
'00536423901',isollyl w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,inactive,NA,NA,NA
'00536453501',sinodeine,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,rugby,inactive,NA,NA,NA
'00536453505',sinodeine,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,rugby,inactive,NA,NA,NA
'00536575301',carisoprodol-asa-codeine,carisoprodol; asa; codeine,codeine,NA,NA,NA,rugby,inactive,NA,NA,NA
'00536575401',codeine-butalbital-asa-caff,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,rugby,active,NA,NA,NA
'00537105901',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,spencer-mead,active,NA,NA,NA
'00537105905',acetaminophen-codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,300 mg-60 mg,NA,NA,NA,NA,NA,NA
'00537106101',aspirin-codeine,codeine,codeine,NA,325-30,mg,spencer-mead,inactive,NA,NA,NA
'00537106110',aspirin-codeine,codeine,codeine,NA,325-30,mg,spencer-mead,inactive,NA,NA,NA
'00537106201',aspirin-codeine,codeine,codeine,NA,325-60,mg,spencer-mead,inactive,NA,NA,NA
'00537229501',acetaminophen-codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,300 mg-15 mg,NA,NA,NA,NA,NA,NA
'00537229505',acetaminophen-codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,300 mg-15 mg,NA,NA,NA,NA,NA,NA
'00537229510',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,spencer-mead,active,NA,NA,NA
'00537229601',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,spencer-mead,active,NA,NA,NA
'00537229605',acetaminophen-codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,300 mg-30 mg,NA,NA,NA,NA,NA,NA
'00537229610',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,spencer-mead,active,NA,NA,NA
'00537615316',acetaminophen w/codeine,acetaminophen; codeine phosphate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00537651201',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00538347101',febridyne,acetaminophen; codeine phosphate,codeine,NA,300 mg-15 mg,NA,NA,NA,NA,NA,NA
'00538347201',febridyne,acetaminophen; codeine phosphate,codeine,NA,300 mg-30 mg,NA,NA,NA,NA,NA,NA
'00538347301',febridyne,acetaminophen; codeine phosphate,codeine,NA,300 mg-60 mg,NA,NA,NA,NA,NA,NA
'00555019802',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,barr,active,NA,NA,NA
'00555019805',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,barr,active,NA,NA,NA
'00555021702',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,barr,active,NA,NA,NA
'00555021704',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,barr,active,NA,NA,NA
'00555022902',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,barr,active,NA,NA,NA
'00555022904',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,barr,active,NA,NA,NA
'00555022905',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,barr,active,NA,NA,NA
'00555026402',aspirin-codeine,codeine,codeine,NA,325-30,mg,barr,inactive,NA,NA,NA
'00555026404',aspirin-codeine,codeine,codeine,NA,325-30,mg,barr,inactive,NA,NA,NA
'00555026405',aspirin-codeine,codeine,codeine,NA,325-30,mg,barr,inactive,NA,NA,NA
'00555028002',aspirin-codeine,codeine,codeine,NA,325-60,mg,barr,inactive,NA,NA,NA
'00555028004',aspirin-codeine,codeine,codeine,NA,325-60,mg,barr,inactive,NA,NA,NA
'00555028005',aspirin-codeine,codeine,codeine,NA,325-60,mg,barr,inactive,NA,NA,NA
'00555029402',aspirin/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00555029404',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00555030302',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,barr,active,NA,NA,NA
'00555030305',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,barr,active,NA,NA,NA
'00555030402',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,barr,active,NA,NA,NA
'00555030404',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,barr,active,NA,NA,NA
'00555030502',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,barr,active,NA,NA,NA
'00556018601',tylaprin w/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00556018610',tylaprin w/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00556030201',aspirin-codeine,codeine,codeine,NA,325-30,mg,cenci,inactive,NA,NA,NA
'00556030210',aspirin-codeine,codeine,codeine,NA,325-30,mg,cenci,inactive,NA,NA,NA
'00563047101',dolprn,acetaminophen; aspirin; codeine phosphate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00563047125',dolprn,acetaminophen; aspirin; codeine phosphate,codeine,NA,NA,NA,NA,NA,NA,NA,NA
'00563047140',dolprn,acetaminophen; aspirin; codeine phosphate,codeine,NA,NA,NA,NA,inactive,NA,NA,NA
'00574015010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,paddock labs.,active,NA,NA,NA
'00574102401',christodyne-dhc,dihydroc; amino phenol; asp; caf,dihydrocodeine,NA,NA,NA,NA,NA,NA,NA,NA
'00574102405',christodyne-dhc,dihydroc; amino phenol; asp; caf,dihydrocodeine,NA,NA,NA,NA,NA,NA,NA,NA
'00580002716',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,glenlawn labs.,inactive,NA,NA,NA
'00580002801',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,glenlawn labs.,active,NA,NA,NA
'00580002901',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,glenlawn labs.,active,NA,NA,NA
'00580002910',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,glenlawn labs.,active,NA,NA,NA
'00580003001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,glenlawn labs.,active,NA,NA,NA
'00580003910',a.p.c. w/codeine,a.p.c. w; codeine,codeine,NA,0.5 gr,NA,NA,NA,NA,NA,NA
'00580045001',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00580045101',aspirin-codeine,codeine,codeine,NA,325-30,mg,glenlawn labs.,inactive,NA,NA,NA
'00580045110',aspirin-codeine,codeine,codeine,NA,325-30,mg,glenlawn labs.,inactive,NA,NA,NA
'00580045201',aspirin-codeine,codeine,codeine,NA,325-60,mg,glenlawn labs.,inactive,NA,NA,NA
'00580139905',isolin w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,glenlawn labs.,inactive,NA,NA,NA
'00580171701',butalbital compound-codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,glenlawn labs.,active,NA,NA,NA
'00591042501',butalbital compound w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,watson labs,active,NA,NA,NA
'00591042505',butalbital compound-codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,watson labs,active,NA,NA,NA
'00591085001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,watson labs,active,NA,NA,NA
'00591085101',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,watson labs,active,NA,NA,NA
'00591085201',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,watson labs,active,NA,NA,NA
'00591085205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,watson labs,active,NA,NA,NA
'00591264101',butalbital-acetaminop-caf-cod,codeine,codeine,NA,50-300-40-30,mg,actavis pharma,active,NA,NA,NA
'00591322001',butalbital-acetaminop-caf-cod,codeine,codeine,NA,50-325-40-30,mg,actavis pharma,active,NA,NA,NA
'00591354601',butalbital compound w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,actavis pharma,active,NA,NA,NA
'00591354605',butalbital compound w/codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,actavis pharma,active,NA,NA,NA
'00603102058',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,qualitest,active,NA,NA,NA
'00603233721',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,qualitest,active,NA,NA,NA
'00603233728',acetaminophen and codeine,codeine phosphate; acetaminophen,codeine,NA,15-300,mg/1,qualitest pharmaceuticals,NA,NA,NA,NA
'00603233732',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,qualitest,active,NA,NA,NA
'00603233802',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233804',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233816',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233819',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233820',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233821',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233822',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233828',acetaminophen and codeine,codeine phosphate; acetaminophen,codeine,NA,30-300,mg/1,qualitest pharmaceuticals,NA,NA,NA,NA
'00603233832',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,qualitest,active,NA,NA,NA
'00603233921',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,qualitest,active,NA,NA,NA
'00603233928',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,qualitest,active,NA,NA,NA
'00603233932',acetaminophen and codeine,codeine phosphate; acetaminophen,codeine,NA,60-300,mg/1,qualitest pharmaceuticals,NA,NA,NA,NA
'00603236021',aspirin/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00603236121',aspirin-codeine #3,codeine,codeine,NA,325-30,mg,qualitest,inactive,NA,NA,NA
'00603236132',aspirin-codeine,codeine,codeine,NA,325-30,mg,qualitest,inactive,NA,NA,NA
'00603236221',aspirin-codeine #4,codeine,codeine,NA,325-60,mg,qualitest,inactive,NA,NA,NA
'00603254921',codeine-butalbital-asa-caff,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,qualitest,active,NA,NA,NA
'00603254928',codeine-butalbital-asa-caff,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,qualitest,active,NA,NA,NA
'00603255221',butalbital-acetaminop-caf-cod,codeine,codeine,NA,50-325-40-30,mg,qualitest,active,NA,NA,NA
'00603255321',butalbital-acetaminop-caf-cod,codeine,codeine,NA,50-325-40-30,mg,qualitest,active,NA,NA,NA
'00603258421',carisoprodol-asa-codeine,carisoprodol; asa; codeine,codeine,NA,200-325-16,mg,qualitest,active,NA,NA,NA
'00603901354',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,qualitest,active,NA,NA,NA
'00603901358',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,qualitest,active,NA,NA,NA
'00615043001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043013',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043022',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043029',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043043',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043047',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043053',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043063',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043065',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,vangard,active,NA,NA,NA
'00615043201',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,vangard,active,NA,NA,NA
'00615043205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,vangard,active,NA,NA,NA
'00615043210',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,vangard,active,NA,NA,NA
'00615043213',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,vangard,active,NA,NA,NA
'00615044401',aspirin-codeine,codeine,codeine,NA,325-60,mg,vangard,inactive,NA,NA,NA
'00615044501',aspirin-codeine,codeine,codeine,NA,325-30,mg,vangard,inactive,NA,NA,NA
'00615044510',aspirin-codeine,codeine,codeine,NA,325-30,mg,vangard,inactive,NA,NA,NA
'00615044801',butalbital compound-codeine,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,vangard,active,NA,NA,NA
'00615779239',acetaminophen and codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,300-30,mg/1,"ncs healthcare of ky, inc dba vangard labs",NA,NA,NA,NA
'00615810239',acetaminophen and codeine phosphate,acetaminophen; codeine phosphate,codeine,NA,"300 mg/1,                         30  mg/1",NA,"ncs healthcare of ky, inc dba vangard labs",NA,NA,NA,NA
'00641010025',codeine phosphate,codeine phosphate,codeine,NA,30 mg/1 ml,NA,NA,NA,NA,NA,NA
'00641010026',codeine phosphate,codeine phosphate,codeine,NA,30 mg/1 ml,NA,NA,NA,NA,NA,NA
'00641011025',codeine phosphate,codeine phosphate,codeine,NA,60 mg/1 ml,NA,NA,NA,NA,NA,NA
'00641011026',codeine phosphate,codeine phosphate,codeine,NA,60 mg/1 ml,NA,NA,NA,NA,NA,NA
'00665452006',dihydrocodeine compound,aspirin; caffeine; dihydrocodeine bitartrate,dihydrocodeine,NA,NA,NA,NA,NA,NA,NA,NA
'00665452008',dihydrocodeine compound,aspirin; caffeine; dihydrocodeine bitartrate,dihydrocodeine,NA,NA,NA,NA,NA,NA,NA,NA
'00675398707',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,ronda pharmacal,active,NA,NA,NA
'00677061101',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,url pharma,active,NA,NA,NA
'00677061105',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,url pharma,active,NA,NA,NA
'00677061201',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,url pharma,active,NA,NA,NA
'00677061205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,url pharma,active,NA,NA,NA
'00677061209',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,url pharma,active,NA,NA,NA
'00677061210',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,url pharma,active,NA,NA,NA
'00677063201',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,url pharma,active,NA,NA,NA
'00677063205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,url pharma,active,NA,NA,NA
'00677063209',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,url pharma,active,NA,NA,NA
'00677063210',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,url pharma,active,NA,NA,NA
'00677064601',aspirin/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00677064701',aspirin-codeine #3,codeine,codeine,NA,325-30,mg,url pharma,inactive,NA,NA,NA
'00677064710',aspirin-codeine,codeine,codeine,NA,325-30,mg,url pharma,inactive,NA,NA,NA
