drug_name,ndc,strength,strength_uom,manufacturer,status
fluoxetine,'53489037401',20,mg,MUTUAL PHARM CO,Active
fluoxetine,'53489037405',20,mg,MUTUAL PHARM CO,Active
fluoxetine,'53489037406',20,mg,MUTUAL PHARM CO,Active
fluoxetine,'53489037407',20,mg,MUTUAL PHARM CO,Active
fluoxetine,'53489037410',20,mg,MUTUAL PHARM CO,Active
fluoxetine,'54569529100',20,mg,A-S MEDICATION,Active
fluoxetine,'54569529101',20,mg,A-S MEDICATION,Active
fluoxetine,'54569529103',20,mg,A-S MEDICATION,Active
fluoxetine,'54868453700',20,mg,PHYSICIANS TC.,Active
fluoxetine,'54868453701',20,mg,PHYSICIANS TC.,Active
fluoxetine,'54868453702',20,mg,PHYSICIANS TC.,Active
fluoxetine,'54868453703',20,mg,PHYSICIANS TC.,Active
fluoxetine,'54868453704',20,mg,PHYSICIANS TC.,Active
fluoxetine,'55045290808',20,mg,DRX,Active
fluoxetine,'55111014801',20,mg,DR.REDDY'S LAB,Active
fluoxetine,'55111014810',20,mg,DR.REDDY'S LAB,Active
fluoxetine,'55289061014',20,mg,PD-RX PHARM,Active
fluoxetine,'55289061028',20,mg,PD-RX PHARM,Active
fluoxetine,'55289061030',20,mg,PD-RX PHARM,Active
fluoxetine,'55289061060',20,mg,PD-RX PHARM,Active
fluoxetine,'55289061090',20,mg,PD-RX PHARM,Active
fluoxetine,'55700017730',20,mg,QUALITY CARE,Active
fluoxetine,'55700017760',20,mg,QUALITY CARE,Active
fluoxetine,'55887066101',20,mg,DHS INC.,Active
fluoxetine,'55887066130',20,mg,DHS INC.,Active
fluoxetine,'55887094730',20,mg,DHS INC.,Active
fluoxetine,'57866092201',20,mg,VIBRANTA INC.,Active
fluoxetine,'57866092202',20,mg,VIBRANTA INC.,Active
fluoxetine,'57866092203',20,mg,VIBRANTA INC.,Active
fluoxetine,'58016090500',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090502',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090503',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090510',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090520',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090530',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090560',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090573',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016090589',20,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58864010315',20,mg,PD-RX PHARM,Active
fluoxetine,'58864010330',20,mg,PD-RX PHARM,Active
fluoxetine,'58864010360',20,mg,PD-RX PHARM,Active
fluoxetine,'60429071918',20,mg,"GSMS, INC.",Active
fluoxetine,'60429071930',20,mg,"GSMS, INC.",Active
fluoxetine,'60429071960',20,mg,"GSMS, INC.",Active
fluoxetine,'60429071990',20,mg,"GSMS, INC.",Active
fluoxetine,'60760064730',20,mg,ST MARYS MPP,Active
fluoxetine,'61919010030',20,mg,DIRECT RX,Active
fluoxetine,'61919010060',20,mg,DIRECT RX,Active
fluoxetine,'61919010090',20,mg,DIRECT RX,Active
fluoxetine,'62037053901',20,mg,ANDRX PHARM.,Active
fluoxetine,'62037053905',20,mg,ANDRX PHARM.,Active
fluoxetine,'62037053910',20,mg,ANDRX PHARM.,Active
fluoxetine,'62332002331',20,mg,ALEMBIC PHARMAC,Active
fluoxetine,'62332002391',20,mg,ALEMBIC PHARMAC,Active
fluoxetine,'62584019390',20,mg,AHP,Active
fluoxetine,'63187006930',20,mg,PROFICIENT RX L,Active
fluoxetine,'63187006960',20,mg,PROFICIENT RX L,Active
fluoxetine,'63304068730',20,mg,RANBAXY PHARMAC,Active
fluoxetine,'63304068790',20,mg,RANBAXY PHARMAC,Active
fluoxetine,'63629161001',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161002',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161003',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161004',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161005',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161006',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161007',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63629161008',20,mg,BRYANT RANCH PR,Active
fluoxetine,'63739029610',20,mg,MCKESSON PACKAG,Active
fluoxetine,'63739029615',20,mg,MCKESSON PACKAG,Active
fluoxetine,'63874057301',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057304',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057310',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057314',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057315',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057320',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057321',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057328',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057330',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057360',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057372',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057374',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057377',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874057390',20,mg,ALTURA PHARMA,Active
fluoxetine,'65162017810',20,mg,AKYMA PHARMACEU,Active
fluoxetine,'65162017811',20,mg,AKYMA PHARMACEU,Active
fluoxetine,'65243033603',20,mg,"VA CMOP, DALLAS",Active
fluoxetine,'65243033606',20,mg,"VA CMOP, DALLAS",Active
fluoxetine,'65243033609',20,mg,"VA CMOP, DALLAS",Active
fluoxetine,'65862019301',20,mg,AUROBINDO PHARM,Active
fluoxetine,'65862019305',20,mg,AUROBINDO PHARM,Active
fluoxetine,'65862019399',20,mg,AUROBINDO PHARM,Active
fluoxetine,'66116028107',20,mg,MEDVANTX,Active
fluoxetine,'66116028130',20,mg,MEDVANTX,Active
fluoxetine,'66267048830',20,mg,NUCARE PHARMACE,Active
fluoxetine,'66267048860',20,mg,NUCARE PHARMACE,Active
fluoxetine,'66267048890',20,mg,NUCARE PHARMACE,Active
fluoxetine,'66336000430',20,mg,DISPENSING SOLN,Active
fluoxetine,'66336000460',20,mg,DISPENSING SOLN,Active
fluoxetine,'66336000490',20,mg,DISPENSING SOLN,Active
fluoxetine,'67544014430',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544014453',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544014460',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544014470',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544014480',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544014492',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029530',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029553',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029560',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029570',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029580',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544029592',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544052830',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544052853',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544052860',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544052870',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544052880',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084830',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084845',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084853',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084860',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084870',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084880',20,mg,APHENA PHARMA S,Active
fluoxetine,'67544084892',20,mg,APHENA PHARMA S,Active
fluoxetine,'68084060501',20,mg,AHP,Active
fluoxetine,'68084060511',20,mg,AHP,Active
fluoxetine,'68115014400',20,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115014430',20,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115014460',20,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115014490',20,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68387012030',20,mg,DISPENSING SOLN,Active
fluoxetine,'68387012060',20,mg,DISPENSING SOLN,Active
fluoxetine,'68387012090',20,mg,DISPENSING SOLN,Active
fluoxetine,'68645013054',20,mg,LEGACY PHARMACE,Active
fluoxetine,'00378073501',20,mg,MYLAN,Active
fluoxetine,'00378073593',20,mg,MYLAN,Active
fluoxetine,'00615550253',20,mg,VANGARD,Active
fluoxetine,'00615550263',20,mg,VANGARD,Active
fluoxetine,'13668047301',20,mg,TORRENT PHARMAC,Active
fluoxetine,'13668047310',20,mg,TORRENT PHARMAC,Active
fluoxetine,'13668047330',20,mg,TORRENT PHARMAC,Active
fluoxetine,'21695032100',20,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695032130',20,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695032160',20,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695032190',20,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695059630',20,mg,PHYSICIAN PARTN,Active
fluoxetine,'42291027990',20,mg,AVKARE,Active
fluoxetine,'49884033601',20,mg,PAR PHARM.,Active
fluoxetine,'49884033611',20,mg,PAR PHARM.,Active
fluoxetine,'49884073501',20,mg,PAR PHARM.,Active
fluoxetine,'49884073510',20,mg,PAR PHARM.,Active
fluoxetine,'49884073511',20,mg,PAR PHARM.,Active
fluoxetine,'49884073582',20,mg,PAR PHARM.,Active
fluoxetine,'55887094707',20,mg,DHS INC.,Active
fluoxetine,'57866092001',20,mg,VIBRANTA INC.,Active
fluoxetine,'57866092002',20,mg,VIBRANTA INC.,Active
fluoxetine,'57866092003',20,mg,VIBRANTA INC.,Active
fluoxetine,'63874082801',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082804',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082814',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082820',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082821',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082828',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082830',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082860',20,mg,ALTURA PHARMA,Active
fluoxetine,'63874082890',20,mg,ALTURA PHARMA,Active
fluoxetine,'66336041830',20,mg,DISPENSING SOLN,Active
fluoxetine,'68258101001',20,mg,DISPENSING SOLN,Active
fluoxetine,'00093610812',20 mg/5 mL,(4 mg/mL),TEVA USA,Active
fluoxetine,'00121072104',20 mg/5 mL,(4 mg/mL),PHARMACEUTICAL,Active
fluoxetine,'00121072105',20 mg/5 mL,(4 mg/mL),PHARMACEUTICAL,Active
fluoxetine,'00121472105',20 mg/5 mL,(4 mg/mL),PHARMACEUTICAL,Active
fluoxetine,'00406066701',20 mg/5 mL,(4 mg/mL),MALLINCKRODT PH,Active
fluoxetine,'00472002104',20 mg/5 mL,(4 mg/mL),ALPHARMA US,Active
fluoxetine,'49884069937',20 mg/5 mL,(4 mg/mL),PAR PHARM.,Active
fluoxetine,'54838052340',20 mg/5 mL,(4 mg/mL),SILARX PHARM,Active
fluoxetine,'60432016204',20 mg/5 mL,(4 mg/mL),MORTON GROVE PH,Active
fluoxetine,'60505035201',20 mg/5 mL,(4 mg/mL),APOTEX CORP,Active
fluoxetine,'00093434656',40,mg,TEVA USA,Active
fluoxetine,'00093719801',40,mg,TEVA USA,Active
fluoxetine,'00093719805',40,mg,TEVA USA,Active
fluoxetine,'00093719819',40,mg,TEVA USA,Active
fluoxetine,'00093719856',40,mg,TEVA USA,Active
fluoxetine,'00093719893',40,mg,TEVA USA,Active
fluoxetine,'00172434610',40,mg,IVAX PHARMACEUT,Active
fluoxetine,'00172434646',40,mg,IVAX PHARMACEUT,Active
fluoxetine,'00172434660',40,mg,IVAX PHARMACEUT,Active
fluoxetine,'00172434670',40,mg,IVAX PHARMACEUT,Active
fluoxetine,'00378435093',40,mg,MYLAN,Active
fluoxetine,'00440753990',40,mg,LIBERTY PHARM,Active
fluoxetine,'00781282401',40,mg,SANDOZ,Active
fluoxetine,'00781282410',40,mg,SANDOZ,Active
fluoxetine,'00781282431',40,mg,SANDOZ,Active
fluoxetine,'10544058390',40,mg,BLENHEIM PHARMA,Active
fluoxetine,'16590049030',40,mg,STAT RX USA,Active
fluoxetine,'16590049060',40,mg,STAT RX USA,Active
fluoxetine,'16590049072',40,mg,STAT RX USA,Active
fluoxetine,'16590049090',40,mg,STAT RX USA,Active
fluoxetine,'16714035301',40,mg,NORTHSTAR RX LL,Active
fluoxetine,'16714035302',40,mg,NORTHSTAR RX LL,Active
fluoxetine,'16714035303',40,mg,NORTHSTAR RX LL,Active
fluoxetine,'16714035304',40,mg,NORTHSTAR RX LL,Active
fluoxetine,'18837029530',40,mg,INNOVIANT PHARM,Active
fluoxetine,'21695005407',40,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695005430',40,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695005460',40,mg,PHYSICIAN PARTN,Active
fluoxetine,'21695005490',40,mg,PHYSICIAN PARTN,Active
fluoxetine,'23490732703',40,mg,PALMETTO STATE,Active
fluoxetine,'31722090501',40,mg,CAMBER PHARMACE,Active
fluoxetine,'31722090530',40,mg,CAMBER PHARMACE,Active
fluoxetine,'35356072930',40,mg,QUALITY CARE,Active
fluoxetine,'35356072990',40,mg,QUALITY CARE,Active
fluoxetine,'42291029190',40,mg,AVKARE,Active
fluoxetine,'42543072701',40,mg,VENSUN PHARMACE,Active
fluoxetine,'42543072705',40,mg,VENSUN PHARMACE,Active
fluoxetine,'42543072730',40,mg,VENSUN PHARMACE,Active
fluoxetine,'43063019730',40,mg,PD-RX PHARM,Active
fluoxetine,'43063019790',40,mg,PD-RX PHARM,Active
fluoxetine,'49884074301',40,mg,PAR PHARM.,Active
fluoxetine,'49884074305',40,mg,PAR PHARM.,Active
fluoxetine,'49884074311',40,mg,PAR PHARM.,Active
fluoxetine,'49884087201',40,mg,PAR PHARM.,Active
fluoxetine,'49884087205',40,mg,PAR PHARM.,Active
fluoxetine,'49884087211',40,mg,PAR PHARM.,Active
fluoxetine,'49999088630',40,mg,QUALITY CARE,Active
fluoxetine,'50268033511',40,mg,AVPAK,Active
fluoxetine,'50268033515',40,mg,AVPAK,Active
fluoxetine,'50436092301',40,mg,UNIT DOSE SERVI,Active
fluoxetine,'51138009530',40,mg,MED-HEALTH PHAR,Active
fluoxetine,'51138021030',40,mg,MED-HEALTH PHAR,Active
fluoxetine,'52959071730',40,mg,PHARMA PAC,Active
fluoxetine,'54569532000',40,mg,A-S MEDICATION,Active
fluoxetine,'54569532001',40,mg,A-S MEDICATION,Active
fluoxetine,'54868456200',40,mg,PHYSICIANS TC.,Active
fluoxetine,'55111014901',40,mg,DR.REDDY'S LAB,Active
fluoxetine,'55111014930',40,mg,DR.REDDY'S LAB,Active
fluoxetine,'55887007530',40,mg,DHS INC.,Active
fluoxetine,'58016070400',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070402',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070403',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070430',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070460',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070473',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070489',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'58016070490',40,mg,SOUTHWOOD PHARM,Active
fluoxetine,'61919049030',40,mg,DIRECT RX,Active
fluoxetine,'61919049090',40,mg,DIRECT RX,Active
fluoxetine,'62332002430',40,mg,ALEMBIC PHARMAC,Active
fluoxetine,'62332002431',40,mg,ALEMBIC PHARMAC,Active
fluoxetine,'62332002491',40,mg,ALEMBIC PHARMAC,Active
fluoxetine,'63187008930',40,mg,PROFICIENT RX L,Active
fluoxetine,'63304063201',40,mg,RANBAXY/SUN PHA,Active
fluoxetine,'63304063230',40,mg,RANBAXY/SUN PHA,Active
fluoxetine,'63304063290',40,mg,RANBAXY PHARMAC,Active
fluoxetine,'63874108003',40,mg,ALTURA PHARMA,Active
fluoxetine,'63874108006',40,mg,ALTURA PHARMA,Active
fluoxetine,'65862019401',40,mg,AUROBINDO PHARM,Active
fluoxetine,'65862019405',40,mg,AUROBINDO PHARM,Active
fluoxetine,'65862019430',40,mg,AUROBINDO PHARM,Active
fluoxetine,'65862019499',40,mg,AUROBINDO PHARM,Active
fluoxetine,'66267058730',40,mg,NUCARE PHARMACE,Active
fluoxetine,'68001012900',40,mg,BLUEPOINT LABOR,Active
fluoxetine,'68001012903',40,mg,BLUEPOINT LABOR,Active
fluoxetine,'68001012904',40,mg,BLUEPOINT LABOR,Active
fluoxetine,'68084010101',40,mg,AHP,Active
fluoxetine,'68084010111',40,mg,AHP,Active
fluoxetine,'68115014530',40,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115014560',40,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115014590',40,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68115054430',40,mg,"DISPENSEXPRESS,",Active
fluoxetine,'68258700303',40,mg,DISPENSING SOLN,Active
fluoxetine,'49909000530',60,mg,EDGEMONT PHARMA,Active
fluoxetine,'00555087154',90,mg,TEVA USA,Active
fluoxetine,'00555087188',90,mg,TEVA USA,Active
fluoxetine,'55111028448',90,mg,DR.REDDY'S LAB,Active
fluoxetine (bulk),'15455000501',100,%,ALVIX LABORATOR,Active
fluoxetine (bulk),'15455000508',100,%,ALVIX LABORATOR,Active
fluoxetine (bulk),'15455000509',100,%,ALVIX LABORATOR,Active
fluoxetine (bulk),'38779001304',100,%,MEDISCA INC.,Active
fluoxetine (bulk),'38779001305',100,%,MEDISCA INC.,Active
fluoxetine (bulk),'38779001308',100,%,MEDISCA INC.,Active
fluoxetine (bulk),'38779001309',100,%,MEDISCA INC.,Active
fluoxetine (bulk),'49452317601',100,%,SPECTRUM,Active
fluoxetine (bulk),'51927340900',100,%,PROFESSIONAL CO,Active
fluoxetine (bulk),'52372060501',100,%,FREEDOM PHARMAC,Active
fluoxetine (bulk),'52372060502',100,%,FREEDOM PHARMAC,Active
fluoxetine (bulk),'52372060503',100,%,FREEDOM PHARMAC,Active
fluoxetine (bulk),'52372060504',100,%,FREEDOM PHARMAC,Active
fluoxetine (bulk),'52372060505',100,%,FREEDOM PHARMAC,Active
fluoxetine (bulk),'62991286601',100,%,"LETCO MEDICAL,",Active
fluoxetine (bulk),'62991286602',100,%,"LETCO MEDICAL,",Active
fluoxetine (bulk),'62991286603',100,%,"LETCO MEDICAL,",Active
Celexa,'00456401001',10,mg,ACTAVIS U.S. BR,Active
Celexa,'35356004530',10,mg,QUALITY CARE,Active
Celexa,'54868498500',10,mg,PHYSICIANS TC.,Active
Celexa,'54868498501',10,mg,PHYSICIANS TC.,Active
Celexa,'55887050230',10,mg,DHS INC.,Active
Celexa,'58016059300',10,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059330',10,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059360',10,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059390',10,mg,SOUTHWOOD PHARM,Active
Celexa,'58864084930',10,mg,PD-RX PHARM,Active
Celexa,'00456402001',20,mg,ACTAVIS U.S. BR,Active
Celexa,'00456402063',20,mg,FOREST PHARMACE,Active
Celexa,'49999069030',20,mg,QUALITY CARE,Active
Celexa,'52959001000',20,mg,PHARMA PAC,Active
Celexa,'52959001030',20,mg,PHARMA PAC,Active
Celexa,'52959001060',20,mg,PHARMA PAC,Active
Celexa,'54569470300',20,mg,A-S MEDICATION,Active
Celexa,'54569470301',20,mg,A-S MEDICATION,Active
Celexa,'54868415900',20,mg,PHYSICIANS TC.,Active
Celexa,'54868415901',20,mg,PHYSICIANS TC.,Active
Celexa,'54868415902',20,mg,PHYSICIANS TC.,Active
Celexa,'54868415903',20,mg,PHYSICIANS TC.,Active
Celexa,'54868415904',20,mg,PHYSICIANS TC.,Active
Celexa,'55289082730',20,mg,PD-RX PHARM,Active
Celexa,'55887055020',20,mg,DHS INC.,Active
Celexa,'55887055030',20,mg,DHS INC.,Active
Celexa,'55887055060',20,mg,DHS INC.,Active
Celexa,'55887055090',20,mg,DHS INC.,Active
Celexa,'58016059800',20,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059830',20,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059860',20,mg,SOUTHWOOD PHARM,Active
Celexa,'58016059890',20,mg,SOUTHWOOD PHARM,Active
Celexa,'58864085230',20,mg,PD-RX PHARM,Active
Celexa,'65243016203',20,mg,"VA CMOP, DALLAS",Active
Celexa,'66267061830',20,mg,NUCARE PHARMACE,Active
Celexa,'67544017030',20,mg,APHENA PHARMA S,Active
Celexa,'68115007100',20,mg,"DISPENSEXPRESS,",Active
Celexa,'68115007130',20,mg,"DISPENSEXPRESS,",Active
Celexa,'00456404001',40,mg,ACTAVIS U.S. BR,Active
Celexa,'00456404063',40,mg,FOREST PHARMACE,Active
Celexa,'35356004630',40,mg,QUALITY CARE,Active
Celexa,'54569487900',40,mg,A-S MEDICATION,Active
Celexa,'54868422600',40,mg,PHYSICIANS TC.,Active
Celexa,'54868422601',40,mg,PHYSICIANS TC.,Active
Celexa,'54868422602',40,mg,PHYSICIANS TC.,Active
Celexa,'55045270500',40,mg,DRX,Active
Celexa,'58864061615',40,mg,PD-RX PHARM,Active
Celexa,'58864061630',40,mg,PD-RX PHARM,Active
Celexa,'65243021103',40,mg,"VA CMOP, DALLAS",Active
Celexa,'65243021109',40,mg,"VA CMOP, DALLAS",Active
Celexa,'67544020915',40,mg,APHENA PHARMA S,Active
Celexa,'67544020930',40,mg,APHENA PHARMA S,Active
Celexa,'67544020945',40,mg,APHENA PHARMA S,Active
Celexa,'67544020953',40,mg,APHENA PHARMA S,Active
Celexa,'67544020960',40,mg,APHENA PHARMA S,Active
Celexa,'67544020973',40,mg,APHENA PHARMA S,Active
Celexa,'68115079700',40,mg,"DISPENSEXPRESS,",Active
Celexa,'00456413004',10,mg/5 mL,FOREST PHARMACE,Inactive
Celexa,'00456413008',10,mg/5 mL,FOREST PHARMACE,Inactive
citalopram,'00093474001',10,mg,TEVA USA,Active
citalopram,'00093474010',10,mg,TEVA USA,Active
citalopram,'00093474019',10,mg,TEVA USA,Active
citalopram,'00093474093',10,mg,TEVA USA,Active
citalopram,'00172474000',10,mg,IVAX PHARMACEUT,Active
citalopram,'00172474010',10,mg,IVAX PHARMACEUT,Active
citalopram,'00172474060',10,mg,IVAX PHARMACEUT,Active
citalopram,'00172474080',10,mg,IVAX PHARMACEUT,Active
citalopram,'00185037101',10,mg,SANDOZ,Active
citalopram,'00185037110',10,mg,EON LABS,Active
citalopram,'00228275511',10,mg,ALPHARMA US,Active
citalopram,'00258369501',10,mg,INWOOD LABS.,Active
citalopram,'00258369505',10,mg,INWOOD LABS.,Active
citalopram,'00378192101',10,mg,MYLAN,Active
citalopram,'00378623101',10,mg,MYLAN,Active
citalopram,'00378623105',10,mg,MYLAN,Active
citalopram,'00440729590',10,mg,LIBERTY PHARM,Active
citalopram,'00591317601',10,mg,WATSON LABS,Active
citalopram,'00591317605',10,mg,WATSON LABS,Active
citalopram,'00713474001',10,mg,G & W LABS.,Active
citalopram,'00713474005',10,mg,G & W LABS.,Active
citalopram,'00781515701',10,mg,SANDOZ,Active
citalopram,'00904608461',10,mg,MAJOR PHARMACEU,Active
citalopram,'10768706001',10,mg,PERRIGO CO.,Active
citalopram,'10768706003',10,mg,PERRIGO CO.,Active
citalopram,'13107000501',10,mg,AUROBINDO PHARM,Active
citalopram,'13107000505',10,mg,AUROBINDO PHARM,Active
citalopram,'13668000901',10,mg,TORRENT PHARMAC,Active
citalopram,'13668000905',10,mg,TORRENT PHARMAC,Active
citalopram,'13668000909',10,mg,TORRENT PHARMAC,Active
citalopram,'13668000930',10,mg,TORRENT PHARMAC,Active
citalopram,'13668000974',10,mg,TORRENT PHARMAC,Active
citalopram,'16590005530',10,mg,STAT RX USA,Active
citalopram,'16590005560',10,mg,STAT RX USA,Active
citalopram,'16590005590',10,mg,STAT RX USA,Active
citalopram,'21695003000',10,mg,PHYSICIAN PARTN,Active
citalopram,'21695003030',10,mg,PHYSICIAN PARTN,Active
citalopram,'21695003060',10,mg,PHYSICIAN PARTN,Active
citalopram,'21695003090',10,mg,PHYSICIAN PARTN,Active
citalopram,'21695065530',10,mg,PHYSICIAN PARTN,Active
citalopram,'23490755801',10,mg,PALMETTO STATE,Active
citalopram,'23490755802',10,mg,PALMETTO STATE,Active
citalopram,'23490755803',10,mg,PALMETTO STATE,Active
citalopram,'24658014001',10,mg,BLU PHARMACEUTI,Active
citalopram,'24658014010',10,mg,BLU PHARMACEUTI,Active
citalopram,'24658014030',10,mg,BLU PHARMACEUTI,Active
citalopram,'31722020601',10,mg,CAMBER PHARMACE,Active
citalopram,'31722020605',10,mg,CAMBER PHARMACE,Active
citalopram,'31722020610',10,mg,CAMBER PHARMACE,Active
citalopram,'33358008230',10,mg,RXCHANGE CO.,Active
citalopram,'33358008260',10,mg,RXCHANGE CO.,Active
citalopram,'33358008290',10,mg,RXCHANGE CO.,Active
citalopram,'35356002830',10,mg,QUALITY CARE,Active
citalopram,'35356076930',10,mg,QUALITY CARE,Active
citalopram,'35356086830',10,mg,QUALITY CARE,Active
citalopram,'35356086860',10,mg,QUALITY CARE,Active
citalopram,'35356086890',10,mg,QUALITY CARE,Active
citalopram,'42254011600',10,mg,PHYSICIAN PARTN,Active
citalopram,'42254011630',10,mg,PHYSICIAN PARTN,Active
citalopram,'42254011660',10,mg,PHYSICIAN PARTN,Active
citalopram,'42254011690',10,mg,PHYSICIAN PARTN,Active
citalopram,'42806001901',10,mg,EPIC PHARMA LLC,Active
citalopram,'42806001910',10,mg,EPIC PHARMA LLC,Active
citalopram,'43063024930',10,mg,PD-RX PHARM,Active
citalopram,'43063048105',10,mg,PD-RX PHARM,Active
citalopram,'45802030665',10,mg,PERRIGO CO.,Active
citalopram,'45802030678',10,mg,PERRIGO CO.,Active
citalopram,'52959060330',10,mg,PHARMA PAC,Active
citalopram,'54458098110',10,mg,INTERNATIONAL L,Active
citalopram,'54458098112',10,mg,INTERNATIONAL L,Active
citalopram,'54569632200',10,mg,A-S MEDICATION,Active
citalopram,'54569632201',10,mg,A-S MEDICATION,Active
citalopram,'54569632202',10,mg,A-S MEDICATION,Active
citalopram,'54868527500',10,mg,PHYSICIANS TC.,Active
citalopram,'54868527501',10,mg,PHYSICIANS TC.,Active
citalopram,'54868527502',10,mg,PHYSICIANS TC.,Active
citalopram,'55045342301',10,mg,DRX,Active
citalopram,'55045342302',10,mg,DRX,Active
citalopram,'55111034201',10,mg,DR.REDDY'S LAB,Active
citalopram,'55111034205',10,mg,DR.REDDY'S LAB,Active
citalopram,'55111034230',10,mg,DR.REDDY'S LAB,Active
citalopram,'55700014830',10,mg,QUALITY CARE,Active
citalopram,'55700014860',10,mg,QUALITY CARE,Active
citalopram,'55700014890',10,mg,QUALITY CARE,Active
citalopram,'55700015030',10,mg,QUALITY CARE,Active
citalopram,'55700015060',10,mg,QUALITY CARE,Active
citalopram,'55700015090',10,mg,QUALITY CARE,Active
citalopram,'55887026030',10,mg,DHS INC.,Active
citalopram,'57664050713',10,mg,CARACO/SUN PHAR,Active
citalopram,'57664050718',10,mg,CARACO PHARM,Active
citalopram,'57664050783',10,mg,CARACO PHARM,Active
