icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
E9852,9,undet circ-hunting rifle,2605,(2605) e codes: firearm
E9853,9,undet circ-military arms,2605,(2605) e codes: firearm
E9854,9,undeter circ-firearm nec,2605,(2605) e codes: firearm
E9855,9,undeterm circ-explosive,2618,(2618) e codes: other specified and classifiable
E9856,9,undetrmine accid-air gun,2618,(2618) e codes: other specified and classifiable
E9857,9,injury paintball gun nos,2618,(2618) e codes: other specified and classifiable
E986,9,undet circ-cut instrumnt,2601,(2601) e codes: cut/pierceb
E987,9,undet circ-fall hi place*,,
E9870,9,undet circ-fall residenc,2603,(2603) e codes: fall
E9871,9,undet fall structure nec,2603,(2603) e codes: fall
E9872,9,undet fall natural site,2603,(2603) e codes: fall
E9879,9,undet circ-fall site nos,2603,(2603) e codes: fall
E988,9,undetermined circum nec*,,
E9880,9,undeterm circ-moving obj,2618,(2618) e codes: other specified and classifiable
E9881,9,"undeterm circ-burn, fire",2604,(2604) e codes: fire/burn
E9882,9,undeterm circ-scald,2604,(2604) e codes: fire/burn
E9883,9,undeterm circ-extrm cold,2611,(2611) e codes: natural/environment
E9884,9,undeterm circ-electrocut,2618,(2618) e codes: other specified and classifiable
E9885,9,undet circ-mot veh crash,2607,(2607) e codes: motor vehicle traffic (mvt)
E9886,9,undet circ-aircrft crash,2610,(2610) e codes: transport; not mvt
E9887,9,undet circ-caustic subst,2604,(2604) e codes: fire/burn
E9888,9,undetermin circumst nec,2619,(2619) e codes: other specified; nec
E9889,9,undetermin circumst nos,2620,(2620) e codes: unspecified
E989,9,late eff inj-undet circ,2619,(2619) e codes: other specified; nec
E990,9,war injury:fire/conflag*,,
E9900,9,war inj:gasoline bomb,2618,(2618) e codes: other specified and classifiable
E9901,9,war inj:flamethrower,2618,(2618) e codes: other specified and classifiable
E9902,9,war inj:incndiary bullet,2618,(2618) e codes: other specified and classifiable
E9903,9,war inj:ind convn weapn,2618,(2618) e codes: other specified and classifiable
E9909,9,war injury:fire nec,2618,(2618) e codes: other specified and classifiable
E991,9,war inj:bullets/fragm*,,
E9910,9,war inj:rubber bullet,2618,(2618) e codes: other specified and classifiable
E9911,9,war injury:pellets,2618,(2618) e codes: other specified and classifiable
E9912,9,war injury:bullet nec,2618,(2618) e codes: other specified and classifiable
E9913,9,war inj:antiperson bomb,2618,(2618) e codes: other specified and classifiable
E9914,9,war inj:munition fragmnt,2618,(2618) e codes: other specified and classifiable
E9915,9,war inj:prsn-brn fragmnt,2618,(2618) e codes: other specified and classifiable
E9916,9,war inj:vehic-borne ied,2618,(2618) e codes: other specified and classifiable
E9917,9,war inj:fragment ied nec,2618,(2618) e codes: other specified and classifiable
E9918,9,war inj:weapon fragments,2618,(2618) e codes: other specified and classifiable
E9919,9,war inj:fragments nec,2618,(2618) e codes: other specified and classifiable
E992,9,war inj:marine explos#,2618,(2618) e codes: other specified and classifiable
E9920,9,war inj:torpedo,2618,(2618) e codes: other specified and classifiable
E9921,9,war inj:depth charge,2618,(2618) e codes: other specified and classifiable
E9922,9,war inj:marine mines,2618,(2618) e codes: other specified and classifiable
E9923,9,war inj:seabase art shel,2618,(2618) e codes: other specified and classifiable
E9928,9,war inj:marine weapn nec,2618,(2618) e codes: other specified and classifiable
E9929,9,war inj:marine weapn nos,2618,(2618) e codes: other specified and classifiable
E993,9,war injury:explos nec#,2618,(2618) e codes: other specified and classifiable
E9930,9,war inj:aerial bomb,2618,(2618) e codes: other specified and classifiable
E9931,9,war inj:guided missile,2618,(2618) e codes: other specified and classifiable
E9932,9,war inj:mortar,2618,(2618) e codes: other specified and classifiable
E9933,9,war inj:person ied,2618,(2618) e codes: other specified and classifiable
E9934,9,war inj:vehicle ied,2618,(2618) e codes: other specified and classifiable
E9935,9,war inj:ied nec,2618,(2618) e codes: other specified and classifiable
E9936,9,war inj:acc own munition,2618,(2618) e codes: other specified and classifiable
E9937,9,war inj:acc disch launch,2618,(2618) e codes: other specified and classifiable
E9938,9,war inj:explosion nec,2618,(2618) e codes: other specified and classifiable
E9939,9,war inj:explosion nos,2618,(2618) e codes: other specified and classifiable
E994,9,war inj:aircrft destruc#,2618,(2618) e codes: other specified and classifiable
E9940,9,war inj:aircrft des-enmy,2618,(2618) e codes: other specified and classifiable
E9941,9,war inj:aircrft-own expl,2618,(2618) e codes: other specified and classifiable
E9942,9,war inj:aircrft collisn,2618,(2618) e codes: other specified and classifiable
E9943,9,war inj:aircraft fire,2618,(2618) e codes: other specified and classifiable
E9948,9,war inj:aircrft dest nec,2618,(2618) e codes: other specified and classifiable
E9949,9,war inj:aircrft dest nos,2618,(2618) e codes: other specified and classifiable
E995,9,war injur-conven war nec#,2619,(2619) e codes: other specified; nec
E9950,9,war inj:hnd-hnd combat,2618,(2618) e codes: other specified and classifiable
E9951,9,war inj:blunt object,2618,(2618) e codes: other specified and classifiable
E9952,9,war inj:piercing object,2618,(2618) e codes: other specified and classifiable
E9953,9,war inj:intn restrct air,2618,(2618) e codes: other specified and classifiable
E9954,9,war inj:unintentl drown,2618,(2618) e codes: other specified and classifiable
E9958,9,war inj:con warfare nec,2618,(2618) e codes: other specified and classifiable
E9959,9,war inj:con warfare nos,2618,(2618) e codes: other specified and classifiable
E996,9,war inj:nuclear weapons#,2618,(2618) e codes: other specified and classifiable
E9960,9,war inj:dir nucl weapon,2618,(2618) e codes: other specified and classifiable
E9961,9,war inj:indir nucl weapn,2618,(2618) e codes: other specified and classifiable
E9962,9,war inj:therml radiation,2618,(2618) e codes: other specified and classifiable
E9963,9,war inj:nuclear rad eff,2618,(2618) e codes: other specified and classifiable
E9968,9,war inj:nucl weapon nec,2618,(2618) e codes: other specified and classifiable
E9969,9,war inj:nucl weapon nos,2618,(2618) e codes: other specified and classifiable
E997,9,war inj-unconven war nec*,,
E9970,9,war injury:lasers,2618,(2618) e codes: other specified and classifiable
E9971,9,war injury:biol warfare,2618,(2618) e codes: other specified and classifiable
E9972,9,war injury:gas/fum/chem,2618,(2618) e codes: other specified and classifiable
E9973,9,war inj:wmd nos,2618,(2618) e codes: other specified and classifiable
E9978,9,war inj-unconven war nec,2619,(2619) e codes: other specified; nec
E9979,9,war inj-unconven war nos,2620,(2620) e codes: unspecified
E998,9,war inj:post war operat#,2619,(2619) e codes: other specified; nec
E9980,9,war inj:expl mine-cease,2618,(2618) e codes: other specified and classifiable
E9981,9,war inj:expl bomb-cease,2618,(2618) e codes: other specified and classifiable
E9988,9,war inj:after cease nec,2618,(2618) e codes: other specified and classifiable
E9989,9,war inj:after cease nos,2618,(2618) e codes: other specified and classifiable
E999,9,late eff of war injury#,2619,(2619) e codes: other specified; nec
E9990,9,"late effect, war injury",2618,(2618) e codes: other specified and classifiable
E9991,9,"late effect, terrorism",2618,(2618) e codes: other specified and classifiable
B252,10,cytomegaloviral pancreatitis,7,(7) viral infection
D5700,10,"hb-ss disease with crisis, unspecified",61,(61) sickle cell anemia
D5701,10,hb-ss disease with acute chest syndrome,61,(61) sickle cell anemia
D5702,10,hb-ss disease with splenic sequestration,61,(61) sickle cell anemia
G8911,10,acute pain due to trauma,95,(95) other nervous system disorders
G8912,10,acute post-thoracotomy pain,95,(95) other nervous system disorders
G8918,10,other acute postprocedural pain,95,(95) other nervous system disorders
K046,10,periapical abscess with sinus,136,(136) disorders of teeth and jaw
K047,10,periapical abscess without sinus,136,(136) disorders of teeth and jaw
K8000,10,calculus of gallbladder with acute cholecystitis without obstruction,149,(149) biliary tract disease
K8001,10,calculus of gallbladder with acute cholecystitis with obstruction,149,(149) biliary tract disease
K8010,10,calculus of gallbladder with chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8011,10,calculus of gallbladder with chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8012,10,calculus of gallbladder with acute and chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8013,10,calculus of gallbladder with acute and chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8018,10,calculus of gallbladder with other cholecystitis without obstruction,149,(149) biliary tract disease
K8019,10,calculus of gallbladder with other cholecystitis with obstruction,149,(149) biliary tract disease
K8020,10,calculus of gallbladder without cholecystitis without obstruction,149,(149) biliary tract disease
K8021,10,calculus of gallbladder without cholecystitis with obstruction,149,(149) biliary tract disease
K8030,10,"calculus of bile duct with cholangitis, unspecified, without obstruction",149,(149) biliary tract disease
K8031,10,"calculus of bile duct with cholangitis, unspecified, with obstruction",149,(149) biliary tract disease
K8032,10,calculus of bile duct with acute cholangitis without obstruction,149,(149) biliary tract disease
K8033,10,calculus of bile duct with acute cholangitis with obstruction,149,(149) biliary tract disease
K8034,10,calculus of bile duct with chronic cholangitis without obstruction,149,(149) biliary tract disease
K8035,10,calculus of bile duct with chronic cholangitis with obstruction,149,(149) biliary tract disease
K8036,10,calculus of bile duct with acute and chronic cholangitis without obstruction,149,(149) biliary tract disease
K8037,10,calculus of bile duct with acute and chronic cholangitis with obstruction,149,(149) biliary tract disease
K8040,10,"calculus of bile duct with cholecystitis, unspecified, without obstruction",149,(149) biliary tract disease
K8041,10,"calculus of bile duct with cholecystitis, unspecified, with obstruction",149,(149) biliary tract disease
K8042,10,calculus of bile duct with acute cholecystitis without obstruction,149,(149) biliary tract disease
K8043,10,calculus of bile duct with acute cholecystitis with obstruction,149,(149) biliary tract disease
K8044,10,calculus of bile duct with chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8045,10,calculus of bile duct with chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8046,10,calculus of bile duct with acute and chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8047,10,calculus of bile duct with acute and chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8050,10,calculus of bile duct without cholangitis or cholecystitis without obstruction,149,(149) biliary tract disease
K8051,10,calculus of bile duct without cholangitis or cholecystitis with obstruction,149,(149) biliary tract disease
K8060,10,"calculus of gallbladder and bile duct with cholecystitis, unspecified, without obstruction",149,(149) biliary tract disease
K8061,10,"calculus of gallbladder and bile duct with cholecystitis, unspecified, with obstruction",149,(149) biliary tract disease
K8062,10,calculus of gallbladder and bile duct with acute cholecystitis without obstruction,149,(149) biliary tract disease
K8063,10,calculus of gallbladder and bile duct with acute cholecystitis with obstruction,149,(149) biliary tract disease
K8064,10,calculus of gallbladder and bile duct with chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8065,10,calculus of gallbladder and bile duct with chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8066,10,calculus of gallbladder and bile duct with acute and chronic cholecystitis without obstruction,149,(149) biliary tract disease
K8067,10,calculus of gallbladder and bile duct with acute and chronic cholecystitis with obstruction,149,(149) biliary tract disease
K8070,10,calculus of gallbladder and bile duct without cholecystitis without obstruction,149,(149) biliary tract disease
K8071,10,calculus of gallbladder and bile duct without cholecystitis with obstruction,149,(149) biliary tract disease
K8080,10,other cholelithiasis without obstruction,149,(149) biliary tract disease
K8081,10,other cholelithiasis with obstruction,149,(149) biliary tract disease
K8500,10,idiopathic acute pancreatitis without necrosis or infection,152,(152) pancreatic disorders (not diabetes)
K8501,10,idiopathic acute pancreatitis with uninfected necrosis,152,(152) pancreatic disorders (not diabetes)
K8502,10,idiopathic acute pancreatitis with infected necrosis,152,(152) pancreatic disorders (not diabetes)
K8510,10,biliary acute pancreatitis without necrosis or infection,152,(152) pancreatic disorders (not diabetes)
K8511,10,biliary acute pancreatitis with uninfected necrosis,152,(152) pancreatic disorders (not diabetes)
K8512,10,biliary acute pancreatitis with infected necrosis,152,(152) pancreatic disorders (not diabetes)
K8520,10,alcohol induced acute pancreatitis without necrosis or infection,152,(152) pancreatic disorders (not diabetes)
K8521,10,alcohol induced acute pancreatitis with uninfected necrosis,152,(152) pancreatic disorders (not diabetes)
K8522,10,alcohol induced acute pancreatitis with infected necrosis,152,(152) pancreatic disorders (not diabetes)
K8530,10,drug induced acute pancreatitis without necrosis or infection,152,(152) pancreatic disorders (not diabetes)
K8531,10,drug induced acute pancreatitis with uninfected necrosis,152,(152) pancreatic disorders (not diabetes)
K8532,10,drug induced acute pancreatitis with infected necrosis,152,(152) pancreatic disorders (not diabetes)
K8580,10,other acute pancreatitis without necrosis or infection,152,(152) pancreatic disorders (not diabetes)
K8581,10,other acute pancreatitis with uninfected necrosis,152,(152) pancreatic disorders (not diabetes)
K8582,10,other acute pancreatitis with infected necrosis,152,(152) pancreatic disorders (not diabetes)
K8590,10,"acute pancreatitis without necrosis or infection, unspecified",152,(152) pancreatic disorders (not diabetes)
K8591,10,"acute pancreatitis with uninfected necrosis, unspecified",152,(152) pancreatic disorders (not diabetes)
K8592,10,"acute pancreatitis with infected necrosis, unspecified",152,(152) pancreatic disorders (not diabetes)
K860,10,alcohol-induced chronic pancreatitis,152,(152) pancreatic disorders (not diabetes)
K861,10,other chronic pancreatitis,152,(152) pancreatic disorders (not diabetes)
K862,10,cyst of pancreas,152,(152) pancreatic disorders (not diabetes)
K863,10,pseudocyst of pancreas,152,(152) pancreatic disorders (not diabetes)
K8681,10,exocrine pancreatic insufficiency,152,(152) pancreatic disorders (not diabetes)
K8689,10,other specified diseases of pancreas,152,(152) pancreatic disorders (not diabetes)
K869,10,"disease of pancreas, unspecified",152,(152) pancreatic disorders (not diabetes)
K87,10,"disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere",149,(149) biliary tract disease
L0889,10,other specified local infections of the skin and subcutaneous tissue,197,(197) skin and subcutaneous tissue infections
M4850XA,10,"collapsed vertebra, not elsewhere classified, site unspecified, initial encounter for fracture",231,(231) other fractures
M4851XA,10,"collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region, initial encounter for fracture",231,(231) other fractures
M4852XA,10,"collapsed vertebra, not elsewhere classified, cervical region, initial encounter for fracture",231,(231) other fractures
M4853XA,10,"collapsed vertebra, not elsewhere classified, cervicothoracic region, initial encounter for fracture",231,(231) other fractures
M4854XA,10,"collapsed vertebra, not elsewhere classified, thoracic region, initial encounter for fracture",231,(231) other fractures
M4855XA,10,"collapsed vertebra, not elsewhere classified, thoracolumbar region, initial encounter for fracture",231,(231) other fractures
M4856XA,10,"collapsed vertebra, not elsewhere classified, lumbar region, initial encounter for fracture",231,(231) other fractures
M4857XA,10,"collapsed vertebra, not elsewhere classified, lumbosacral region, initial encounter for fracture",231,(231) other fractures
M4858XA,10,"collapsed vertebra, not elsewhere classified, sacral and sacrococcygeal region, initial encounter for fracture",231,(231) other fractures
M8000XA,10,"age-related osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture",207,(207) pathological fracture
M80011A,10,"age-related osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture",207,(207) pathological fracture
M80012A,10,"age-related osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture",207,(207) pathological fracture
M80019A,10,"age-related osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture",207,(207) pathological fracture
M80021A,10,"age-related osteoporosis with current pathological fracture, right humerus, initial encounter for fracture",207,(207) pathological fracture
M80022A,10,"age-related osteoporosis with current pathological fracture, left humerus, initial encounter for fracture",207,(207) pathological fracture
M80029A,10,"age-related osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture",207,(207) pathological fracture
M80031A,10,"age-related osteoporosis with current pathological fracture, right forearm, initial encounter for fracture",207,(207) pathological fracture
M80032A,10,"age-related osteoporosis with current pathological fracture, left forearm, initial encounter for fracture",207,(207) pathological fracture
M80039A,10,"age-related osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture",207,(207) pathological fracture
M80041A,10,"age-related osteoporosis with current pathological fracture, right hand, initial encounter for fracture",207,(207) pathological fracture
M80042A,10,"age-related osteoporosis with current pathological fracture, left hand, initial encounter for fracture",207,(207) pathological fracture
M80049A,10,"age-related osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture",207,(207) pathological fracture
M80051A,10,"age-related osteoporosis with current pathological fracture, right femur, initial encounter for fracture",207,(207) pathological fracture
M80052A,10,"age-related osteoporosis with current pathological fracture, left femur, initial encounter for fracture",207,(207) pathological fracture
M80059A,10,"age-related osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture",207,(207) pathological fracture
M80061A,10,"age-related osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture",207,(207) pathological fracture
M80062A,10,"age-related osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture",207,(207) pathological fracture
M80069A,10,"age-related osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture",207,(207) pathological fracture
M80071A,10,"age-related osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M80072A,10,"age-related osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M80079A,10,"age-related osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M8008XA,10,"age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",207,(207) pathological fracture
M8080XA,10,"other osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture",207,(207) pathological fracture
M80811A,10,"other osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture",207,(207) pathological fracture
M80812A,10,"other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture",207,(207) pathological fracture
M80819A,10,"other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture",207,(207) pathological fracture
M80821A,10,"other osteoporosis with current pathological fracture, right humerus, initial encounter for fracture",207,(207) pathological fracture
M80822A,10,"other osteoporosis with current pathological fracture, left humerus, initial encounter for fracture",207,(207) pathological fracture
M80829A,10,"other osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture",207,(207) pathological fracture
M80831A,10,"other osteoporosis with current pathological fracture, right forearm, initial encounter for fracture",207,(207) pathological fracture
M80832A,10,"other osteoporosis with current pathological fracture, left forearm, initial encounter for fracture",207,(207) pathological fracture
M80839A,10,"other osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture",207,(207) pathological fracture
M80841A,10,"other osteoporosis with current pathological fracture, right hand, initial encounter for fracture",207,(207) pathological fracture
M80842A,10,"other osteoporosis with current pathological fracture, left hand, initial encounter for fracture",207,(207) pathological fracture
M80849A,10,"other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture",207,(207) pathological fracture
M80851A,10,"other osteoporosis with current pathological fracture, right femur, initial encounter for fracture",207,(207) pathological fracture
M80852A,10,"other osteoporosis with current pathological fracture, left femur, initial encounter for fracture",207,(207) pathological fracture
M80859A,10,"other osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture",207,(207) pathological fracture
M80861A,10,"other osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture",207,(207) pathological fracture
M80862A,10,"other osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture",207,(207) pathological fracture
M80869A,10,"other osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture",207,(207) pathological fracture
M80871A,10,"other osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M80872A,10,"other osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M80879A,10,"other osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture",207,(207) pathological fracture
M8088XA,10,"other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",207,(207) pathological fracture
M8440XA,10,"pathological fracture, unspecified site, initial encounter for fracture",207,(207) pathological fracture
M84411A,10,"pathological fracture, right shoulder, initial encounter for fracture",207,(207) pathological fracture
M84412A,10,"pathological fracture, left shoulder, initial encounter for fracture",207,(207) pathological fracture
M84419A,10,"pathological fracture, unspecified shoulder, initial encounter for fracture",207,(207) pathological fracture
M84421A,10,"pathological fracture, right humerus, initial encounter for fracture",207,(207) pathological fracture
M84422A,10,"pathological fracture, left humerus, initial encounter for fracture",207,(207) pathological fracture
M84429A,10,"pathological fracture, unspecified humerus, initial encounter for fracture",207,(207) pathological fracture
M84431A,10,"pathological fracture, right ulna, initial encounter for fracture",207,(207) pathological fracture
M84432A,10,"pathological fracture, left ulna, initial encounter for fracture",207,(207) pathological fracture
M84433A,10,"pathological fracture, right radius, initial encounter for fracture",207,(207) pathological fracture
M84434A,10,"pathological fracture, left radius, initial encounter for fracture",207,(207) pathological fracture
M84439A,10,"pathological fracture, unspecified ulna and radius, initial encounter for fracture",207,(207) pathological fracture
M84441A,10,"pathological fracture, right hand, initial encounter for fracture",207,(207) pathological fracture
M84442A,10,"pathological fracture, left hand, initial encounter for fracture",207,(207) pathological fracture
M84443A,10,"pathological fracture, unspecified hand, initial encounter for fracture",207,(207) pathological fracture
M84444A,10,"pathological fracture, right finger(s), initial encounter for fracture",207,(207) pathological fracture
M84445A,10,"pathological fracture, left finger(s), initial encounter for fracture",207,(207) pathological fracture
M84446A,10,"pathological fracture, unspecified finger(s), initial encounter for fracture",207,(207) pathological fracture
M84451A,10,"pathological fracture, right femur, initial encounter for fracture",207,(207) pathological fracture
M84452A,10,"pathological fracture, left femur, initial encounter for fracture",207,(207) pathological fracture
M84453A,10,"pathological fracture, unspecified femur, initial encounter for fracture",207,(207) pathological fracture
M84454A,10,"pathological fracture, pelvis, initial encounter for fracture",207,(207) pathological fracture
M84459A,10,"pathological fracture, hip, unspecified, initial encounter for fracture",207,(207) pathological fracture
M84461A,10,"pathological fracture, right tibia, initial encounter for fracture",207,(207) pathological fracture
M84462A,10,"pathological fracture, left tibia, initial encounter for fracture",207,(207) pathological fracture
M84463A,10,"pathological fracture, right fibula, initial encounter for fracture",207,(207) pathological fracture
M84464A,10,"pathological fracture, left fibula, initial encounter for fracture",207,(207) pathological fracture
M84469A,10,"pathological fracture, unspecified tibia and fibula, initial encounter for fracture",207,(207) pathological fracture
M84471A,10,"pathological fracture, right ankle, initial encounter for fracture",207,(207) pathological fracture
M84472A,10,"pathological fracture, left ankle, initial encounter for fracture",207,(207) pathological fracture
M84473A,10,"pathological fracture, unspecified ankle, initial encounter for fracture",207,(207) pathological fracture
M84474A,10,"pathological fracture, right foot, initial encounter for fracture",207,(207) pathological fracture
M84475A,10,"pathological fracture, left foot, initial encounter for fracture",207,(207) pathological fracture
M84476A,10,"pathological fracture, unspecified foot, initial encounter for fracture",207,(207) pathological fracture
M84477A,10,"pathological fracture, right toe(s), initial encounter for fracture",207,(207) pathological fracture
M84478A,10,"pathological fracture, left toe(s), initial encounter for fracture",207,(207) pathological fracture
M84479A,10,"pathological fracture, unspecified toe(s), initial encounter for fracture",207,(207) pathological fracture
M8448XA,10,"pathological fracture, other site, initial encounter for fracture",207,(207) pathological fracture
M8450XA,10,"pathological fracture in neoplastic disease, unspecified site, initial encounter for fracture",207,(207) pathological fracture
M84511A,10,"pathological fracture in neoplastic disease, right shoulder, initial encounter for fracture",207,(207) pathological fracture
M84512A,10,"pathological fracture in neoplastic disease, left shoulder, initial encounter for fracture",207,(207) pathological fracture
M84519A,10,"pathological fracture in neoplastic disease, unspecified shoulder, initial encounter for fracture",207,(207) pathological fracture
M84521A,10,"pathological fracture in neoplastic disease, right humerus, initial encounter for fracture",207,(207) pathological fracture
M84522A,10,"pathological fracture in neoplastic disease, left humerus, initial encounter for fracture",207,(207) pathological fracture
M84529A,10,"pathological fracture in neoplastic disease, unspecified humerus, initial encounter for fracture",207,(207) pathological fracture
M84531A,10,"pathological fracture in neoplastic disease, right ulna, initial encounter for fracture",207,(207) pathological fracture
M84532A,10,"pathological fracture in neoplastic disease, left ulna, initial encounter for fracture",207,(207) pathological fracture
M84533A,10,"pathological fracture in neoplastic disease, right radius, initial encounter for fracture",207,(207) pathological fracture
M84534A,10,"pathological fracture in neoplastic disease, left radius, initial encounter for fracture",207,(207) pathological fracture
M84539A,10,"pathological fracture in neoplastic disease, unspecified ulna and radius, initial encounter for fracture",207,(207) pathological fracture
M84541A,10,"pathological fracture in neoplastic disease, right hand, initial encounter for fracture",207,(207) pathological fracture
M84542A,10,"pathological fracture in neoplastic disease, left hand, initial encounter for fracture",207,(207) pathological fracture
M84549A,10,"pathological fracture in neoplastic disease, unspecified hand, initial encounter for fracture",207,(207) pathological fracture
M84550A,10,"pathological fracture in neoplastic disease, pelvis, initial encounter for fracture",207,(207) pathological fracture
M84551A,10,"pathological fracture in neoplastic disease, right femur, initial encounter for fracture",207,(207) pathological fracture
M84552A,10,"pathological fracture in neoplastic disease, left femur, initial encounter for fracture",207,(207) pathological fracture
M84553A,10,"pathological fracture in neoplastic disease, unspecified femur, initial encounter for fracture",207,(207) pathological fracture
M84559A,10,"pathological fracture in neoplastic disease, hip, unspecified, initial encounter for fracture",207,(207) pathological fracture
M84561A,10,"pathological fracture in neoplastic disease, right tibia, initial encounter for fracture",207,(207) pathological fracture
M84562A,10,"pathological fracture in neoplastic disease, left tibia, initial encounter for fracture",207,(207) pathological fracture
M84563A,10,"pathological fracture in neoplastic disease, right fibula, initial encounter for fracture",207,(207) pathological fracture
M84564A,10,"pathological fracture in neoplastic disease, left fibula, initial encounter for fracture",207,(207) pathological fracture
M84569A,10,"pathological fracture in neoplastic disease, unspecified tibia and fibula, initial encounter for fracture",207,(207) pathological fracture
M84571A,10,"pathological fracture in neoplastic disease, right ankle, initial encounter for fracture",207,(207) pathological fracture
M84572A,10,"pathological fracture in neoplastic disease, left ankle, initial encounter for fracture",207,(207) pathological fracture
M84573A,10,"pathological fracture in neoplastic disease, unspecified ankle, initial encounter for fracture",207,(207) pathological fracture
M84574A,10,"pathological fracture in neoplastic disease, right foot, initial encounter for fracture",207,(207) pathological fracture
M84575A,10,"pathological fracture in neoplastic disease, left foot, initial encounter for fracture",207,(207) pathological fracture
M84576A,10,"pathological fracture in neoplastic disease, unspecified foot, initial encounter for fracture",207,(207) pathological fracture
M8458XA,10,"pathological fracture in neoplastic disease, other specified site, initial encounter for fracture",207,(207) pathological fracture
M8460XA,10,"pathological fracture in other disease, unspecified site, initial encounter for fracture",207,(207) pathological fracture
M84611A,10,"pathological fracture in other disease, right shoulder, initial encounter for fracture",207,(207) pathological fracture
M84612A,10,"pathological fracture in other disease, left shoulder, initial encounter for fracture",207,(207) pathological fracture
M84619A,10,"pathological fracture in other disease, unspecified shoulder, initial encounter for fracture",207,(207) pathological fracture
M84621A,10,"pathological fracture in other disease, right humerus, initial encounter for fracture",207,(207) pathological fracture
M84622A,10,"pathological fracture in other disease, left humerus, initial encounter for fracture",207,(207) pathological fracture
M84629A,10,"pathological fracture in other disease, unspecified humerus, initial encounter for fracture",207,(207) pathological fracture
M84631A,10,"pathological fracture in other disease, right ulna, initial encounter for fracture",207,(207) pathological fracture
M84632A,10,"pathological fracture in other disease, left ulna, initial encounter for fracture",207,(207) pathological fracture
M84633A,10,"pathological fracture in other disease, right radius, initial encounter for fracture",207,(207) pathological fracture
M84634A,10,"pathological fracture in other disease, left radius, initial encounter for fracture",207,(207) pathological fracture
M84639A,10,"pathological fracture in other disease, unspecified ulna and radius, initial encounter for fracture",207,(207) pathological fracture
M84641A,10,"pathological fracture in other disease, right hand, initial encounter for fracture",207,(207) pathological fracture
M84642A,10,"pathological fracture in other disease, left hand, initial encounter for fracture",207,(207) pathological fracture
M84649A,10,"pathological fracture in other disease, unspecified hand, initial encounter for fracture",207,(207) pathological fracture
M84650A,10,"pathological fracture in other disease, pelvis, initial encounter for fracture",207,(207) pathological fracture
M84651A,10,"pathological fracture in other disease, right femur, initial encounter for fracture",207,(207) pathological fracture
M84652A,10,"pathological fracture in other disease, left femur, initial encounter for fracture",207,(207) pathological fracture
M84653A,10,"pathological fracture in other disease, unspecified femur, initial encounter for fracture",207,(207) pathological fracture
M84659A,10,"pathological fracture in other disease, hip, unspecified, initial encounter for fracture",207,(207) pathological fracture
M84661A,10,"pathological fracture in other disease, right tibia, initial encounter for fracture",207,(207) pathological fracture
