icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
G43411,10,"hemiplegic migraine, intractable, with status migrainosus",84,(84) headache; including migraine
G43419,10,"hemiplegic migraine, intractable, without status migrainosus",84,(84) headache; including migraine
G43801,10,"other migraine, not intractable, with status migrainosus",84,(84) headache; including migraine
G43809,10,"other migraine, not intractable, without status migrainosus",84,(84) headache; including migraine
G43811,10,"other migraine, intractable, with status migrainosus",84,(84) headache; including migraine
G43819,10,"other migraine, intractable, without status migrainosus",84,(84) headache; including migraine
G43A0,10,"cyclical vomiting, not intractable",84,(84) headache; including migraine
G43A1,10,"cyclical vomiting, intractable",84,(84) headache; including migraine
G43B0,10,"ophthalmoplegic migraine, not intractable",84,(84) headache; including migraine
G43B1,10,"ophthalmoplegic migraine, intractable",84,(84) headache; including migraine
G43C0,10,"periodic headache syndromes in child or adult, not intractable",84,(84) headache; including migraine
G43C1,10,"periodic headache syndromes in child or adult, intractable",84,(84) headache; including migraine
G43D0,10,"abdominal migraine, not intractable",84,(84) headache; including migraine
G43D1,10,"abdominal migraine, intractable",84,(84) headache; including migraine
G44209,10,"tension-type headache, unspecified, not intractable",84,(84) headache; including migraine
G8921,10,chronic pain due to trauma,95,(95) other nervous system disorders
G8922,10,chronic post-thoracotomy pain,95,(95) other nervous system disorders
G8928,10,other chronic postprocedural pain,95,(95) other nervous system disorders
G8929,10,other chronic pain,95,(95) other nervous system disorders
M0000,10,"staphylococcal arthritis, unspecified joint",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00011,10,"staphylococcal arthritis, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00012,10,"staphylococcal arthritis, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00019,10,"staphylococcal arthritis, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00021,10,"staphylococcal arthritis, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00022,10,"staphylococcal arthritis, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00029,10,"staphylococcal arthritis, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00031,10,"staphylococcal arthritis, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00032,10,"staphylococcal arthritis, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00039,10,"staphylococcal arthritis, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00041,10,"staphylococcal arthritis, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00042,10,"staphylococcal arthritis, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00049,10,"staphylococcal arthritis, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00051,10,"staphylococcal arthritis, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00052,10,"staphylococcal arthritis, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00059,10,"staphylococcal arthritis, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00061,10,"staphylococcal arthritis, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00062,10,"staphylococcal arthritis, left knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00069,10,"staphylococcal arthritis, unspecified knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00071,10,"staphylococcal arthritis, right ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00072,10,"staphylococcal arthritis, left ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00079,10,"staphylococcal arthritis, unspecified ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0008,10,"staphylococcal arthritis, vertebrae",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0009,10,staphylococcal polyarthritis,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0010,10,"pneumococcal arthritis, unspecified joint",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00111,10,"pneumococcal arthritis, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00112,10,"pneumococcal arthritis, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00119,10,"pneumococcal arthritis, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00121,10,"pneumococcal arthritis, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00122,10,"pneumococcal arthritis, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00129,10,"pneumococcal arthritis, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00131,10,"pneumococcal arthritis, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00132,10,"pneumococcal arthritis, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00139,10,"pneumococcal arthritis, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00141,10,"pneumococcal arthritis, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00142,10,"pneumococcal arthritis, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00149,10,"pneumococcal arthritis, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00151,10,"pneumococcal arthritis, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00152,10,"pneumococcal arthritis, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00159,10,"pneumococcal arthritis, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00161,10,"pneumococcal arthritis, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00162,10,"pneumococcal arthritis, left knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00169,10,"pneumococcal arthritis, unspecified knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00171,10,"pneumococcal arthritis, right ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00172,10,"pneumococcal arthritis, left ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00179,10,"pneumococcal arthritis, unspecified ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0018,10,"pneumococcal arthritis, vertebrae",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0019,10,pneumococcal polyarthritis,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0020,10,"other streptococcal arthritis, unspecified joint",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00211,10,"other streptococcal arthritis, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00212,10,"other streptococcal arthritis, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00219,10,"other streptococcal arthritis, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00221,10,"other streptococcal arthritis, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00222,10,"other streptococcal arthritis, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00229,10,"other streptococcal arthritis, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00231,10,"other streptococcal arthritis, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00232,10,"other streptococcal arthritis, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00239,10,"other streptococcal arthritis, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00241,10,"other streptococcal arthritis, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00242,10,"other streptococcal arthritis, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00249,10,"other streptococcal arthritis, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00251,10,"other streptococcal arthritis, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00252,10,"other streptococcal arthritis, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00259,10,"other streptococcal arthritis, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00261,10,"other streptococcal arthritis, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00262,10,"other streptococcal arthritis, left knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00269,10,"other streptococcal arthritis, unspecified knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00271,10,"other streptococcal arthritis, right ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00272,10,"other streptococcal arthritis, left ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00279,10,"other streptococcal arthritis, unspecified ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0028,10,"other streptococcal arthritis, vertebrae",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0029,10,other streptococcal polyarthritis,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0080,10,"arthritis due to other bacteria, unspecified joint",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00811,10,"arthritis due to other bacteria, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00812,10,"arthritis due to other bacteria, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00819,10,"arthritis due to other bacteria, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00821,10,"arthritis due to other bacteria, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00822,10,"arthritis due to other bacteria, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00829,10,"arthritis due to other bacteria, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00831,10,"arthritis due to other bacteria, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00832,10,"arthritis due to other bacteria, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00839,10,"arthritis due to other bacteria, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00841,10,"arthritis due to other bacteria, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00842,10,"arthritis due to other bacteria, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00849,10,"arthritis due to other bacteria, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00851,10,"arthritis due to other bacteria, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00852,10,"arthritis due to other bacteria, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00859,10,"arthritis due to other bacteria, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00861,10,"arthritis due to other bacteria, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00862,10,"arthritis due to other bacteria, left knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00869,10,"arthritis due to other bacteria, unspecified knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00871,10,"arthritis due to other bacteria, right ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00872,10,"arthritis due to other bacteria, left ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M00879,10,"arthritis due to other bacteria, unspecified ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0088,10,"arthritis due to other bacteria, vertebrae",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0089,10,polyarthritis due to other bacteria,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M009,10,"pyogenic arthritis, unspecified",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X0,10,direct infection of unspecified joint in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X11,10,direct infection of right shoulder in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X12,10,direct infection of left shoulder in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X19,10,direct infection of unspecified shoulder in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X21,10,direct infection of right elbow in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X22,10,direct infection of left elbow in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X29,10,direct infection of unspecified elbow in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X31,10,direct infection of right wrist in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X32,10,direct infection of left wrist in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X39,10,direct infection of unspecified wrist in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X41,10,direct infection of right hand in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X42,10,direct infection of left hand in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X49,10,direct infection of unspecified hand in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X51,10,direct infection of right hip in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X52,10,direct infection of left hip in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X59,10,direct infection of unspecified hip in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X61,10,direct infection of right knee in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X62,10,direct infection of left knee in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X69,10,direct infection of unspecified knee in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X71,10,direct infection of right ankle and foot in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X72,10,direct infection of left ankle and foot in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X79,10,direct infection of unspecified ankle and foot in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X8,10,direct infection of vertebrae in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M01X9,10,direct infection of multiple joints in infectious and parasitic diseases classified elsewhere,201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0200,10,"arthropathy following intestinal bypass, unspecified site",204,(204) other non-traumatic joint disorders
M02011,10,"arthropathy following intestinal bypass, right shoulder",204,(204) other non-traumatic joint disorders
M02012,10,"arthropathy following intestinal bypass, left shoulder",204,(204) other non-traumatic joint disorders
M02019,10,"arthropathy following intestinal bypass, unspecified shoulder",204,(204) other non-traumatic joint disorders
M02021,10,"arthropathy following intestinal bypass, right elbow",204,(204) other non-traumatic joint disorders
M02022,10,"arthropathy following intestinal bypass, left elbow",204,(204) other non-traumatic joint disorders
M02029,10,"arthropathy following intestinal bypass, unspecified elbow",204,(204) other non-traumatic joint disorders
M02031,10,"arthropathy following intestinal bypass, right wrist",204,(204) other non-traumatic joint disorders
M02032,10,"arthropathy following intestinal bypass, left wrist",204,(204) other non-traumatic joint disorders
M02039,10,"arthropathy following intestinal bypass, unspecified wrist",204,(204) other non-traumatic joint disorders
M02041,10,"arthropathy following intestinal bypass, right hand",204,(204) other non-traumatic joint disorders
M02042,10,"arthropathy following intestinal bypass, left hand",204,(204) other non-traumatic joint disorders
M02049,10,"arthropathy following intestinal bypass, unspecified hand",204,(204) other non-traumatic joint disorders
M02051,10,"arthropathy following intestinal bypass, right hip",204,(204) other non-traumatic joint disorders
M02052,10,"arthropathy following intestinal bypass, left hip",204,(204) other non-traumatic joint disorders
M02059,10,"arthropathy following intestinal bypass, unspecified hip",204,(204) other non-traumatic joint disorders
M02061,10,"arthropathy following intestinal bypass, right knee",204,(204) other non-traumatic joint disorders
M02062,10,"arthropathy following intestinal bypass, left knee",204,(204) other non-traumatic joint disorders
M02069,10,"arthropathy following intestinal bypass, unspecified knee",204,(204) other non-traumatic joint disorders
M02071,10,"arthropathy following intestinal bypass, right ankle and foot",204,(204) other non-traumatic joint disorders
M02072,10,"arthropathy following intestinal bypass, left ankle and foot",204,(204) other non-traumatic joint disorders
M02079,10,"arthropathy following intestinal bypass, unspecified ankle and foot",204,(204) other non-traumatic joint disorders
M0208,10,"arthropathy following intestinal bypass, vertebrae",204,(204) other non-traumatic joint disorders
M0209,10,"arthropathy following intestinal bypass, multiple sites",204,(204) other non-traumatic joint disorders
M0210,10,"postdysenteric arthropathy, unspecified site",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02111,10,"postdysenteric arthropathy, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02112,10,"postdysenteric arthropathy, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02119,10,"postdysenteric arthropathy, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02121,10,"postdysenteric arthropathy, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02122,10,"postdysenteric arthropathy, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02129,10,"postdysenteric arthropathy, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02131,10,"postdysenteric arthropathy, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02132,10,"postdysenteric arthropathy, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02139,10,"postdysenteric arthropathy, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02141,10,"postdysenteric arthropathy, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02142,10,"postdysenteric arthropathy, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02149,10,"postdysenteric arthropathy, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02151,10,"postdysenteric arthropathy, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02152,10,"postdysenteric arthropathy, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02159,10,"postdysenteric arthropathy, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02161,10,"postdysenteric arthropathy, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02162,10,"postdysenteric arthropathy, left knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02169,10,"postdysenteric arthropathy, unspecified knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02171,10,"postdysenteric arthropathy, right ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02172,10,"postdysenteric arthropathy, left ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02179,10,"postdysenteric arthropathy, unspecified ankle and foot",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0218,10,"postdysenteric arthropathy, vertebrae",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0219,10,"postdysenteric arthropathy, multiple sites",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M0220,10,"postimmunization arthropathy, unspecified site",204,(204) other non-traumatic joint disorders
M02211,10,"postimmunization arthropathy, right shoulder",204,(204) other non-traumatic joint disorders
M02212,10,"postimmunization arthropathy, left shoulder",204,(204) other non-traumatic joint disorders
M02219,10,"postimmunization arthropathy, unspecified shoulder",204,(204) other non-traumatic joint disorders
M02221,10,"postimmunization arthropathy, right elbow",204,(204) other non-traumatic joint disorders
M02222,10,"postimmunization arthropathy, left elbow",204,(204) other non-traumatic joint disorders
M02229,10,"postimmunization arthropathy, unspecified elbow",204,(204) other non-traumatic joint disorders
M02231,10,"postimmunization arthropathy, right wrist",204,(204) other non-traumatic joint disorders
M02232,10,"postimmunization arthropathy, left wrist",204,(204) other non-traumatic joint disorders
M02239,10,"postimmunization arthropathy, unspecified wrist",204,(204) other non-traumatic joint disorders
M02241,10,"postimmunization arthropathy, right hand",204,(204) other non-traumatic joint disorders
M02242,10,"postimmunization arthropathy, left hand",204,(204) other non-traumatic joint disorders
M02249,10,"postimmunization arthropathy, unspecified hand",204,(204) other non-traumatic joint disorders
M02251,10,"postimmunization arthropathy, right hip",204,(204) other non-traumatic joint disorders
M02252,10,"postimmunization arthropathy, left hip",204,(204) other non-traumatic joint disorders
M02259,10,"postimmunization arthropathy, unspecified hip",204,(204) other non-traumatic joint disorders
M02261,10,"postimmunization arthropathy, right knee",204,(204) other non-traumatic joint disorders
M02262,10,"postimmunization arthropathy, left knee",204,(204) other non-traumatic joint disorders
M02269,10,"postimmunization arthropathy, unspecified knee",204,(204) other non-traumatic joint disorders
M02271,10,"postimmunization arthropathy, right ankle and foot",204,(204) other non-traumatic joint disorders
M02272,10,"postimmunization arthropathy, left ankle and foot",204,(204) other non-traumatic joint disorders
M02279,10,"postimmunization arthropathy, unspecified ankle and foot",204,(204) other non-traumatic joint disorders
M0228,10,"postimmunization arthropathy, vertebrae",204,(204) other non-traumatic joint disorders
M0229,10,"postimmunization arthropathy, multiple sites",204,(204) other non-traumatic joint disorders
M0230,10,"reiter's disease, unspecified site",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02311,10,"reiter's disease, right shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02312,10,"reiter's disease, left shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02319,10,"reiter's disease, unspecified shoulder",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02321,10,"reiter's disease, right elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02322,10,"reiter's disease, left elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02329,10,"reiter's disease, unspecified elbow",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02331,10,"reiter's disease, right wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02332,10,"reiter's disease, left wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02339,10,"reiter's disease, unspecified wrist",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02341,10,"reiter's disease, right hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02342,10,"reiter's disease, left hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02349,10,"reiter's disease, unspecified hand",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02351,10,"reiter's disease, right hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02352,10,"reiter's disease, left hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02359,10,"reiter's disease, unspecified hip",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
M02361,10,"reiter's disease, right knee",201,(201) infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)
