icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
M06031,10,"rheumatoid arthritis without rheumatoid factor, right wrist",202,(202) rheumatoid arthritis and related disease
M06032,10,"rheumatoid arthritis without rheumatoid factor, left wrist",202,(202) rheumatoid arthritis and related disease
M06039,10,"rheumatoid arthritis without rheumatoid factor, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M06041,10,"rheumatoid arthritis without rheumatoid factor, right hand",202,(202) rheumatoid arthritis and related disease
M06042,10,"rheumatoid arthritis without rheumatoid factor, left hand",202,(202) rheumatoid arthritis and related disease
M06049,10,"rheumatoid arthritis without rheumatoid factor, unspecified hand",202,(202) rheumatoid arthritis and related disease
M06051,10,"rheumatoid arthritis without rheumatoid factor, right hip",202,(202) rheumatoid arthritis and related disease
M06052,10,"rheumatoid arthritis without rheumatoid factor, left hip",202,(202) rheumatoid arthritis and related disease
M06059,10,"rheumatoid arthritis without rheumatoid factor, unspecified hip",202,(202) rheumatoid arthritis and related disease
M06061,10,"rheumatoid arthritis without rheumatoid factor, right knee",202,(202) rheumatoid arthritis and related disease
M06062,10,"rheumatoid arthritis without rheumatoid factor, left knee",202,(202) rheumatoid arthritis and related disease
M06069,10,"rheumatoid arthritis without rheumatoid factor, unspecified knee",202,(202) rheumatoid arthritis and related disease
M06071,10,"rheumatoid arthritis without rheumatoid factor, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M06072,10,"rheumatoid arthritis without rheumatoid factor, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M06079,10,"rheumatoid arthritis without rheumatoid factor, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0608,10,"rheumatoid arthritis without rheumatoid factor, vertebrae",202,(202) rheumatoid arthritis and related disease
M0609,10,"rheumatoid arthritis without rheumatoid factor, multiple sites",202,(202) rheumatoid arthritis and related disease
M061,10,adult-onset still's disease,202,(202) rheumatoid arthritis and related disease
M0620,10,"rheumatoid bursitis, unspecified site",202,(202) rheumatoid arthritis and related disease
M06211,10,"rheumatoid bursitis, right shoulder",202,(202) rheumatoid arthritis and related disease
M06212,10,"rheumatoid bursitis, left shoulder",202,(202) rheumatoid arthritis and related disease
M06219,10,"rheumatoid bursitis, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M06221,10,"rheumatoid bursitis, right elbow",202,(202) rheumatoid arthritis and related disease
M06222,10,"rheumatoid bursitis, left elbow",202,(202) rheumatoid arthritis and related disease
M06229,10,"rheumatoid bursitis, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M06231,10,"rheumatoid bursitis, right wrist",202,(202) rheumatoid arthritis and related disease
M06232,10,"rheumatoid bursitis, left wrist",202,(202) rheumatoid arthritis and related disease
M06239,10,"rheumatoid bursitis, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M06241,10,"rheumatoid bursitis, right hand",202,(202) rheumatoid arthritis and related disease
M06242,10,"rheumatoid bursitis, left hand",202,(202) rheumatoid arthritis and related disease
M06249,10,"rheumatoid bursitis, unspecified hand",202,(202) rheumatoid arthritis and related disease
M06251,10,"rheumatoid bursitis, right hip",202,(202) rheumatoid arthritis and related disease
M06252,10,"rheumatoid bursitis, left hip",202,(202) rheumatoid arthritis and related disease
M06259,10,"rheumatoid bursitis, unspecified hip",202,(202) rheumatoid arthritis and related disease
M06261,10,"rheumatoid bursitis, right knee",202,(202) rheumatoid arthritis and related disease
M06262,10,"rheumatoid bursitis, left knee",202,(202) rheumatoid arthritis and related disease
M06269,10,"rheumatoid bursitis, unspecified knee",202,(202) rheumatoid arthritis and related disease
M06271,10,"rheumatoid bursitis, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M06272,10,"rheumatoid bursitis, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M06279,10,"rheumatoid bursitis, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0628,10,"rheumatoid bursitis, vertebrae",202,(202) rheumatoid arthritis and related disease
M0629,10,"rheumatoid bursitis, multiple sites",202,(202) rheumatoid arthritis and related disease
M0630,10,"rheumatoid nodule, unspecified site",202,(202) rheumatoid arthritis and related disease
M06311,10,"rheumatoid nodule, right shoulder",202,(202) rheumatoid arthritis and related disease
M06312,10,"rheumatoid nodule, left shoulder",202,(202) rheumatoid arthritis and related disease
M06319,10,"rheumatoid nodule, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M06321,10,"rheumatoid nodule, right elbow",202,(202) rheumatoid arthritis and related disease
M06322,10,"rheumatoid nodule, left elbow",202,(202) rheumatoid arthritis and related disease
M06329,10,"rheumatoid nodule, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M06331,10,"rheumatoid nodule, right wrist",202,(202) rheumatoid arthritis and related disease
M06332,10,"rheumatoid nodule, left wrist",202,(202) rheumatoid arthritis and related disease
M06339,10,"rheumatoid nodule, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M06341,10,"rheumatoid nodule, right hand",202,(202) rheumatoid arthritis and related disease
M06342,10,"rheumatoid nodule, left hand",202,(202) rheumatoid arthritis and related disease
M06349,10,"rheumatoid nodule, unspecified hand",202,(202) rheumatoid arthritis and related disease
M06351,10,"rheumatoid nodule, right hip",202,(202) rheumatoid arthritis and related disease
M06352,10,"rheumatoid nodule, left hip",202,(202) rheumatoid arthritis and related disease
M06359,10,"rheumatoid nodule, unspecified hip",202,(202) rheumatoid arthritis and related disease
M06361,10,"rheumatoid nodule, right knee",202,(202) rheumatoid arthritis and related disease
M06362,10,"rheumatoid nodule, left knee",202,(202) rheumatoid arthritis and related disease
M06369,10,"rheumatoid nodule, unspecified knee",202,(202) rheumatoid arthritis and related disease
M06371,10,"rheumatoid nodule, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M06372,10,"rheumatoid nodule, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M06379,10,"rheumatoid nodule, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0638,10,"rheumatoid nodule, vertebrae",202,(202) rheumatoid arthritis and related disease
M0639,10,"rheumatoid nodule, multiple sites",202,(202) rheumatoid arthritis and related disease
M064,10,inflammatory polyarthropathy,202,(202) rheumatoid arthritis and related disease
M0680,10,"other specified rheumatoid arthritis, unspecified site",202,(202) rheumatoid arthritis and related disease
M06811,10,"other specified rheumatoid arthritis, right shoulder",202,(202) rheumatoid arthritis and related disease
M06812,10,"other specified rheumatoid arthritis, left shoulder",202,(202) rheumatoid arthritis and related disease
M06819,10,"other specified rheumatoid arthritis, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M06821,10,"other specified rheumatoid arthritis, right elbow",202,(202) rheumatoid arthritis and related disease
M06822,10,"other specified rheumatoid arthritis, left elbow",202,(202) rheumatoid arthritis and related disease
M06829,10,"other specified rheumatoid arthritis, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M06831,10,"other specified rheumatoid arthritis, right wrist",202,(202) rheumatoid arthritis and related disease
M06832,10,"other specified rheumatoid arthritis, left wrist",202,(202) rheumatoid arthritis and related disease
M06839,10,"other specified rheumatoid arthritis, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M06841,10,"other specified rheumatoid arthritis, right hand",202,(202) rheumatoid arthritis and related disease
M06842,10,"other specified rheumatoid arthritis, left hand",202,(202) rheumatoid arthritis and related disease
M06849,10,"other specified rheumatoid arthritis, unspecified hand",202,(202) rheumatoid arthritis and related disease
M06851,10,"other specified rheumatoid arthritis, right hip",202,(202) rheumatoid arthritis and related disease
M06852,10,"other specified rheumatoid arthritis, left hip",202,(202) rheumatoid arthritis and related disease
M06859,10,"other specified rheumatoid arthritis, unspecified hip",202,(202) rheumatoid arthritis and related disease
M06861,10,"other specified rheumatoid arthritis, right knee",202,(202) rheumatoid arthritis and related disease
M06862,10,"other specified rheumatoid arthritis, left knee",202,(202) rheumatoid arthritis and related disease
M06869,10,"other specified rheumatoid arthritis, unspecified knee",202,(202) rheumatoid arthritis and related disease
M06871,10,"other specified rheumatoid arthritis, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M06872,10,"other specified rheumatoid arthritis, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M06879,10,"other specified rheumatoid arthritis, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0688,10,"other specified rheumatoid arthritis, vertebrae",202,(202) rheumatoid arthritis and related disease
M0689,10,"other specified rheumatoid arthritis, multiple sites",202,(202) rheumatoid arthritis and related disease
M069,10,"rheumatoid arthritis, unspecified",202,(202) rheumatoid arthritis and related disease
M0800,10,unspecified juvenile rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M08011,10,"unspecified juvenile rheumatoid arthritis, right shoulder",202,(202) rheumatoid arthritis and related disease
M08012,10,"unspecified juvenile rheumatoid arthritis, left shoulder",202,(202) rheumatoid arthritis and related disease
M08019,10,"unspecified juvenile rheumatoid arthritis, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M08021,10,"unspecified juvenile rheumatoid arthritis, right elbow",202,(202) rheumatoid arthritis and related disease
M08022,10,"unspecified juvenile rheumatoid arthritis, left elbow",202,(202) rheumatoid arthritis and related disease
M08029,10,"unspecified juvenile rheumatoid arthritis, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M08031,10,"unspecified juvenile rheumatoid arthritis, right wrist",202,(202) rheumatoid arthritis and related disease
M08032,10,"unspecified juvenile rheumatoid arthritis, left wrist",202,(202) rheumatoid arthritis and related disease
M08039,10,"unspecified juvenile rheumatoid arthritis, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M08041,10,"unspecified juvenile rheumatoid arthritis, right hand",202,(202) rheumatoid arthritis and related disease
M08042,10,"unspecified juvenile rheumatoid arthritis, left hand",202,(202) rheumatoid arthritis and related disease
M08049,10,"unspecified juvenile rheumatoid arthritis, unspecified hand",202,(202) rheumatoid arthritis and related disease
M08051,10,"unspecified juvenile rheumatoid arthritis, right hip",202,(202) rheumatoid arthritis and related disease
M08052,10,"unspecified juvenile rheumatoid arthritis, left hip",202,(202) rheumatoid arthritis and related disease
M08059,10,"unspecified juvenile rheumatoid arthritis, unspecified hip",202,(202) rheumatoid arthritis and related disease
M08061,10,"unspecified juvenile rheumatoid arthritis, right knee",202,(202) rheumatoid arthritis and related disease
M08062,10,"unspecified juvenile rheumatoid arthritis, left knee",202,(202) rheumatoid arthritis and related disease
M08069,10,"unspecified juvenile rheumatoid arthritis, unspecified knee",202,(202) rheumatoid arthritis and related disease
M08071,10,"unspecified juvenile rheumatoid arthritis, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M08072,10,"unspecified juvenile rheumatoid arthritis, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M08079,10,"unspecified juvenile rheumatoid arthritis, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0808,10,"unspecified juvenile rheumatoid arthritis, vertebrae",202,(202) rheumatoid arthritis and related disease
M0809,10,"unspecified juvenile rheumatoid arthritis, multiple sites",202,(202) rheumatoid arthritis and related disease
M081,10,juvenile ankylosing spondylitis,202,(202) rheumatoid arthritis and related disease
M0820,10,"juvenile rheumatoid arthritis with systemic onset, unspecified site",202,(202) rheumatoid arthritis and related disease
M08211,10,"juvenile rheumatoid arthritis with systemic onset, right shoulder",202,(202) rheumatoid arthritis and related disease
M08212,10,"juvenile rheumatoid arthritis with systemic onset, left shoulder",202,(202) rheumatoid arthritis and related disease
M08219,10,"juvenile rheumatoid arthritis with systemic onset, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M08221,10,"juvenile rheumatoid arthritis with systemic onset, right elbow",202,(202) rheumatoid arthritis and related disease
M08222,10,"juvenile rheumatoid arthritis with systemic onset, left elbow",202,(202) rheumatoid arthritis and related disease
M08229,10,"juvenile rheumatoid arthritis with systemic onset, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M08231,10,"juvenile rheumatoid arthritis with systemic onset, right wrist",202,(202) rheumatoid arthritis and related disease
M08232,10,"juvenile rheumatoid arthritis with systemic onset, left wrist",202,(202) rheumatoid arthritis and related disease
M08239,10,"juvenile rheumatoid arthritis with systemic onset, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M08241,10,"juvenile rheumatoid arthritis with systemic onset, right hand",202,(202) rheumatoid arthritis and related disease
M08242,10,"juvenile rheumatoid arthritis with systemic onset, left hand",202,(202) rheumatoid arthritis and related disease
M08249,10,"juvenile rheumatoid arthritis with systemic onset, unspecified hand",202,(202) rheumatoid arthritis and related disease
M08251,10,"juvenile rheumatoid arthritis with systemic onset, right hip",202,(202) rheumatoid arthritis and related disease
M08252,10,"juvenile rheumatoid arthritis with systemic onset, left hip",202,(202) rheumatoid arthritis and related disease
M08259,10,"juvenile rheumatoid arthritis with systemic onset, unspecified hip",202,(202) rheumatoid arthritis and related disease
M08261,10,"juvenile rheumatoid arthritis with systemic onset, right knee",202,(202) rheumatoid arthritis and related disease
M08262,10,"juvenile rheumatoid arthritis with systemic onset, left knee",202,(202) rheumatoid arthritis and related disease
M08269,10,"juvenile rheumatoid arthritis with systemic onset, unspecified knee",202,(202) rheumatoid arthritis and related disease
M08271,10,"juvenile rheumatoid arthritis with systemic onset, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M08272,10,"juvenile rheumatoid arthritis with systemic onset, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M08279,10,"juvenile rheumatoid arthritis with systemic onset, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0828,10,"juvenile rheumatoid arthritis with systemic onset, vertebrae",202,(202) rheumatoid arthritis and related disease
M0829,10,"juvenile rheumatoid arthritis with systemic onset, multiple sites",202,(202) rheumatoid arthritis and related disease
M083,10,juvenile rheumatoid polyarthritis (seronegative),202,(202) rheumatoid arthritis and related disease
M0840,10,"pauciarticular juvenile rheumatoid arthritis, unspecified site",202,(202) rheumatoid arthritis and related disease
M08411,10,"pauciarticular juvenile rheumatoid arthritis, right shoulder",202,(202) rheumatoid arthritis and related disease
M08412,10,"pauciarticular juvenile rheumatoid arthritis, left shoulder",202,(202) rheumatoid arthritis and related disease
M08419,10,"pauciarticular juvenile rheumatoid arthritis, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M08421,10,"pauciarticular juvenile rheumatoid arthritis, right elbow",202,(202) rheumatoid arthritis and related disease
M08422,10,"pauciarticular juvenile rheumatoid arthritis, left elbow",202,(202) rheumatoid arthritis and related disease
M08429,10,"pauciarticular juvenile rheumatoid arthritis, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M08431,10,"pauciarticular juvenile rheumatoid arthritis, right wrist",202,(202) rheumatoid arthritis and related disease
M08432,10,"pauciarticular juvenile rheumatoid arthritis, left wrist",202,(202) rheumatoid arthritis and related disease
M08439,10,"pauciarticular juvenile rheumatoid arthritis, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M08441,10,"pauciarticular juvenile rheumatoid arthritis, right hand",202,(202) rheumatoid arthritis and related disease
M08442,10,"pauciarticular juvenile rheumatoid arthritis, left hand",202,(202) rheumatoid arthritis and related disease
M08449,10,"pauciarticular juvenile rheumatoid arthritis, unspecified hand",202,(202) rheumatoid arthritis and related disease
M08451,10,"pauciarticular juvenile rheumatoid arthritis, right hip",202,(202) rheumatoid arthritis and related disease
M08452,10,"pauciarticular juvenile rheumatoid arthritis, left hip",202,(202) rheumatoid arthritis and related disease
M08459,10,"pauciarticular juvenile rheumatoid arthritis, unspecified hip",202,(202) rheumatoid arthritis and related disease
M08461,10,"pauciarticular juvenile rheumatoid arthritis, right knee",202,(202) rheumatoid arthritis and related disease
M08462,10,"pauciarticular juvenile rheumatoid arthritis, left knee",202,(202) rheumatoid arthritis and related disease
M08469,10,"pauciarticular juvenile rheumatoid arthritis, unspecified knee",202,(202) rheumatoid arthritis and related disease
M08471,10,"pauciarticular juvenile rheumatoid arthritis, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M08472,10,"pauciarticular juvenile rheumatoid arthritis, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M08479,10,"pauciarticular juvenile rheumatoid arthritis, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0848,10,"pauciarticular juvenile rheumatoid arthritis, vertebrae",202,(202) rheumatoid arthritis and related disease
M0880,10,"other juvenile arthritis, unspecified site",202,(202) rheumatoid arthritis and related disease
M08811,10,"other juvenile arthritis, right shoulder",202,(202) rheumatoid arthritis and related disease
M08812,10,"other juvenile arthritis, left shoulder",202,(202) rheumatoid arthritis and related disease
M08819,10,"other juvenile arthritis, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M08821,10,"other juvenile arthritis, right elbow",202,(202) rheumatoid arthritis and related disease
M08822,10,"other juvenile arthritis, left elbow",202,(202) rheumatoid arthritis and related disease
M08829,10,"other juvenile arthritis, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M08831,10,"other juvenile arthritis, right wrist",202,(202) rheumatoid arthritis and related disease
M08832,10,"other juvenile arthritis, left wrist",202,(202) rheumatoid arthritis and related disease
M08839,10,"other juvenile arthritis, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M08841,10,"other juvenile arthritis, right hand",202,(202) rheumatoid arthritis and related disease
M08842,10,"other juvenile arthritis, left hand",202,(202) rheumatoid arthritis and related disease
M08849,10,"other juvenile arthritis, unspecified hand",202,(202) rheumatoid arthritis and related disease
M08851,10,"other juvenile arthritis, right hip",202,(202) rheumatoid arthritis and related disease
M08852,10,"other juvenile arthritis, left hip",202,(202) rheumatoid arthritis and related disease
M08859,10,"other juvenile arthritis, unspecified hip",202,(202) rheumatoid arthritis and related disease
M08861,10,"other juvenile arthritis, right knee",202,(202) rheumatoid arthritis and related disease
M08862,10,"other juvenile arthritis, left knee",202,(202) rheumatoid arthritis and related disease
M08869,10,"other juvenile arthritis, unspecified knee",202,(202) rheumatoid arthritis and related disease
M08871,10,"other juvenile arthritis, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M08872,10,"other juvenile arthritis, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M08879,10,"other juvenile arthritis, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0888,10,"other juvenile arthritis, other specified site",202,(202) rheumatoid arthritis and related disease
M0889,10,"other juvenile arthritis, multiple sites",202,(202) rheumatoid arthritis and related disease
M0890,10,"juvenile arthritis, unspecified, unspecified site",202,(202) rheumatoid arthritis and related disease
M08911,10,"juvenile arthritis, unspecified, right shoulder",202,(202) rheumatoid arthritis and related disease
M08912,10,"juvenile arthritis, unspecified, left shoulder",202,(202) rheumatoid arthritis and related disease
M08919,10,"juvenile arthritis, unspecified, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M08921,10,"juvenile arthritis, unspecified, right elbow",202,(202) rheumatoid arthritis and related disease
M08922,10,"juvenile arthritis, unspecified, left elbow",202,(202) rheumatoid arthritis and related disease
M08929,10,"juvenile arthritis, unspecified, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M08931,10,"juvenile arthritis, unspecified, right wrist",202,(202) rheumatoid arthritis and related disease
M08932,10,"juvenile arthritis, unspecified, left wrist",202,(202) rheumatoid arthritis and related disease
M08939,10,"juvenile arthritis, unspecified, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M08941,10,"juvenile arthritis, unspecified, right hand",202,(202) rheumatoid arthritis and related disease
M08942,10,"juvenile arthritis, unspecified, left hand",202,(202) rheumatoid arthritis and related disease
M08949,10,"juvenile arthritis, unspecified, unspecified hand",202,(202) rheumatoid arthritis and related disease
M08951,10,"juvenile arthritis, unspecified, right hip",202,(202) rheumatoid arthritis and related disease
M08952,10,"juvenile arthritis, unspecified, left hip",202,(202) rheumatoid arthritis and related disease
M08959,10,"juvenile arthritis, unspecified, unspecified hip",202,(202) rheumatoid arthritis and related disease
M08961,10,"juvenile arthritis, unspecified, right knee",202,(202) rheumatoid arthritis and related disease
M08962,10,"juvenile arthritis, unspecified, left knee",202,(202) rheumatoid arthritis and related disease
M08969,10,"juvenile arthritis, unspecified, unspecified knee",202,(202) rheumatoid arthritis and related disease
M08971,10,"juvenile arthritis, unspecified, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M08972,10,"juvenile arthritis, unspecified, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M08979,10,"juvenile arthritis, unspecified, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0898,10,"juvenile arthritis, unspecified, vertebrae",202,(202) rheumatoid arthritis and related disease
M0899,10,"juvenile arthritis, unspecified, multiple sites",202,(202) rheumatoid arthritis and related disease
M1200,10,"chronic postrheumatic arthropathy [jaccoud], unspecified site",202,(202) rheumatoid arthritis and related disease
M12011,10,"chronic postrheumatic arthropathy [jaccoud], right shoulder",202,(202) rheumatoid arthritis and related disease
M12012,10,"chronic postrheumatic arthropathy [jaccoud], left shoulder",202,(202) rheumatoid arthritis and related disease
M12019,10,"chronic postrheumatic arthropathy [jaccoud], unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M12021,10,"chronic postrheumatic arthropathy [jaccoud], right elbow",202,(202) rheumatoid arthritis and related disease
M12022,10,"chronic postrheumatic arthropathy [jaccoud], left elbow",202,(202) rheumatoid arthritis and related disease
M12029,10,"chronic postrheumatic arthropathy [jaccoud], unspecified elbow",202,(202) rheumatoid arthritis and related disease
M12031,10,"chronic postrheumatic arthropathy [jaccoud], right wrist",202,(202) rheumatoid arthritis and related disease
M12032,10,"chronic postrheumatic arthropathy [jaccoud], left wrist",202,(202) rheumatoid arthritis and related disease
M12039,10,"chronic postrheumatic arthropathy [jaccoud], unspecified wrist",202,(202) rheumatoid arthritis and related disease
M12041,10,"chronic postrheumatic arthropathy [jaccoud], right hand",202,(202) rheumatoid arthritis and related disease
M12042,10,"chronic postrheumatic arthropathy [jaccoud], left hand",202,(202) rheumatoid arthritis and related disease
M12049,10,"chronic postrheumatic arthropathy [jaccoud], unspecified hand",202,(202) rheumatoid arthritis and related disease
M12051,10,"chronic postrheumatic arthropathy [jaccoud], right hip",202,(202) rheumatoid arthritis and related disease
M12052,10,"chronic postrheumatic arthropathy [jaccoud], left hip",202,(202) rheumatoid arthritis and related disease
M12059,10,"chronic postrheumatic arthropathy [jaccoud], unspecified hip",202,(202) rheumatoid arthritis and related disease
M12061,10,"chronic postrheumatic arthropathy [jaccoud], right knee",202,(202) rheumatoid arthritis and related disease
M12062,10,"chronic postrheumatic arthropathy [jaccoud], left knee",202,(202) rheumatoid arthritis and related disease
M12069,10,"chronic postrheumatic arthropathy [jaccoud], unspecified knee",202,(202) rheumatoid arthritis and related disease
M12071,10,"chronic postrheumatic arthropathy [jaccoud], right ankle and foot",202,(202) rheumatoid arthritis and related disease
M12072,10,"chronic postrheumatic arthropathy [jaccoud], left ankle and foot",202,(202) rheumatoid arthritis and related disease
M12079,10,"chronic postrheumatic arthropathy [jaccoud], unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M1208,10,"chronic postrheumatic arthropathy [jaccoud], other specified site",202,(202) rheumatoid arthritis and related disease
M1209,10,"chronic postrheumatic arthropathy [jaccoud], multiple sites",202,(202) rheumatoid arthritis and related disease
M150,10,primary generalized (osteo)arthritis,203,(203) osteoarthritis
M151,10,heberden's nodes (with arthropathy),203,(203) osteoarthritis
M152,10,bouchard's nodes (with arthropathy),203,(203) osteoarthritis
M153,10,secondary multiple arthritis,203,(203) osteoarthritis
M154,10,erosive (osteo)arthritis,203,(203) osteoarthritis
M158,10,other polyosteoarthritis,203,(203) osteoarthritis
M159,10,"polyosteoarthritis, unspecified",203,(203) osteoarthritis
M160,10,bilateral primary osteoarthritis of hip,203,(203) osteoarthritis
M1610,10,"unilateral primary osteoarthritis, unspecified hip",203,(203) osteoarthritis
M1611,10,"unilateral primary osteoarthritis, right hip",203,(203) osteoarthritis
M1612,10,"unilateral primary osteoarthritis, left hip",203,(203) osteoarthritis
M162,10,bilateral osteoarthritis resulting from hip dysplasia,203,(203) osteoarthritis
M1630,10,"unilateral osteoarthritis resulting from hip dysplasia, unspecified hip",203,(203) osteoarthritis
M1631,10,"unilateral osteoarthritis resulting from hip dysplasia, right hip",203,(203) osteoarthritis
M1632,10,"unilateral osteoarthritis resulting from hip dysplasia, left hip",203,(203) osteoarthritis
M164,10,bilateral post-traumatic osteoarthritis of hip,203,(203) osteoarthritis
M1650,10,"unilateral post-traumatic osteoarthritis, unspecified hip",203,(203) osteoarthritis
M1651,10,"unilateral post-traumatic osteoarthritis, right hip",203,(203) osteoarthritis
M1652,10,"unilateral post-traumatic osteoarthritis, left hip",203,(203) osteoarthritis
M166,10,other bilateral secondary osteoarthritis of hip,203,(203) osteoarthritis
M167,10,other unilateral secondary osteoarthritis of hip,203,(203) osteoarthritis
M169,10,"osteoarthritis of hip, unspecified",203,(203) osteoarthritis
M170,10,bilateral primary osteoarthritis of knee,203,(203) osteoarthritis
M1710,10,"unilateral primary osteoarthritis, unspecified knee",203,(203) osteoarthritis
M1711,10,"unilateral primary osteoarthritis, right knee",203,(203) osteoarthritis
M1712,10,"unilateral primary osteoarthritis, left knee",203,(203) osteoarthritis
M172,10,bilateral post-traumatic osteoarthritis of knee,203,(203) osteoarthritis
M1730,10,"unilateral post-traumatic osteoarthritis, unspecified knee",203,(203) osteoarthritis
M1731,10,"unilateral post-traumatic osteoarthritis, right knee",203,(203) osteoarthritis
M1732,10,"unilateral post-traumatic osteoarthritis, left knee",203,(203) osteoarthritis
M174,10,other bilateral secondary osteoarthritis of knee,203,(203) osteoarthritis
M175,10,other unilateral secondary osteoarthritis of knee,203,(203) osteoarthritis
M179,10,"osteoarthritis of knee, unspecified",203,(203) osteoarthritis
M180,10,bilateral primary osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1810,10,"unilateral primary osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1811,10,"unilateral primary osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1812,10,"unilateral primary osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M182,10,bilateral post-traumatic osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1830,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1831,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1832,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M184,10,other bilateral secondary osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1850,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1851,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1852,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M189,10,"osteoarthritis of first carpometacarpal joint, unspecified",203,(203) osteoarthritis
M19011,10,"primary osteoarthritis, right shoulder",203,(203) osteoarthritis
M19012,10,"primary osteoarthritis, left shoulder",203,(203) osteoarthritis
M19019,10,"primary osteoarthritis, unspecified shoulder",203,(203) osteoarthritis
M19021,10,"primary osteoarthritis, right elbow",203,(203) osteoarthritis
M19022,10,"primary osteoarthritis, left elbow",203,(203) osteoarthritis
M19029,10,"primary osteoarthritis, unspecified elbow",203,(203) osteoarthritis
M19031,10,"primary osteoarthritis, right wrist",203,(203) osteoarthritis
M19032,10,"primary osteoarthritis, left wrist",203,(203) osteoarthritis
M19039,10,"primary osteoarthritis, unspecified wrist",203,(203) osteoarthritis
M19041,10,"primary osteoarthritis, right hand",203,(203) osteoarthritis
M19042,10,"primary osteoarthritis, left hand",203,(203) osteoarthritis
M19049,10,"primary osteoarthritis, unspecified hand",203,(203) osteoarthritis
